,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
24,20210330,300356.SZ,5.31,5.34,4.88,4.95,5.37,-0.41999999999999993,-7.8212,427869.39,215435.757,11.2516,5.33,470711.428,5.1345,485030.7835,4.8103,358346.1777,4.6198,230540.7345,5.5514,254528.1941,,
25,20210329,300356.SZ,5.56,5.68,5.32,5.37,5.55,-0.17999999999999972,-3.2432,364314.02,199145.837,9.5803,5.399,493626.929,5.1055,467092.812,4.765,346882.879,4.6252,225311.389,5.5602,251911.5617,,
26,20210326,300356.SZ,5.55,5.79,5.45,5.55,5.78,-0.23000000000000043,-3.9792,556623.61,313369.584,14.6374,5.367,506750.747,5.058,454589.9305,4.7033,337355.4283,4.6228,222765.5202,5.5662,250107.7545,,
27,20210325,300356.SZ,5.28,6.02,5.09,5.78,5.49,0.29000000000000004,5.2823,794121.02,441815.84,20.8828,5.308,506280.777,4.993,431920.051,4.6387,321528.4607,4.616,216136.7148,5.5733,246599.3045,,
28,20210324,300356.SZ,5.05,5.94,5.05,5.49,5.08,0.41000000000000014,8.0709,639409.55,354267.643,16.8144,5.21,477685.254,4.916,397092.4105,4.5713,298531.1423,4.609,205842.6632,5.5776,241344.5216,,
29,20210323,300356.SZ,5.24,5.28,4.98,5.08,5.32,-0.2400000000000002,-4.5113,319857.57,163416.961,8.4112,5.102,444006.715,4.857,372363.333,4.5197,279069.7127,4.6102,198160.0725,5.586,237690.8018,,
30,20210322,300356.SZ,5.17,5.41,5.11,5.32,5.15,0.16999999999999993,3.301,364256.48,191851.523,9.5787,5.051,457318.309,4.81,360626.6045,4.483,271948.7623,4.6212,195075.3335,5.5981,237227.9746,,
31,20210319,300356.SZ,5.22,5.39,5.15,5.15,5.31,-0.15999999999999925,-3.0132,293661.33,154135.474,7.7223,5.028,475659.999,4.7565,349188.897,4.442,262697.8817,4.6278,190970.8755,5.6088,236171.0456,,
32,20210318,300356.SZ,5.23,5.51,5.13,5.31,5.3,0.009999999999999787,0.1887,417713.79,221684.661,10.9845,5.041,537076.701,4.706,340791.3805,4.408,255754.031,4.6382,188455.9833,5.6212,236485.8073,,
33,20210317,300356.SZ,5.39,5.54,5.22,5.3,5.64,-0.33999999999999986,-6.0284,529287.52,282854.214,13.9185,5.033,545440.725,4.6335,324984.7105,4.3723,245464.5093,4.6433,183962.6737,5.6355,237202.4797,,
34,20210316,300356.SZ,5.03,5.99,4.93,5.64,5.05,0.5899999999999999,11.6832,657024.4,351167.812,17.2776,4.939,499350.139,4.5505,302163.5525,4.335,230275.729,4.653,177574.401,5.6499,238585.384,,
35,20210315,300356.SZ,5.1,5.27,4.93,5.05,4.96,0.08999999999999986,1.8145,495552.2,252033.597,13.0314,4.812,440558.695,4.448,273510.854,4.2897,211511.1097,4.6595,170225.2452,5.6537,235333.4498,,
36,20210312,300356.SZ,4.8,5.14,4.67,4.96,4.8,0.16000000000000014,3.3333,551923.91,269807.341,14.5138,4.749,402429.114,4.3715,252657.769,4.269,199229.4053,4.6788,165455.8718,5.6611,234698.5138,,
37,20210311,300356.SZ,4.41,5.15,4.36,4.8,4.41,0.3899999999999997,8.8435,508165.79,244975.781,13.3631,4.678,357559.325,4.304,229152.3025,4.2557,182973.7973,4.7017,159865.1183,5.6777,234639.6962,,
38,20210310,300356.SZ,4.69,4.73,4.39,4.41,4.57,-0.16000000000000014,-3.5011,302624.16,136910.954,7.958,4.622,316499.567,4.252,208954.0865,4.249,169182.2103,4.7252,155579.2253,5.7024,235233.5815,,
39,20210309,300356.SZ,4.99,5.05,4.5,4.57,5.09,-0.5199999999999996,-10.2161,452973.51,214669.908,11.9117,4.612,300719.951,4.2285,196601.2115,4.2523,161939.34,4.761,155785.4757,5.7255,237093.6232,,
40,20210308,300356.SZ,5.05,5.28,4.79,5.09,5.28,-0.1900000000000004,-3.5985,547673.38,277534.488,14.402,4.569,263934.9,4.199,179263.989,4.2537,150721.7317,4.7998,153280.1528,5.7472,236921.5038,,
41,20210305,300356.SZ,5.5,6.04,5.21,5.28,5.23,0.04999999999999982,0.956,907828.35,511164.123,23.8729,4.485,222717.795,4.149,156216.823,4.233,135322.007,4.8323,151193.2947,5.763,235160.3519,,
42,20210304,300356.SZ,4.36,5.23,4.31,5.23,4.36,0.8700000000000001,19.9541,501354.03,245990.016,13.184,4.371,144506.06,4.0915,115092.696,4.2027,108234.0047,4.8585,144157.042,5.778,231979.5387,,
43,20210303,300356.SZ,4.31,4.45,4.31,4.36,4.37,-0.009999999999999787,-0.2288,68381.66,29890.424,1.7982,4.234,104528.696,4.042,95476.4015,4.1707,94910.475,4.8895,147684.6133,5.7892,229434.0021,,
44,20210302,300356.SZ,4.42,4.45,4.33,4.37,4.42,-0.04999999999999982,-1.1312,69109.96,30258.961,1.8174,4.162,104976.966,4.033,95738.524,4.167,96411.6357,4.9342,158209.5253,5.8069,230908.7703,,
45,20210301,300356.SZ,4.26,4.44,4.26,4.42,4.25,0.16999999999999993,4.0,114256.39,50235.325,3.0046,4.084,106463.013,4.0285,96987.317,4.17,96735.1913,4.9812,168816.9765,5.8255,232390.9448,,
46,20210226,300356.SZ,4.23,4.39,4.15,4.25,4.24,0.009999999999999787,0.2358,103226.02,44300.435,2.7145,3.994,102886.424,4.029,97629.551,4.1717,97141.6867,5.0212,174889.577,5.8449,235321.1664,,
47,20210225,300356.SZ,4.4,4.43,4.2,4.24,4.31,-0.0699999999999994,-1.6241,97568.21,41718.06,2.5657,3.93,100745.28,4.0445,95681.0335,4.1867,98350.886,5.0527,174862.518,5.8637,237400.6711,,
48,20210224,300356.SZ,4.07,4.42,4.07,4.31,4.14,0.16999999999999993,4.1063,144828.0,62536.416,3.8085,3.882,101408.606,4.0625,95523.532,4.1993,100085.201,5.0835,175353.1385,5.8812,239067.1158,,
49,20210223,300356.SZ,4.26,4.34,4.11,4.14,4.25,-0.11000000000000032,-2.5882,85123.0,35841.095,2.2385,3.845,92482.472,4.0725,92549.0345,4.2187,99722.732,5.1157,174923.0923,5.8962,238973.1004,,
50,20210222,300356.SZ,4.2,4.46,4.16,4.25,4.14,0.11000000000000032,2.657,135502.33,58334.943,3.5633,3.829,94593.078,4.096,94115.1475,4.251,102040.76,5.1503,175913.9593,5.912,238957.6093,,
51,20210219,300356.SZ,3.83,4.2,3.82,4.14,3.86,0.2799999999999998,7.2539,125711.0,50696.734,3.3058,3.813,89715.851,4.107,91624.113,4.286,100821.0197,5.1848,177159.4873,5.9263,238402.9837,,
52,20210218,300356.SZ,3.69,3.87,3.69,3.86,3.64,0.21999999999999975,6.044,101580.39,38775.57,2.6712,3.812,85679.332,4.1185,90097.977,4.3253,100412.4543,5.2237,178174.36,5.9416,238132.842,,
53,20210210,300356.SZ,3.54,3.7,3.54,3.64,3.59,0.050000000000000266,1.3928,72864.36,26510.829,1.9161,3.85,86424.107,4.139,90101.3645,4.372,100509.6777,5.2695,180138.6183,5.9605,238199.7319,,
54,20210209,300356.SZ,3.51,3.6,3.44,3.59,3.52,0.06999999999999984,1.9886,83970.43,29653.721,2.2081,3.904,86500.082,4.1695,92128.9705,4.4293,102735.2913,5.3217,184556.6773,5.981,238740.7861,,
55,20210208,300356.SZ,3.62,3.65,3.5,3.52,3.61,-0.08999999999999986,-2.4931,78490.5,27905.964,2.064,3.973,87511.621,4.213,91871.2805,4.4853,103739.899,5.381,189812.8697,6.0015,239168.1168,,
56,20210205,300356.SZ,3.76,3.9,3.58,3.61,3.76,-0.1499999999999999,-3.9894,81814.58,30344.114,2.1515,4.064,92372.678,4.2605,94269.318,4.5423,108175.612,5.445,196379.9788,6.021,239119.8697,,
57,20210204,300356.SZ,3.87,3.88,3.6,3.76,3.94,-0.18000000000000016,-4.5685,104201.47,38953.151,2.7402,4.159,90616.787,4.315,97153.689,4.5933,110744.969,5.5095,206785.4347,6.0392,239531.3725,,
58,20210203,300356.SZ,3.97,4.03,3.93,3.94,3.98,-0.040000000000000036,-1.005,55566.66,22055.624,1.4612,4.243,89638.458,4.358,99423.4985,4.6467,113154.184,5.5608,209283.0225,6.0576,239843.4953,,
59,20210202,300356.SZ,4.01,4.13,3.88,3.98,4.09,-0.10999999999999988,-2.6895,106229.06,42391.464,2.7935,4.3,92615.597,4.4055,103342.862,4.7007,117250.4323,5.6147,212738.3505,6.0751,240148.7074,,
60,20210201,300356.SZ,4.32,4.33,4.02,4.09,4.13,-0.040000000000000036,-0.9685,86730.06,35916.029,2.2807,4.363,93637.217,4.462,105764.601,4.7593,118201.9047,5.6705,217749.3368,6.0912,240164.2365,,
61,20210129,300356.SZ,4.24,4.32,4.09,4.13,4.24,-0.11000000000000032,-2.5943,85345.81,35404.677,2.2443,4.401,93532.375,4.5225,106373.604,4.8137,119243.8693,5.7185,220457.7828,6.1076,240618.1184,,
62,20210128,300356.SZ,4.15,4.38,4.12,4.24,4.18,0.0600000000000005,1.4354,109028.14,46663.663,2.8671,4.425,94516.622,4.582,107779.0155,4.8683,121157.9357,5.7693,224520.9718,6.1246,241669.7742,,
63,20210127,300356.SZ,4.28,4.33,4.17,4.18,4.28,-0.10000000000000053,-2.3364,73624.11,31095.184,1.9361,4.428,93778.622,4.633,107552.463,4.9143,122460.838,5.8177,229564.735,6.1401,241650.1185,,
64,20210126,300356.SZ,4.31,4.43,4.2,4.28,4.43,-0.14999999999999947,-3.386,94085.82,40468.538,2.4741,4.435,97757.859,4.692,110852.896,4.971,124873.073,5.8643,233181.8013,6.1564,242089.8705,,
65,20210125,300356.SZ,4.66,4.76,4.33,4.43,4.56,-0.1299999999999999,-2.8509,127101.07,57306.145,3.3423,4.453,96230.94,4.7415,111854.038,5.0293,128939.3807,5.9053,235924.5952,6.1704,241992.5158,,
66,20210122,300356.SZ,4.6,4.64,4.48,4.56,4.6,-0.040000000000000036,-0.8696,64255.67,29131.415,1.6897,4.457,96165.958,4.7815,116077.079,5.0887,131682.3383,5.94,238733.6237,6.1827,241871.9748,,
67,20210121,300356.SZ,4.51,4.65,4.47,4.6,4.51,0.08999999999999986,1.9956,94418.18,43225.759,2.4829,4.471,103690.591,4.8105,120809.06,5.1477,136756.4393,5.982,243248.2937,6.1952,242294.5203,,
68,20210120,300356.SZ,4.61,4.69,4.47,4.51,4.61,-0.10000000000000053,-2.1692,85338.05,38823.506,2.2441,4.473,109208.539,4.8485,124912.047,5.2013,141976.2403,6.0188,246171.916,6.2063,242220.2392,,
69,20210119,300356.SZ,4.46,4.67,4.41,4.61,4.47,0.14000000000000057,3.132,116445.26,53295.029,3.0621,4.511,114070.127,4.901,129567.85,5.2697,149631.6113,6.06,250355.722,6.2176,242161.5337,,
70,20210118,300356.SZ,4.29,4.51,4.29,4.47,4.37,0.09999999999999964,2.2883,85681.64,38209.392,2.2531,4.561,117891.985,4.9575,130484.2485,5.346,155838.574,6.1035,256379.0442,6.2283,242703.4847,,
71,20210115,300356.SZ,4.25,4.41,4.21,4.37,4.27,0.10000000000000053,2.3419,95188.28,41329.64,2.5031,4.644,119214.833,5.02,132099.6165,5.4317,167064.5823,6.1448,264523.2252,6.244,243328.0398,,
72,20210114,300356.SZ,4.25,4.34,4.15,4.27,4.25,0.019999999999999574,0.4706,101648.14,43330.354,2.673,4.739,121041.409,5.09,134478.5925,5.5143,180080.0793,6.1912,271979.3467,6.2617,244009.5379,,
73,20210113,300356.SZ,4.48,4.52,4.24,4.25,4.46,-0.20999999999999996,-4.7085,113416.48,48909.17,2.9825,4.838,121326.304,5.1575,136801.946,5.6083,200458.7517,6.2333,275903.0318,6.2807,245144.8787,,
74,20210112,300356.SZ,4.48,4.64,4.45,4.46,4.47,-0.009999999999999787,-0.2237,78816.63,35647.823,2.0726,4.949,123947.933,5.239,138430.68,5.7013,220007.415,6.2733,277096.6638,6.2979,245183.3348,,
75,20210111,300356.SZ,4.67,4.68,4.44,4.47,4.7,-0.23000000000000043,-4.8936,126451.25,57423.29,3.3252,5.03,127477.136,5.3175,145293.601,5.7923,240898.7617,6.306,278142.4607,6.3113,245472.9964,,
76,20210108,300356.SZ,4.6,4.79,4.41,4.7,4.62,0.08000000000000007,1.7316,139502.0,65333.972,3.6684,5.106,135988.2,5.4045,149440.5285,5.8707,252637.4673,6.3382,277943.3732,6.3251,245953.3898,,
77,20210107,300356.SZ,4.88,4.89,4.57,4.62,4.89,-0.2699999999999996,-5.5215,149597.66,70316.701,3.9339,5.15,137927.529,5.486,153289.3635,5.9187,251374.15,6.3647,277512.2513,6.3393,247087.0544,,
78,20210106,300356.SZ,5.09,5.1,4.86,4.89,5.11,-0.22000000000000064,-4.3053,133953.93,66289.511,3.5225,5.224,140615.555,5.5655,158360.091,5.9677,250621.076,6.3937,277369.6982,6.3583,248430.3463,,
79,20210105,300356.SZ,5.31,5.37,5.02,5.11,5.3,-0.1899999999999995,-3.5849,154663.84,79181.828,4.0671,5.291,145065.573,5.649,167412.3535,6.0127,250123.4527,6.4193,277898.9472,6.3744,249769.9013,,
80,20210104,300356.SZ,5.33,5.36,5.25,5.3,5.32,-0.020000000000000462,-0.3759,98910.12,52411.171,2.601,5.354,143076.512,5.7385,174811.8685,6.0497,249787.1587,6.4407,278338.0562,6.3865,250509.4373,,
81,20201231,300356.SZ,5.15,5.43,5.15,5.32,5.26,0.0600000000000005,1.1407,113454.04,60401.804,2.9835,5.396,144984.4,5.8255,190989.457,6.0837,253497.955,6.454,278674.1708,6.3986,252983.9522,,
82,20201230,300356.SZ,5.36,5.45,5.21,5.26,5.36,-0.10000000000000053,-1.8657,104497.09,55707.445,2.7479,5.441,147915.776,5.902,209599.4145,6.122,255936.2657,6.4645,278588.2393,6.4097,254865.4768,,
83,20201229,300356.SZ,5.17,5.47,5.17,5.36,5.27,0.09000000000000075,1.7078,139632.77,75010.838,3.6719,5.477,152277.588,5.9935,240024.9755,6.167,259767.559,6.4755,278784.8415,6.4203,257608.5509,,
84,20201228,300356.SZ,5.21,5.37,5.18,5.27,5.23,0.03999999999999915,0.7648,114108.66,60047.647,3.0007,5.529,152913.427,6.0775,268037.156,6.214,266378.0633,6.483,278515.6537,6.4296,260028.5641,,
85,20201225,300356.SZ,5.19,5.59,5.14,5.23,5.14,0.09000000000000075,1.751,211561.89,112061.852,5.5634,5.605,163110.066,6.1735,297609.5745,6.2767,275885.8403,6.4952,278511.7343,6.4382,262486.7588,,
86,20201224,300356.SZ,5.38,5.41,5.12,5.14,5.36,-0.22000000000000064,-4.1045,158895.29,83000.275,4.1784,5.703,162892.857,6.253,310962.101,6.3477,284584.3457,6.5095,277449.9888,6.4487,266067.1344,,
87,20201223,300356.SZ,5.55,5.62,5.35,5.36,5.56,-0.1999999999999993,-3.5971,176477.92,96242.725,4.6408,5.822,168651.198,6.303,308097.4605,6.4257,302825.9003,6.5307,277061.8942,6.4572,266280.6746,,
88,20201222,300356.SZ,5.68,5.85,5.53,5.56,5.74,-0.1800000000000006,-3.1359,178454.11,100662.288,4.6928,5.907,176104.627,6.3395,305623.8365,6.475,305411.861,6.5462,276846.38,6.4592,266395.6,,
89,20201221,300356.SZ,5.7,5.85,5.65,5.74,5.72,0.020000000000000462,0.3497,134773.23,77510.311,3.5441,6.007,189759.134,6.3735,302652.3925,6.5287,308226.2687,6.5618,277221.531,6.4591,267654.2784,,
90,20201218,300356.SZ,5.73,5.89,5.68,5.72,5.77,-0.04999999999999982,-0.8666,117989.0,68127.264,3.1027,6.123,206547.225,6.3975,303142.482,6.5817,317296.769,6.575,279380.6157,6.4617,269267.5603,,
91,20201217,300356.SZ,5.6,5.81,5.52,5.77,5.62,0.14999999999999947,2.669,142767.8,81167.802,3.7543,6.255,236994.514,6.4275,307754.7325,6.6233,321671.6963,6.5898,281371.2157,6.4639,271348.8543,,
92,20201216,300356.SZ,5.9,5.91,5.6,5.62,5.88,-0.2599999999999998,-4.4218,148115.21,84673.413,3.8949,6.363,271283.053,6.4625,309946.5105,6.6703,327884.008,6.6043,284515.6312,6.4627,271886.2793,,
93,20201215,300356.SZ,6.02,6.04,5.83,5.88,6.03,-0.15000000000000036,-2.4876,145991.16,86235.451,3.8391,6.51,327772.363,6.512,313512.5445,6.721,336668.632,6.6277,290442.2857,6.4627,272853.6799,,
94,20201214,300356.SZ,6.0,6.16,5.92,6.03,6.21,-0.17999999999999972,-2.8986,216075.05,130236.135,5.6821,6.626,383160.885,6.5565,323110.3815,6.7577,341490.5297,6.6468,299596.367,6.4625,274124.5023,,
95,20201211,300356.SZ,6.39,6.5,6.08,6.21,6.33,-0.1200000000000001,-1.8957,209389.8,130319.252,5.5063,6.742,432109.083,6.6125,332273.7275,6.7813,342909.8097,6.648,300441.6543,6.462,276938.0825,,
96,20201210,300356.SZ,6.13,6.46,6.11,6.33,6.21,0.1200000000000001,1.9324,216478.7,136866.186,5.6927,6.803,459031.345,6.67,345430.09,6.7913,345784.909,6.6433,303941.1558,6.4604,279716.8096,,
97,20201209,300356.SZ,6.56,6.57,6.2,6.21,6.56,-0.34999999999999964,-5.3354,251012.21,159091.82,6.6008,6.784,447543.723,6.7275,369913.2515,6.8163,349740.148,6.6538,309414.274,6.4532,280212.6875,,
98,20201208,300356.SZ,6.96,6.99,6.56,6.56,6.9,-0.34000000000000075,-4.9275,314999.18,210535.416,8.2834,6.772,435143.046,6.759,370065.478,6.8363,350367.5917,6.6797,314887.9377,6.4452,278842.9693,,
99,20201207,300356.SZ,7.01,7.24,6.85,6.9,7.04,-0.13999999999999968,-1.9886,302654.14,211338.483,7.9588,6.74,415545.651,6.7895,367459.836,6.8503,351079.8327,6.69,318401.7707,6.4337,277304.9132,,
100,20201204,300356.SZ,6.87,7.4,6.87,7.04,6.85,0.1900000000000004,2.7737,422461.89,298683.339,11.1094,6.672,399737.739,6.811,372671.541,6.861,356919.5143,6.6945,320562.8547,6.4202,275425.6683,,
101,20201203,300356.SZ,7.0,7.27,6.85,6.85,7.09,-0.2400000000000002,-3.385,485653.19,341948.66,12.7711,6.6,378514.951,6.8075,364010.2875,6.858,361981.868,6.6937,319127.4092,6.406,272870.8593,,
102,20201202,300356.SZ,6.7,7.28,6.55,7.09,7.04,0.04999999999999982,0.7102,713008.31,490036.944,18.7498,6.562,348609.968,6.824,356184.4855,6.868,363878.614,6.6975,319802.0353,6.3928,269699.3856,,
103,20201201,300356.SZ,7.18,7.72,6.9,7.04,7.19,-0.15000000000000036,-2.0862,699876.38,512166.216,18.4044,6.514,299252.726,6.8265,341116.7665,6.8583,351347.312,6.689,311183.3908,6.3789,265113.7378,,
104,20201130,300356.SZ,6.79,7.49,6.53,7.19,6.82,0.3700000000000001,5.4252,705557.03,502974.045,18.5538,6.487,263059.878,6.8235,320655.352,6.8453,334185.9127,6.6797,303608.0153,6.3643,259784.8137,,
105,20201127,300356.SZ,6.17,6.82,6.13,6.82,6.14,0.6800000000000006,11.0749,478612.42,311348.732,12.5859,6.483,232438.372,6.801,298310.173,6.8197,315386.1597,6.6698,295964.9132,6.3487,254666.8387,,
106,20201126,300356.SZ,6.1,6.21,6.04,6.14,6.09,0.04999999999999982,0.821,101602.48,62385.317,2.6718,6.537,231828.835,6.7855,289161.691,6.8057,303249.279,6.6687,295752.7558,6.3363,251588.8054,,
107,20201125,300356.SZ,6.21,6.27,6.08,6.09,6.24,-0.15000000000000036,-2.4038,127005.44,78061.311,3.3398,6.671,292282.78,6.8325,300838.3605,6.8107,303650.3527,6.6747,299938.8242,6.3293,251898.5924,,
108,20201124,300356.SZ,6.22,6.31,6.21,6.24,6.22,0.020000000000000462,0.3215,119025.23,74373.912,3.13,6.746,304987.91,6.8685,307979.8645,6.8197,304118.3203,6.679,302781.0932,6.3209,251763.0206,,
109,20201123,300356.SZ,6.35,6.36,6.18,6.22,6.32,-0.10000000000000053,-1.5823,144575.02,90280.581,3.8018,6.839,319374.021,6.9055,318846.9235,6.826,305674.4417,6.6768,303023.1085,6.3106,251306.8943,,
110,20201120,300356.SZ,6.45,6.53,6.29,6.32,6.47,-0.14999999999999947,-2.3184,210234.01,133832.802,5.5285,6.95,345605.343,6.9555,335510.402,6.8317,306888.9537,6.6737,302001.2592,6.301,250840.3441,,
111,20201119,300356.SZ,6.61,6.65,6.42,6.47,6.61,-0.14000000000000057,-2.118,186603.36,121622.174,4.9071,7.015,349505.624,6.987,353715.3265,6.8243,303850.3867,6.6678,299646.48,6.2904,249875.2951,,
112,20201118,300356.SZ,6.67,6.77,6.55,6.61,6.77,-0.15999999999999925,-2.3634,219435.89,146135.567,5.7704,7.086,363759.003,7.021,371512.937,6.807,301240.213,6.6595,298091.324,6.2773,249037.1103,,
113,20201117,300356.SZ,7.15,7.27,6.59,6.77,7.15,-0.3800000000000008,-5.3147,337947.9,230681.778,8.8869,7.139,382980.807,7.0305,377394.605,6.784,297802.124,6.6515,296260.8455,6.264,248215.9473,,
114,20201116,300356.SZ,7.39,7.42,6.88,7.15,7.36,-0.20999999999999996,-2.8533,399341.97,281351.289,10.5014,7.16,378250.826,7.0245,369748.93,6.752,290653.244,6.6403,292924.8948,6.2508,246676.9231,,
115,20201113,300356.SZ,7.33,7.55,7.15,7.36,7.48,-0.1200000000000001,-1.6043,472517.05,346556.814,12.4256,7.119,364181.974,6.988,356860.0535,6.7137,281137.6283,6.622,288523.3638,6.2358,244579.2904,,
116,20201112,300356.SZ,6.83,8.14,6.79,7.48,6.84,0.6400000000000006,9.3567,706141.93,523406.105,18.5692,7.034,346494.547,6.94,338959.501,6.6713,270315.632,6.597,281859.7605,6.2197,241729.1604,,
117,20201111,300356.SZ,7.2,7.23,6.7,6.84,7.17,-0.33000000000000007,-4.6025,254056.74,174773.165,6.6809,6.994,309393.941,6.8805,309334.139,6.6357,251297.888,6.569,272277.3103,6.2036,237386.0023,,
