,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
82,20200706,000007.SZ,8.74,8.9,8.74,8.83,8.73,0.09999999999999964,1.1455,57438.74,50595.641,1.8592,8.952,61562.0,8.6425,64669.3455,8.4863,65241.49,8.2538,54451.5892,8.4185,69806.2868,,
83,20200703,000007.SZ,8.7,8.8,8.65,8.73,8.7,0.030000000000001137,0.3448,48645.62,42407.153,1.5746,8.965,63227.164,8.607,65659.017,8.4537,63998.9657,8.243,54185.8627,8.4245,69639.6887,,
84,20200702,000007.SZ,8.78,8.82,8.66,8.7,8.78,-0.08000000000000007,-0.9112,36010.0,31312.31,1.1656,8.984,71833.214,8.5755,69734.3055,8.424,63410.3563,8.2337,53873.619,8.4309,69535.6847,,
85,20200701,000007.SZ,8.73,8.96,8.7,8.78,8.73,0.049999999999998934,0.5727,52834.13,46701.295,1.7101,8.957,76561.164,8.5705,73614.822,8.3963,65454.507,8.2242,53726.3692,8.4394,69543.6305,,
86,20200630,000007.SZ,8.81,8.99,8.71,8.73,8.81,-0.08000000000000007,-0.9081,47195.51,41518.937,1.5276,8.924,80002.603,8.568,76486.634,8.3673,64928.5027,8.2127,54328.633,8.448,69993.2752,,
87,20200629,000007.SZ,9.09,9.18,8.74,8.81,9.09,-0.27999999999999936,-3.0803,58796.5,52125.99,1.9031,8.858,79292.04,8.541,78522.726,8.3427,65466.975,8.1983,55680.5995,8.4545,70165.4293,,
88,20200624,000007.SZ,9.3,9.36,9.09,9.09,9.3,-0.21000000000000085,-2.2581,53946.5,49586.669,1.7461,8.78,75310.09,8.4985,76639.9535,8.3153,65306.4583,8.1872,55193.9398,8.4608,70048.5247,,
89,20200623,000007.SZ,9.3,9.41,9.23,9.3,9.3,0.0,0.0,86441.0,80628.124,2.7979,8.676,71900.94,8.443,74445.5785,8.2843,65802.9083,8.1713,54917.9898,8.4664,69989.6713,,
90,20200622,000007.SZ,9.3,9.35,9.16,9.3,9.25,0.05000000000000071,0.5405,84187.12,77980.83,2.725,8.552,65828.741,8.3785,70833.806,8.252,65240.52,8.1548,54421.7112,8.4709,69944.4963,,
91,20200619,000007.SZ,8.92,9.32,8.92,9.25,8.96,0.28999999999999915,3.2366,90124.88,82939.773,2.9172,8.43,63996.991,8.3135,67936.9205,8.2053,62923.6493,8.1355,53719.2508,8.4751,69566.6302,,
92,20200618,000007.SZ,8.87,9.11,8.86,8.96,8.92,0.040000000000000924,0.4484,74090.38,66529.162,2.3982,8.333,67776.691,8.2535,67081.235,8.16,60744.92,8.1185,52852.1195,8.4809,69335.1957,,
93,20200617,000007.SZ,8.42,8.98,8.35,8.92,8.43,0.4900000000000002,5.8126,134706.12,116244.74,4.3602,8.249,68090.87,8.198,64384.8665,8.1233,59034.4127,8.1077,52060.8382,8.4906,69353.9267,,
