,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,002351.SZ,13.23,13.57,13.23,13.4,13.32,0.08000000000000007,0.6006,66426.86,89324.56,1.3501,13.594,66221.046,13.775,71042.68,13.74,76968.6645,13.7567,77464.4063,14.5408,103638.2035,14.3316,134940.8731,15.337,132783.555
1,20210726,002351.SZ,13.5,13.54,13.19,13.32,13.45,-0.129999999999999,-0.9665,61361.65,81905.659,1.2471,13.71,64438.598,13.835,71601.991,13.7535,76667.9775,13.764,78370.6413,14.5731,105430.8387,14.3134,135983.3803,15.3612,133674.0413
2,20210723,002351.SZ,13.82,13.92,13.42,13.45,13.87,-0.41999999999999993,-3.0281,86900.21,117837.315,1.7662,13.862,72651.954,13.92,74636.566,13.785,77105.591,13.7843,79601.1677,14.6022,105701.7398,14.3026,136884.0423,15.3858,135435.6695
3,20210722,002351.SZ,13.93,14.07,13.82,13.87,13.93,-0.0600000000000005,-0.4307,63814.0,88835.33,1.297,13.926,70954.112,13.995,79111.038,13.804,75445.6365,13.8077,80450.5293,14.6265,105365.792,14.2964,137301.4427,15.4182,136554.0537
4,20210721,002351.SZ,13.98,14.1,13.88,13.93,13.98,-0.05000000000000071,-0.3577,52602.51,73481.924,1.0691,13.94,72885.134,14.03,94841.745,13.805,76366.3235,13.8193,85647.8577,14.6461,105531.5737,14.2897,137545.1928,15.4499,138769.0282
5,20210720,002351.SZ,13.92,14.1,13.81,13.98,14.08,-0.09999999999999964,-0.7102,57514.62,80218.51,1.169,13.956,75864.314,13.984,94260.756,13.8145,78212.778,13.8546,85359.6363,14.6688,107138.9973,14.2825,137943.1956,15.4849,141057.7687
6,20210719,002351.SZ,13.78,14.17,13.52,14.08,13.77,0.3100000000000005,2.2513,102428.43,142101.43,2.0818,13.96,78765.384,13.931,93544.141,13.8055,78030.772,13.8895,85024.8463,14.6815,106886.9323,14.277,138297.4913,15.5182,143998.9914
7,20210716,002351.SZ,13.91,13.97,13.6,13.77,13.94,-0.16999999999999993,-1.2195,78411.0,107955.549,1.5937,13.978,76621.178,13.856,88121.697,13.795,75911.213,13.9161,83687.902,14.6959,106056.665,14.273,138426.3359,15.5548,147335.6707
8,20210715,002351.SZ,14.12,14.3,13.83,13.94,14.01,-0.07000000000000028,-0.4996,73469.11,102925.492,1.4932,14.064,87267.964,13.808,84588.882,13.804,77722.8905,13.9528,84454.4963,14.7173,106754.0072,14.2717,139120.2727,15.592,152012.1022
9,20210714,002351.SZ,14.0,14.16,13.91,14.01,14.0,0.009999999999999787,0.0714,67498.41,94907.99,1.3719,14.12,116798.356,13.752,82993.291,13.787,78521.016,13.9914,85612.1783,14.7274,106248.0975,14.2658,139553.2006,15.6309,156260.8506
10,20210713,002351.SZ,14.11,14.2,13.84,14.0,14.17,-0.16999999999999993,-1.1997,72019.97,100611.347,1.4638,14.012,112657.198,13.705,82894.649,13.7475,80675.2695,14.044,85985.9247,14.7345,106208.0028,14.2568,139672.6045,15.6609,159194.653
11,20210712,002351.SZ,14.29,14.3,14.06,14.17,14.2,-0.02999999999999936,-0.2113,91707.4,129579.57,1.8639,13.902,108322.898,13.672,81733.964,13.7285,81754.9665,14.095,87962.5307,14.7486,105945.7333,14.2491,139675.9649,,
12,20210709,002351.SZ,13.95,14.5,13.74,14.2,14.22,-0.02000000000000135,-0.1406,131644.93,186843.956,2.6756,13.734,99622.216,13.65,79574.616,13.7165,82083.4685,14.1358,89381.282,14.76,106026.4263,14.2388,139717.0288,,
13,20210708,002351.SZ,14.33,14.82,14.18,14.22,13.47,0.75,5.5679,221121.07,320073.106,4.4942,13.552,81909.8,13.613,71780.235,13.714,81120.275,14.1818,88437.213,14.7665,104928.7653,14.2292,139238.4548,,
14,20210707,002351.SZ,13.38,13.51,13.27,13.47,13.45,0.02000000000000135,0.1487,46792.62,62876.335,0.951,13.384,49188.226,13.58,57890.902,13.714,81050.914,14.2241,85063.6317,14.7762,102433.6862,14.2185,138264.2062,,
15,20210706,002351.SZ,13.33,13.58,13.2,13.45,13.33,0.11999999999999922,0.9002,50348.47,67476.591,1.0233,13.398,53132.1,13.645,62164.8,13.7899,80909.0765,14.3014,90698.5387,14.7999,103311.2698,14.218,138626.9182,,
16,20210705,002351.SZ,13.24,13.46,13.21,13.33,13.29,0.040000000000000924,0.301,48203.99,64163.191,0.9797,13.442,55145.03,13.68,62517.403,13.8687,80765.199,14.3625,95859.5497,14.8323,105245.6583,14.2203,139476.3886,,
17,20210702,002351.SZ,13.41,13.43,13.25,13.29,13.38,-0.09000000000000163,-0.6726,43082.85,57317.122,0.8756,13.566,59527.016,13.734,63700.729,13.9462,81471.0045,14.4046,97621.8853,14.8658,108290.8678,14.2203,139770.5578,,
18,20210701,002351.SZ,13.54,13.67,13.36,13.38,13.54,-0.15999999999999837,-1.1817,57513.2,77381.173,1.1689,13.674,61650.67,13.8,70856.899,14.0252,84387.3035,14.4464,100170.3407,14.8791,108236.9585,14.2198,140096.6015,,
19,20210630,002351.SZ,13.69,13.78,13.33,13.54,13.67,-0.13000000000000078,-0.951,66511.99,89995.811,1.3518,13.776,66593.578,13.822,74048.741,14.111,86921.622,14.4961,102964.688,14.8905,107948.272,14.2171,140194.9944,,
20,20210629,002351.SZ,13.95,14.0,13.62,13.67,13.95,-0.27999999999999936,-2.0072,60413.12,82876.937,1.2279,13.892,71197.5,13.79,78455.89,14.2135,87531.5625,14.5529,105752.8433,14.8982,107452.7675,14.2129,140564.7416,,
21,20210628,002351.SZ,13.85,14.1,13.85,13.95,13.83,0.11999999999999922,0.8677,70113.92,98091.801,1.425,13.918,69889.776,13.785,81775.969,14.3065,91076.814,14.6231,106759.2627,14.9049,107375.7807,14.206,140959.7013,,
22,20210625,002351.SZ,13.88,13.93,13.71,13.83,13.89,-0.0600000000000005,-0.432,53701.12,74142.082,1.0915,13.902,67874.442,13.783,84592.321,14.3787,94284.615,14.6827,109704.639,14.9089,107393.7715,14.2004,141145.1008,,
23,20210624,002351.SZ,14.23,14.23,13.76,13.89,14.12,-0.22999999999999865,-1.6289,82227.74,114242.277,1.6712,13.926,80063.128,13.815,90460.315,14.4661,96765.702,14.765,110735.9617,14.9134,107836.541,14.199,141407.2602,,
24,20210623,002351.SZ,13.75,14.18,13.6,14.12,13.8,0.3199999999999985,2.3188,89531.6,125261.823,1.8197,13.868,81503.904,13.8479,104210.926,14.5462,98649.9965,14.8447,113353.363,14.912,107246.1003,14.1969,141952.2642,,
25,20210622,002351.SZ,13.87,13.98,13.67,13.8,13.87,-0.06999999999999851,-0.5047,53874.5,74180.559,1.095,13.688,85714.28,13.9347,99653.353,14.6295,104965.408,14.9338,115577.0883,14.9046,106927.0412,14.1963,141824.0468,,
26,20210621,002351.SZ,14.0,14.0,13.68,13.87,13.95,-0.08000000000000007,-0.5735,60037.25,83326.65,1.2202,13.652,93662.162,14.0575,99012.995,14.7037,112530.623,15.0299,120372.249,14.9086,107693.8247,14.2009,141875.717,,
27,20210618,002351.SZ,13.66,14.09,13.53,13.95,13.6,0.34999999999999964,2.5735,114644.55,159905.785,2.3301,13.664,101310.2,14.1584,99241.28,14.7399,114582.4635,15.1129,123875.124,14.9106,107571.1557,14.2046,142019.048,,
28,20210617,002351.SZ,13.18,13.63,13.17,13.6,13.22,0.379999999999999,2.8744,89431.62,120427.505,1.8177,13.704,100857.502,14.2504,97917.708,14.7696,114827.0615,15.1945,128132.363,14.9115,106821.6902,14.2099,142311.4391,,
29,20210616,002351.SZ,13.62,13.62,13.17,13.22,13.62,-0.3999999999999986,-2.9369,110583.48,147358.139,2.2476,13.8278,126917.948,14.4001,99794.503,14.8331,117422.6615,15.2611,130163.311,14.9208,106646.4742,14.2216,141998.9271,,
30,20210615,002351.SZ,13.95,14.03,13.57,13.62,13.93,-0.3100000000000005,-2.2254,93613.91,128005.562,1.9027,14.1814,113592.426,14.637,96607.235,14.9344,119401.32,15.325,129812.0007,14.9377,106911.9,14.2359,141628.4868,,
31,20210611,002351.SZ,14.31,14.31,13.92,13.93,14.15,-0.22000000000000064,-1.5548,98277.44,138007.036,1.9974,14.4629,104363.828,14.8281,100377.659,15.0422,119250.9095,15.3821,132491.036,14.9437,108823.2223,14.248,141537.525,,
32,20210610,002351.SZ,14.1007,14.1894,13.7654,14.15,14.219,-0.06899999999999906,-0.4853,112381.06,159663.298,2.2841,14.6529,97172.36,14.9743,103976.909,15.1326,122260.798,15.42,131802.312,14.959,108876.768,14.2597,141862.0167,,
33,20210609,002351.SZ,14.9092,15.0177,13.8344,14.219,14.9881,-0.7690999999999999,-5.1314,219733.85,320504.199,4.466,14.7968,94977.914,15.1173,103071.089,15.2401,120873.785,15.4453,130281.0547,14.9692,108900.765,14.2733,142751.5953,,
34,20210608,002351.SZ,15.0276,15.1163,14.8895,14.9881,15.0276,-0.03950000000000031,-0.2628,43955.87,66811.291,0.8934,14.9723,72671.058,15.2445,93089.067,15.3431,117924.5815,15.4729,125415.2897,14.9794,107585.1008,14.2911,143355.3342,,
35,20210607,002351.SZ,14.8796,15.0769,14.8796,15.0276,14.8796,0.1479999999999997,0.9947,47470.92,72134.176,0.9648,15.0926,79622.044,15.3244,110277.463,15.4333,123538.956,15.4831,128918.3583,14.9718,109444.6785,14.2996,143327.7044,,
36,20210604,002351.SZ,14.8698,14.9684,14.7712,14.8796,14.8698,0.009800000000000253,0.0659,62320.1,93972.81,1.2666,15.1932,96391.49,15.35,126048.251,15.5161,131051.876,15.4736,128749.0183,14.97,111675.2903,14.3072,143291.6991,,
37,20210603,002351.SZ,15.1459,15.205,14.8501,14.8698,15.0966,-0.22680000000000078,-1.5023,101408.83,154399.649,2.0611,15.2958,110781.458,15.3214,129923.647,15.5901,136192.046,15.4756,128425.428,14.9748,113546.0393,14.3169,143200.0608,,
38,20210602,002351.SZ,15.5798,15.6291,15.0867,15.0966,15.5896,-0.4930000000000003,-3.1624,108199.57,167276.406,2.1991,15.4378,111164.264,15.2889,131736.415,15.6665,143239.6905,15.4818,129053.518,14.9801,114601.867,14.3277,142852.7124,,
