,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,600827.SH,15.99,16.54,15.83,15.84,15.95,-0.10999999999999943,-0.6897,176309.67,284349.175,1.0989,16.416,158419.628,16.928,171721.628,17.8785,175877.105,18.657,181557.1723,19.8458,251425.3992,18.9367,260443.2043,17.5284,283570.6868
1,20210726,600827.SH,16.26,16.39,15.72,15.95,16.46,-0.5100000000000016,-3.0984,190206.43,304683.082,1.1855,16.638,162933.784,17.184,177014.754,18.1035,174412.131,18.8157,182949.4033,19.9492,255653.8837,18.9631,262100.5413,17.5471,286461.3443
2,20210723,600827.SH,16.85,16.95,16.3,16.46,16.77,-0.3099999999999987,-1.8485,168593.85,279438.852,1.0508,16.868,159255.206,17.378,182103.597,18.32,173357.2185,19.002,182724.305,20.0238,257191.7305,18.9959,262883.4784,17.5746,288791.4412
3,20210722,600827.SH,17.0,17.04,16.66,16.77,17.06,-0.28999999999999915,-1.6999,137937.51,231490.284,0.8597,17.036,174908.408,17.519,182532.437,18.522,180597.464,19.1843,185691.3467,20.079,258728.0982,19.0263,264483.2944,17.6101,292910.4564
4,20210721,600827.SH,16.95,17.32,16.81,17.06,16.95,0.10999999999999943,0.649,119050.68,202984.125,0.742,17.268,173070.124,17.646,198023.949,18.6835,181019.231,19.3387,187759.9047,20.14,260885.5057,19.0482,265957.7742,17.6365,296951.0713
5,20210720,600827.SH,17.05,17.08,16.65,16.95,17.1,-0.15000000000000213,-0.8772,198880.45,334575.81,1.2396,17.44,185023.628,17.799,200729.412,18.8365,182718.1975,19.495,194380.733,20.2062,263454.4798,19.0693,267418.2033,17.6722,302527.758
6,20210719,600827.SH,17.05,17.41,17.0,17.1,17.3,-0.1999999999999993,-1.1561,171813.54,293999.123,1.0709,17.73,191095.724,17.98,200561.051,18.9845,185539.3025,19.655,199996.316,20.2763,267617.0315,19.0922,270182.3563,17.7199,306256.4614
7,20210716,600827.SH,18.0,18.25,17.28,17.3,17.93,-0.629999999999999,-3.5137,246859.86,434740.282,1.5386,17.888,204951.988,18.215,197287.404,19.171,189359.527,19.8067,215073.6997,20.3517,275336.7635,19.1134,272778.3943,17.7564,305653.192
8,20210715,600827.SH,17.92,18.1,17.64,17.93,17.92,0.00999999999999801,0.0558,128746.09,230280.989,0.8024,18.002,190156.466,18.424,182925.612,19.307,184495.6145,20.032,230838.429,20.4072,274809.0725,19.1181,273368.7563,17.7826,304770.9938
9,20210714,600827.SH,18.28,18.45,17.86,17.92,18.4,-0.4799999999999969,-2.6087,178818.2,323967.163,1.1145,18.024,222977.774,18.606,181849.791,19.4155,185699.62,20.1877,235401.3233,20.4578,280035.1158,19.1087,274628.1111,17.7976,304353.084
10,20210713,600827.SH,17.7,18.62,17.6,18.4,17.89,0.509999999999998,2.8508,229240.93,419018.656,1.4288,18.158,216435.196,18.829,180032.582,19.5215,186474.9445,20.3353,241272.3503,20.5002,284018.261,19.1077,275482.2097,17.8047,303917.2696
11,20210712,600827.SH,18.04,18.79,17.86,17.89,17.87,0.019999999999999574,0.1119,241094.86,439032.535,1.5027,18.23,210026.378,19.023,171809.508,19.6315,185916.728,20.4627,250002.2573,20.5083,287042.1047,19.1048,277014.9175,,
12,20210709,600827.SH,18.08,18.18,17.68,17.87,18.04,-0.16999999999999815,-0.9424,172882.25,308649.154,1.0775,18.542,189622.82,19.262,164610.84,19.814,183034.659,20.5433,247826.094,20.5112,286150.3543,19.0978,278963.9402,,
13,20210708,600827.SH,18.4,18.66,17.83,18.04,18.59,-0.5500000000000007,-2.9586,292852.63,531382.984,1.8253,18.846,175694.758,19.525,178662.491,20.017,187270.8015,20.6277,253001.8887,20.51,289268.4975,19.0902,281989.5048,,
14,20210707,600827.SH,18.58,18.88,18.4,18.59,18.76,-0.1700000000000017,-0.9062,146105.31,272049.706,0.9106,19.188,140721.808,19.721,164014.513,20.185,182627.8825,20.6877,251468.5053,20.5287,291150.0488,19.0709,283569.0654,,
15,20210706,600827.SH,19.35,19.5,18.55,18.76,19.45,-0.6899999999999977,-3.5476,197196.84,371965.65,1.2291,19.5,143629.968,19.874,164706.983,20.343,191206.3935,20.7197,251335.8583,20.5222,292070.9177,19.0553,289181.9244,,
16,20210705,600827.SH,19.35,19.56,18.39,19.45,19.39,0.05999999999999872,0.3094,139077.07,266821.309,0.8668,19.816,133592.638,19.989,170517.554,20.4925,199713.9485,20.744,248921.919,20.517,292171.0027,19.0292,290661.3595,,
17,20210702,600827.SH,19.88,19.88,19.36,19.39,19.75,-0.35999999999999943,-1.8228,103241.94,200833.25,0.6435,19.982,139598.86,20.127,181431.65,20.6025,223966.8475,20.7503,249971.154,20.491,292857.4525,18.9854,291787.9377,,
18,20210701,600827.SH,19.96,20.13,19.7,19.75,20.15,-0.3999999999999986,-1.9851,117987.88,234414.098,0.7354,20.204,181630.224,20.19,186065.617,20.836,254794.8375,20.7533,252530.3217,20.4725,293661.2922,18.9455,292823.5815,,
19,20210630,600827.SH,20.36,20.37,19.75,20.15,20.34,-0.19000000000000128,-0.9341,160646.11,320668.273,1.0013,20.254,187307.218,20.225,189549.449,20.9785,262177.0895,20.7517,255060.3227,20.4497,294926.8123,18.8986,293156.1584,,
20,20210629,600827.SH,20.35,20.59,19.9,20.34,20.28,0.05999999999999872,0.2959,147010.19,298478.447,0.9163,20.248,185783.998,20.214,192917.307,21.0885,271892.2345,20.748,258197.6107,20.4102,294109.2422,18.8479,293691.4749,,
21,20210628,600827.SH,20.4,20.51,20.06,20.28,20.5,-0.21999999999999886,-1.0732,169108.18,343433.219,1.054,20.162,207442.47,20.24,200023.948,21.1825,289098.632,20.7433,265337.9733,20.3698,295028.305,18.7928,295662.9259,,
22,20210625,600827.SH,19.92,20.63,19.01,20.5,20.0,0.5,2.5,313398.76,622648.917,1.9533,20.272,223264.44,20.366,201458.478,21.184,289433.721,20.7837,271094.053,20.3213,294662.7343,18.7467,296167.1343,,
23,20210624,600827.SH,20.1,20.3,19.75,20.0,20.12,-0.120000000000001,-0.5964,146372.85,293067.98,0.9123,20.176,190501.01,20.509,195879.112,21.179,290171.5875,20.775,270276.269,20.2732,292683.4302,18.7027,295735.2428,,
24,20210623,600827.SH,19.95,20.13,19.72,20.12,19.91,0.21000000000000085,1.0547,153030.01,305034.911,0.9538,20.196,191791.68,20.649,201241.252,21.171,295195.5015,20.805,277871.1423,20.2273,295502.4602,18.6648,297492.1281,,
25,20210622,600827.SH,20.9,21.3,19.81,19.91,20.83,-0.9199999999999982,-4.4167,255302.55,515610.2,1.5912,20.18,200050.616,20.812,217705.804,21.1425,294650.296,20.825,286184.1893,20.1682,297175.7335,18.6234,299659.038,,
26,20210621,600827.SH,20.1,21.32,19.8,20.83,20.02,0.8099999999999987,4.046,248218.03,513291.841,1.5471,20.318,192605.426,20.996,228910.343,21.1215,288124.1015,20.7997,296434.4243,20.1242,297981.1803,18.5772,299023.8272,,
27,20210618,600827.SH,19.85,20.18,19.6,20.02,20.1,-0.08000000000000185,-0.398,149581.61,297347.513,0.9323,20.46,179652.516,21.078,266502.045,21.062,284240.906,20.7843,303649.8827,20.0788,299211.9233,18.5217,298237.2313,,
