,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,002508.SZ,41.14,41.59,38.38,38.93,40.25,-1.3200000000000003,-3.2795,135648.84,534448.763,1.4509,41.968,78782.618,43.963,58115.959,45.2055,71446.509,44.8757,74166.406,43.1018,87020.3647,39.9217,83482.4713,39.41,94163.9888
1,20210726,002508.SZ,42.5,42.62,39.59,40.25,42.63,-2.3800000000000026,-5.5829,111349.57,450245.467,1.191,43.246,56710.96,44.68,50479.441,45.5405,67801.147,45.0143,72326.878,43.0729,89259.7688,39.9277,82898.5105,39.3932,94083.916
2,20210723,002508.SZ,43.4,43.4,41.54,42.63,43.4,-0.769999999999996,-1.7742,55240.85,233802.884,0.5909,44.386,42488.288,45.407,45229.381,45.77,65825.5845,45.1023,71501.0627,42.9656,89041.3392,39.9328,82895.8152,39.3682,94347.9335
3,20210722,002508.SZ,44.62,44.64,43.01,43.4,44.63,-1.230000000000004,-2.756,47536.15,206592.823,0.5085,45.064,38861.186,45.887,47659.039,45.899,66847.1365,45.1367,72530.6263,42.8341,88948.045,39.9139,83722.9345,39.3397,94794.0797
4,20210721,002508.SZ,45.14,45.88,44.23,44.63,45.32,-0.6899999999999977,-1.5225,44137.68,198086.252,0.4721,45.604,36961.178,46.293,52592.298,45.944,67380.061,45.153,73862.2437,42.7027,89161.1663,39.9064,84107.7654,39.3096,95252.994
5,20210720,002508.SZ,45.26,46.26,45.1,45.32,45.95,-0.6300000000000026,-1.3711,25290.55,115341.489,0.2705,45.958,37449.3,46.6,63677.6,45.9375,70414.554,45.16,75541.8873,42.539,88985.8812,39.8853,84316.587,39.2722,95700.5185
6,20210719,002508.SZ,46.01,46.35,44.6,45.95,46.02,-0.07000000000000028,-0.1521,40236.21,184215.628,0.4304,46.114,44247.922,46.51,70458.041,45.9115,74266.573,45.173,77517.981,42.369,89264.7912,39.8595,84832.2337,39.2293,96202.5097
7,20210716,002508.SZ,46.31,46.35,44.91,46.02,46.1,-0.0799999999999983,-0.1735,37105.34,170009.183,0.3969,46.428,47970.474,46.469,78278.891,45.809,76328.2985,45.153,78237.123,42.1843,89349.7668,39.8345,85173.3865,39.1886,96552.0728
8,20210715,002508.SZ,45.66,46.6,45.6,46.1,46.4,-0.29999999999999716,-0.6466,38036.11,175521.199,0.4068,46.71,56456.892,46.458,80132.897,45.6675,78271.502,45.123,79106.064,42.002,89960.391,39.8127,85586.144,39.149,97055.623
9,20210714,002508.SZ,46.1,47.08,45.4,46.4,46.1,0.29999999999999716,0.6508,46578.29,215899.291,0.4982,46.982,68223.418,46.438,80739.629,45.507,81172.3395,45.1013,81209.552,41.8186,90951.0903,39.8011,85843.6939,39.1086,97684.5786
10,20210713,002508.SZ,47.3,47.3,45.59,46.1,47.52,-1.4200000000000017,-2.9882,59283.66,274723.697,0.6341,47.242,89905.9,46.448,84777.059,45.332,82191.6295,45.0403,82090.0893,41.6302,92830.2872,39.792,86274.7816,39.0647,98494.5126
11,20210712,002508.SZ,47.49,48.19,46.52,47.52,47.43,0.09000000000000341,0.1898,58848.97,279748.513,0.6295,46.906,96668.16,46.401,85122.853,45.1815,83250.5965,44.9737,82967.3787,41.4531,92907.3552,39.7885,86672.4951,,
12,20210709,002508.SZ,47.22,48.5,45.2,47.43,47.46,-0.030000000000001137,-0.0632,79537.43,372336.395,0.8508,46.51,108587.308,46.133,86421.788,44.95,84636.9035,44.8526,83085.697,41.2379,92883.4438,39.7681,87084.6029,,
13,20210708,002508.SZ,47.7,49.05,47.15,47.46,47.7,-0.240000000000002,-0.5031,96868.74,466419.799,1.0361,46.206,103808.902,45.911,86035.234,44.7615,84966.42,44.7546,82882.631,41.0348,92379.8737,39.7601,87531.4475,,
14,20210707,002508.SZ,43.75,48.0,43.5,47.7,44.42,3.280000000000001,7.3841,154990.7,728201.842,1.6578,45.894,93255.84,45.595,82167.824,44.583,84497.2165,44.651,83391.18,40.8502,91622.4388,39.7469,88361.7048,,
15,20210706,002508.SZ,45.54,45.66,42.8,44.42,45.54,-1.1199999999999974,-2.4594,93094.96,408934.716,0.9958,45.654,79648.218,45.275,77151.508,44.44,81474.031,44.5121,82882.0663,40.671,89801.6527,39.697,87873.0752,,
16,20210705,002508.SZ,45.18,47.28,43.5,45.54,45.91,-0.36999999999999744,-0.8059,118444.71,537699.291,1.2669,45.896,73577.546,45.313,78075.105,44.5045,81047.951,44.4854,84980.997,40.5445,89307.025,39.6799,87940.7965,,
17,20210702,002508.SZ,45.23,46.6,44.6,45.91,45.9,0.00999999999999801,0.0218,55645.4,255075.332,0.5952,45.756,64256.268,45.149,74377.706,44.495,78216.239,44.374,89137.9873,40.4121,88086.7647,39.6415,87511.9979,,
18,20210701,002508.SZ,46.58,46.99,45.8,45.9,46.5,-0.6000000000000014,-1.2903,44103.43,203747.11,0.4717,45.616,68261.566,44.877,76410.107,44.4555,78592.6475,44.2031,95737.86,40.2756,88552.9577,39.5949,87636.9185,,
19,20210630,002508.SZ,45.86,46.98,45.13,46.5,45.63,0.8699999999999974,1.9066,86952.59,404120.561,0.9301,45.296,71079.808,44.576,81605.05,44.433,81444.5135,43.9162,95641.0593,40.1194,88513.021,39.5374,87713.3128,,
20,20210629,002508.SZ,44.84,46.18,44.43,45.63,44.84,0.7899999999999991,1.7618,62741.6,284337.478,0.6711,44.896,74654.798,44.216,79606.2,44.3365,80746.6045,43.628,94108.9913,39.9462,88137.5915,39.4772,87364.7149,,
21,20210628,002508.SZ,45.8,45.88,44.08,44.84,45.21,-0.36999999999999744,-0.8184,71838.32,322015.252,0.7684,44.73,82572.664,43.962,81378.34,44.26,81889.6415,43.3857,95566.1597,39.7867,87968.346,39.4253,87290.7518,,
22,20210625,002508.SZ,44.07,45.58,43.4,45.21,44.3,0.9100000000000037,2.0542,75671.89,339146.999,0.8094,44.542,84499.144,43.767,82852.019,44.2124,81417.6515,43.1375,94906.4887,39.6416,87762.7275,39.3825,87250.4526,,
23,20210624,002508.SZ,44.19,44.4,43.13,44.3,44.5,-0.20000000000000284,-0.4494,58194.64,254618.273,0.6225,44.138,84558.648,43.612,83897.606,44.1764,81306.3295,42.867,94466.2627,39.4872,87251.7525,39.3293,87248.7095,,
24,20210623,002508.SZ,44.68,44.94,43.5,44.5,44.8,-0.29999999999999716,-0.6696,104827.54,463873.093,1.1213,43.856,92130.292,43.571,86826.609,44.179,84002.858,42.6205,94711.201,39.3383,86867.4523,39.3047,87361.4323,,
25,20210622,002508.SZ,43.59,45.15,43.13,44.8,43.9,0.8999999999999986,2.0501,102330.93,451592.24,1.0946,43.536,84557.602,43.605,85796.554,44.1306,85747.3455,42.3615,94022.2987,39.1869,85904.2728,39.2783,87048.9914,,
