,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,000798.SZ,7.08,7.14,6.76,6.78,7.08,-0.2999999999999998,-4.2373,43300.0,30066.464,1.3557,7.12,33170.256,7.226,34391.342,7.44,35168.9885,7.565,41333.912,8.036,67141.5148,8.5682,145870.9507,8.3236,163806.9774
1,20210726,000798.SZ,7.15,7.25,7.03,7.08,7.14,-0.05999999999999961,-0.8403,35654.0,25431.257,1.1163,7.22,29521.518,7.305,33615.344,7.4935,35514.2385,7.609,41199.912,8.0607,67989.4815,8.5892,147132.2859,8.3208,163762.675
2,20210723,000798.SZ,7.32,7.33,7.13,7.14,7.29,-0.15000000000000036,-2.0576,36869.27,26483.735,1.1544,7.28,32361.718,7.36,33485.533,7.537,37538.8385,7.6473,41322.213,8.083,68937.2533,8.6075,148279.1754,8.3167,163780.7698
3,20210722,000798.SZ,7.31,7.37,7.27,7.29,7.31,-0.019999999999999574,-0.2736,24211.0,17687.53,0.758,7.308,29658.444,7.41,34237.296,7.5655,37896.375,7.6847,41817.8047,8.11,70013.2025,8.6275,149499.3669,8.3133,163812.7108
4,20210721,000798.SZ,7.26,7.37,7.26,7.31,7.28,0.02999999999999936,0.4121,25817.01,18864.534,0.8083,7.308,32622.226,7.436,36171.896,7.5925,39373.726,7.7207,42970.6233,8.1353,72137.0453,8.6484,151382.8753,8.3094,163945.5322
5,20210720,000798.SZ,7.33,7.35,7.2,7.28,7.38,-0.09999999999999964,-1.355,25056.31,18231.332,0.7845,7.332,35612.428,7.477,36968.395,7.6165,40012.6265,7.7537,44631.1233,8.1677,73248.7785,8.6696,152773.2017,8.3059,164130.6906
6,20210719,000798.SZ,7.25,7.56,7.12,7.38,7.28,0.09999999999999964,1.3736,49855.0,36393.314,1.561,7.39,37709.17,7.527,38851.964,7.649,41206.662,7.7937,46338.8487,8.2003,75390.9138,8.6934,154752.3715,8.3012,164204.0534
7,20210716,000798.SZ,7.3,7.36,7.26,7.28,7.29,-0.009999999999999787,-0.1372,23352.9,17062.672,0.7312,7.44,34609.348,7.557,37588.464,7.6725,40837.512,7.8333,48223.6153,8.2357,77590.587,8.7217,157054.2043,8.2969,164245.025
8,20210715,000798.SZ,7.44,7.51,7.24,7.29,7.43,-0.13999999999999968,-1.8843,39029.91,28573.934,1.222,7.512,38816.148,7.588,37984.574,7.6975,42732.968,7.871,50657.418,8.2705,80001.8553,8.7446,159308.6873,8.2926,164357.1331
9,20210714,000798.SZ,7.56,7.57,7.42,7.43,7.57,-0.14000000000000057,-1.8494,40768.02,30518.869,1.2764,7.564,39721.566,7.622,36962.935,7.7145,43783.112,7.916,52483.071,8.3062,83206.8848,8.7597,161119.4523,8.288,164478.1016
10,20210713,000798.SZ,7.63,7.65,7.52,7.57,7.63,-0.05999999999999961,-0.7864,35540.02,26904.941,1.1128,7.622,38324.362,7.654,35946.635,7.7345,44805.197,7.9617,54486.4377,8.3425,87613.7467,8.7821,162684.6052,8.2825,164525.4161
11,20210712,000798.SZ,7.59,7.7,7.59,7.63,7.64,-0.009999999999999787,-0.1309,34355.89,26265.658,1.0757,7.664,39994.758,7.682,37413.133,7.761,44992.196,8.0063,57336.304,8.3943,94390.669,8.8077,164211.5089,,
12,20210709,000798.SZ,7.55,7.7,7.48,7.64,7.55,0.08999999999999986,1.1921,44386.9,33707.343,1.3898,7.674,40567.58,7.714,41592.144,7.791,45240.553,8.046,60296.4417,8.4537,102595.049,8.831,166284.3458,,
13,20210708,000798.SZ,7.72,7.73,7.53,7.55,7.72,-0.16999999999999993,-2.2021,43557.0,33082.855,1.3638,7.664,37153.0,7.721,41555.454,7.822,45608.059,8.0867,63229.6937,8.4958,108560.9442,8.8625,168636.7636,,
14,20210707,000798.SZ,7.7,7.82,7.7,7.72,7.78,-0.0600000000000005,-0.7712,33782.0,26124.682,1.0577,7.68,34204.304,7.749,42575.556,7.863,46369.987,8.135,69495.154,8.5382,113164.646,8.9007,171864.4179,,
15,20210706,000798.SZ,7.85,7.85,7.7,7.78,7.68,0.10000000000000053,1.3021,43892.0,34071.045,1.3743,7.686,33568.908,7.756,43056.858,7.892,48462.4875,8.163,71732.005,8.5745,116872.3758,8.941,176086.5356,,
16,20210705,000798.SZ,7.59,7.8,7.51,7.68,7.59,0.08999999999999986,1.1858,37220.0,28456.145,1.1654,7.7,34831.508,7.771,43561.36,7.927,50082.291,8.1943,75651.1053,8.6037,119340.7837,8.9924,177322.9268,,
17,20210702,000798.SZ,7.62,7.77,7.59,7.59,7.63,-0.040000000000000036,-0.5242,27314.0,20925.997,0.8552,7.754,42616.708,7.788,44086.56,7.9715,53541.191,8.2143,75995.4207,8.6325,121739.5095,9.0341,179288.5633,,
18,20210701,000798.SZ,7.76,7.8,7.63,7.63,7.75,-0.1200000000000001,-1.5484,28813.52,22214.188,0.9022,7.778,45957.908,7.807,47481.362,8.0125,56993.84,8.237,76982.5207,8.6565,123094.5023,9.0669,182314.5035,,
19,20210630,000798.SZ,7.76,7.83,7.71,7.75,7.85,-0.09999999999999964,-1.2739,30605.02,23704.146,0.9582,7.818,50946.808,7.807,50603.289,8.063,60243.139,8.262,78169.3367,8.6795,124661.6045,9.1037,185631.4206,,
20,20210629,000798.SZ,8.0,8.05,7.83,7.85,7.95,-0.10000000000000053,-1.2579,50205.0,39684.045,1.5719,7.826,52544.808,7.815,53663.759,8.1155,63756.339,8.2847,79156.536,8.7022,126211.9653,9.1347,188597.0101,,
21,20210628,000798.SZ,7.75,8.15,7.72,7.95,7.71,0.2400000000000002,3.1128,76146.0,60234.531,2.3841,7.842,52291.212,7.84,52571.259,8.1685,67297.8895,8.3037,79648.621,8.7232,128645.5077,9.1754,192385.0984,,
22,20210625,000798.SZ,7.78,7.8,7.63,7.71,7.83,-0.1200000000000001,-1.5326,44020.0,33847.235,1.3783,7.822,45556.412,7.868,48888.962,8.212,69648.5905,8.3187,79044.1387,8.7498,130344.3577,9.22,197121.0385,,
23,20210624,000798.SZ,7.74,7.95,7.65,7.83,7.79,0.040000000000000036,0.5135,53758.02,41800.674,1.6832,7.836,49004.816,7.923,49660.664,8.2695,74066.8135,8.3413,80773.8387,8.7832,133842.233,9.2675,202103.552,,
24,20210623,000798.SZ,7.88,7.91,7.78,7.79,7.93,-0.13999999999999968,-1.7654,38595.02,30170.249,1.2084,7.796,50259.77,7.977,50164.418,8.328,82954.953,8.371,83389.9797,8.818,139095.0863,9.3038,206235.0338,,
25,20210622,000798.SZ,7.83,8.06,7.83,7.93,7.85,0.08000000000000007,1.0191,48937.02,38962.741,1.5322,7.804,54782.71,8.028,53868.117,8.3665,86069.5785,8.403,87044.6457,8.8638,143807.295,9.3313,210572.9017,,
