,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,002248.SZ,6.98,7.19,6.89,6.92,7.08,-0.16000000000000014,-2.2599,69456.51,48891.321,2.3416,6.95,82221.704,6.801,61696.353,6.67,54463.9315,6.5827,51237.2507,6.587,87985.0868,5.7193,73330.7343,6.2603,47389.5599
1,20210726,002248.SZ,7.05,7.29,6.92,7.08,7.01,0.07000000000000028,0.9986,83457.0,59238.997,2.8136,6.896,76371.202,6.789,59650.204,6.6445,52199.806,6.563,50898.4303,6.5653,88881.6872,5.7019,72873.6976,6.2631,47204.1283
2,20210723,002248.SZ,7.13,7.42,6.99,7.01,7.08,-0.07000000000000028,-0.9887,122783.0,88256.253,4.1394,6.79,64995.404,6.752,57383.005,6.6155,50504.156,6.5487,49675.9723,6.5402,89929.0243,5.6837,72336.1661,6.2653,47011.4958
3,20210722,002248.SZ,6.66,7.16,6.66,7.08,6.66,0.41999999999999993,6.3063,104694.0,73039.586,3.5296,6.688,49454.004,6.707,50011.003,6.587,45814.356,6.54,48273.5767,6.5197,91345.3493,5.6673,71427.0249,6.2686,46681.4987
4,20210721,002248.SZ,6.65,6.77,6.6,6.66,6.65,0.009999999999999787,0.1504,30718.01,20551.116,1.0356,6.614,37152.604,6.671,44669.704,6.5535,42641.906,6.533,47834.51,6.5045,95423.5877,5.6513,70688.825,6.2721,46431.3261
5,20210720,002248.SZ,6.53,6.75,6.42,6.65,6.55,0.10000000000000053,1.5267,40204.0,26593.558,1.3554,6.652,41171.002,6.666,49466.003,6.5545,44544.6105,6.5343,48301.5107,6.499,100363.8477,5.6387,70575.4814,6.2778,46524.0437
6,20210719,002248.SZ,6.5,6.58,6.41,6.55,6.5,0.04999999999999982,0.7692,26578.01,17275.183,0.896,6.682,42929.206,6.666,50428.61,6.5425,43983.3615,6.5413,49256.9117,6.484,103632.723,5.6252,70368.2899,6.2825,46536.3998
7,20210716,002248.SZ,6.67,6.76,6.48,6.5,6.71,-0.20999999999999996,-3.1297,45076.0,29690.656,1.5197,6.714,49770.606,6.66,51696.709,6.5395,44779.4115,6.5427,50215.8113,6.4733,108216.4185,5.6132,70286.2648,6.2886,46636.92
8,20210715,002248.SZ,6.73,6.84,6.62,6.71,6.85,-0.13999999999999968,-2.0438,43187.0,28954.988,1.456,6.726,50568.002,6.638,50674.01,6.5395,46160.7115,6.5523,52138.7447,6.4745,112539.9713,5.601,70077.0137,6.294,46603.0312
9,20210714,002248.SZ,6.78,6.89,6.68,6.85,6.8,0.04999999999999982,0.7353,50810.0,34497.629,1.713,6.728,52186.804,6.592,49970.91,6.5105,45697.112,6.548,54232.6447,6.4622,112406.9623,5.5858,69888.622,6.2986,46584.6098
