,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,600592.SH,9.35,9.36,9.05,9.07,9.35,-0.27999999999999936,-2.9947,22698.0,20876.166,0.5681,9.364,18957.184,9.356,18381.503,9.4025,17891.373,9.5826,19272.1607,9.8773,19649.7465,9.8792,22260.1653,10.5049,32304.6681
1,20210726,600592.SH,9.39,9.48,9.16,9.35,9.33,0.019999999999999574,0.2144,25898.0,24130.073,0.6482,9.468,19897.774,9.394,17845.414,9.425,18932.57,9.6228,19423.027,9.8935,19459.0573,9.8828,22256.5591,10.5127,32482.728
2,20210723,600592.SH,9.45,9.55,9.31,9.33,9.52,-0.1899999999999995,-1.9958,20085.92,18870.936,0.5027,9.46,18214.032,9.409,17404.714,9.4555,18980.67,9.6478,19278.5807,9.9053,19392.5813,9.8848,22232.5928,10.5204,32661.5062
3,20210722,600592.SH,9.49,9.56,9.49,9.52,9.55,-0.030000000000001137,-0.3141,9806.0,9343.998,0.2454,9.442,16272.648,9.416,16909.848,9.4895,18821.124,9.6787,19475.2167,9.9196,19280.726,9.8888,22289.4686,10.5304,32967.2916
4,20210721,600592.SH,9.59,9.62,9.47,9.55,9.59,-0.03999999999999915,-0.4171,16298.0,15544.774,0.4079,9.386,18214.82,9.405,17511.022,9.512,19077.721,9.7082,19533.243,9.9307,19519.495,9.8933,22373.5523,10.5422,33394.032
5,20210720,600592.SH,9.32,9.7,9.28,9.59,9.31,0.27999999999999936,3.0075,27400.95,26057.271,0.6858,9.348,17805.822,9.382,17882.166,9.5365,19088.775,9.7387,20158.5247,9.9443,19522.0952,9.8981,22390.6376,10.5543,33797.963
6,20210719,600592.SH,9.25,9.41,9.17,9.31,9.24,0.07000000000000028,0.7576,17479.29,16217.204,0.4375,9.32,15793.054,9.368,16104.169,9.5629,18501.0275,9.7718,20507.227,9.9586,19573.596,9.9036,22407.388,10.5661,34143.2219
7,20210716,600592.SH,9.27,9.31,9.18,9.24,9.24,0.0,0.0,10379.0,9591.505,0.2598,9.358,16595.396,9.383,15393.891,9.5969,18543.7,9.8066,20299.7173,9.9786,19625.0858,9.9126,22522.7339,10.5798,34509.7168
8,20210715,600592.SH,9.39,9.4,9.15,9.24,9.36,-0.11999999999999922,-1.2821,19516.86,18033.051,0.4885,9.39,17547.048,9.399,16310.531,9.6299,18911.0005,9.8422,20564.1507,10.0009,19941.8538,9.92,22584.2339,10.5933,34870.7733
9,20210714,600592.SH,9.49,9.49,9.32,9.36,9.45,-0.08999999999999986,-0.9524,14253.01,13343.587,0.3567,9.424,16807.224,9.431,16336.745,9.6659,19153.19,9.8784,20660.269,10.0211,19887.9727,9.9279,22589.0646,10.6066,35291.3111
