,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,601388.SH,3.82,3.92,3.6,3.62,3.84,-0.21999999999999975,-5.7292,819388.48,309234.069,4.0749,3.754,734710.922,3.725,688306.615,3.5655,591558.4805,3.4853,480588.5143,3.6082,546534.1347,3.5402,908872.4962,3.0266,881411.3582
1,20210726,601388.SH,4.0,4.03,3.73,3.84,3.88,-0.040000000000000036,-1.0309,840369.57,324396.784,4.1792,3.762,665134.76,3.733,680889.076,3.5475,561649.5065,3.4817,464400.5317,3.6102,545052.7773,3.5344,908278.8937,3.0198,879963.8512
2,20210723,601388.SH,3.74,3.93,3.74,3.88,3.73,0.1499999999999999,4.0214,969495.86,374479.067,4.8214,3.736,622840.366,3.707,670121.745,3.5215,528489.528,3.4753,448071.0043,3.61,545670.8067,3.5245,904724.3878,3.0123,879459.2109
3,20210722,601388.SH,3.69,3.82,3.68,3.73,3.7,0.029999999999999805,0.8108,617826.61,231857.144,3.0725,3.712,600964.73,3.682,658377.28,3.495,491160.2765,3.467,426480.9897,3.6099,555630.4438,3.5146,900158.9395,3.0048,878482.6488
4,20210721,601388.SH,3.7,3.73,3.68,3.7,3.66,0.040000000000000036,1.0929,426474.09,157859.58,2.1209,3.71,623104.972,3.663,688132.184,3.474,473790.9945,3.4637,420421.669,3.6119,567119.9373,3.5066,900128.5297,2.9983,879008.8479
5,20210720,601388.SH,3.69,3.72,3.62,3.66,3.71,-0.04999999999999982,-1.3477,471507.67,172649.885,2.3448,3.696,641902.308,3.63,686623.463,3.458,465275.9585,3.458,418938.306,3.6117,570337.7937,3.4982,900413.5912,2.992,880737.0391
6,20210719,601388.SH,3.76,3.84,3.68,3.71,3.76,-0.04999999999999982,-1.3298,628897.6,236328.188,3.1276,3.704,696643.392,3.596,661774.522,3.4425,454410.702,3.4531,409167.3597,3.6117,575174.3143,3.4897,898922.6506,2.9856,882550.8106
7,20210716,601388.SH,3.72,3.85,3.67,3.76,3.72,0.03999999999999959,1.0753,860117.68,324867.103,4.2774,3.678,717403.124,3.558,632679.407,3.422,434573.8065,3.4468,396311.607,3.6129,580361.782,3.4812,896538.2462,2.9794,887061.8711
8,20210715,601388.SH,3.62,3.77,3.59,3.72,3.63,0.0900000000000003,2.4793,728527.82,267967.798,3.623,3.652,715789.83,3.502,567373.535,3.4005,406814.0325,3.4399,376290.7317,3.6142,583819.4223,3.4715,892006.2037,2.9726,889135.0016
9,20210714,601388.SH,3.68,3.7,3.58,3.63,3.7,-0.07000000000000028,-1.8919,520460.77,189313.916,2.5883,3.616,753159.396,3.45,515168.562,3.381,382385.867,3.4342,362512.64,3.6144,585054.1787,3.4621,889213.4603,2.9653,889777.4222
10,20210713,601388.SH,3.64,3.72,3.57,3.7,3.58,0.1200000000000001,3.352,745213.09,273160.814,3.706,3.564,731344.618,3.406,494810.346,3.3655,376729.464,3.4349,363808.7847,3.6168,593357.1795,3.4534,889145.1476,2.9585,891673.3069
11,20210712,601388.SH,3.66,3.71,3.56,3.58,3.63,-0.04999999999999982,-1.3774,732696.26,264902.508,3.6438,3.488,626905.652,3.362,442409.937,3.356,356156.2595,3.4322,352090.466,3.6155,589929.4933,3.4449,886360.0234,,
12,20210709,601388.SH,3.47,3.68,3.45,3.63,3.54,0.08999999999999986,2.5424,852051.21,306770.737,4.2373,3.438,547955.69,3.336,386857.311,3.3595,337045.634,3.4342,342296.5503,3.6165,590182.3033,3.4369,887686.3696,,
13,20210708,601388.SH,3.4,3.7,3.38,3.54,3.37,0.16999999999999993,5.0445,915375.65,326532.537,4.5522,3.352,418957.24,3.308,323943.273,3.3595,310532.8445,3.4352,323918.9893,3.6188,591325.0387,3.4304,886918.7886,,
14,20210707,601388.SH,3.3,3.38,3.25,3.37,3.32,0.050000000000000266,1.506,411386.88,137798.95,2.0459,3.284,277177.728,3.285,259449.805,3.364,286566.4115,3.4385,304713.9863,3.6217,590756.9533,3.4256,885728.3968,,
15,20210706,601388.SH,3.31,3.35,3.27,3.32,3.33,-0.010000000000000231,-0.3003,223018.26,73711.058,1.1091,3.248,258276.074,3.286,243928.454,3.3721,285095.7275,3.4468,303751.927,3.6279,609410.1105,3.4222,888623.1221,,
16,20210705,601388.SH,3.21,3.33,3.21,3.33,3.2,0.1299999999999999,4.0625,337946.45,111112.69,1.6806,3.236,257914.222,3.289,247046.882,3.3817,282863.7785,3.4559,314468.713,3.6347,626055.962,3.42,892672.521,,
17,20210702,601388.SH,3.18,3.22,3.14,3.2,3.2,0.0,0.0,207058.96,65893.978,1.0297,3.234,225758.932,3.286,236468.206,3.3912,278127.707,3.4682,317531.15,3.6387,634734.3942,3.4182,898206.3573,,
18,20210701,601388.SH,3.19,3.27,3.19,3.2,3.19,0.010000000000000231,0.3135,206478.09,66644.458,1.0268,3.264,228929.306,3.299,246254.53,3.4088,280749.33,3.4831,335407.395,3.6426,642600.444,3.4163,902579.5488,,
19,20210630,601388.SH,3.25,3.29,3.18,3.19,3.26,-0.06999999999999984,-2.1472,316878.61,102031.942,1.5759,3.286,241721.882,3.312,249603.172,3.4264,286184.679,3.5047,342943.245,3.6483,654584.3713,3.4149,906979.0354,,
20,20210629,601388.SH,3.32,3.32,3.24,3.26,3.32,-0.06000000000000005,-1.8072,221209.0,72638.241,1.1001,3.324,229580.834,3.325,258648.582,3.4493,298308.004,3.5292,352410.5557,3.6533,661291.8393,3.413,911625.7991,,
21,20210628,601388.SH,3.35,3.35,3.32,3.32,3.35,-0.03000000000000025,-0.8955,177170.0,59011.909,0.8811,3.342,236179.542,3.35,269902.582,3.4673,306930.7305,3.5513,366587.4263,3.6587,675769.2052,3.4121,919990.7411,,
