,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,002392.SZ,4.16,4.17,4.05,4.07,4.16,-0.08999999999999986,-2.1635,83554.0,34473.403,0.9382,4.182,61165.316,4.216,68233.901,4.213,64704.352,4.2713,63626.3157,4.3063,68299.4845,4.4319,111321.7262,4.7622,165523.2232
1,20210726,002392.SZ,4.23,4.24,4.12,4.16,4.24,-0.08000000000000007,-1.8868,58111.58,24260.917,0.6525,4.212,52716.116,4.222,64269.047,4.2255,64809.2775,4.2857,63571.266,4.3093,67906.5678,4.4322,111372.3012,4.7649,167095.7625
2,20210723,002392.SZ,4.2,4.28,4.2,4.24,4.23,0.009999999999999787,0.2364,75987.0,32235.344,0.8532,4.234,53029.384,4.219,64130.384,4.236,65881.9545,4.2987,65355.93,4.3108,68285.9275,4.4315,111823.1797,4.766,167953.3031
3,20210722,002392.SZ,4.22,4.23,4.18,4.23,4.21,0.020000000000000462,0.4751,51163.0,21496.847,0.5745,4.24,54037.298,4.207,62390.799,4.241,64624.9045,4.3097,67584.8273,4.3123,68602.7552,4.4312,112086.663,4.7676,168613.3658
4,20210721,002392.SZ,4.21,4.25,4.2,4.21,4.22,-0.009999999999999787,-0.237,37011.0,15628.912,0.4156,4.26,69287.286,4.193,66795.199,4.2475,64130.8045,4.3207,72438.6853,4.3148,68903.0355,4.4311,112936.4963,4.7697,169809.516
5,20210720,002392.SZ,4.24,4.27,4.22,4.22,4.27,-0.04999999999999982,-1.171,41308.0,17499.033,0.4638,4.25,75302.486,4.192,70549.299,4.254,65439.404,4.3277,74701.2163,4.3182,69794.4585,4.4317,114042.0697,4.7722,171458.477
6,20210719,002392.SZ,4.22,4.31,4.22,4.27,4.27,0.0,0.0,59677.92,25455.226,0.6701,4.232,75821.978,4.193,70092.699,4.262,65714.354,4.3313,75264.0957,4.321,72918.3955,4.4315,114665.5947,4.7735,172692.5251
7,20210716,002392.SZ,4.29,4.31,4.22,4.27,4.33,-0.0600000000000005,-1.3857,81026.57,34552.617,0.9098,4.204,75231.384,4.189,70773.284,4.267,67435.4575,4.334,75856.4963,4.3272,73173.1025,4.4307,115125.5605,4.7752,174258.3696
8,20210715,002392.SZ,4.18,4.43,4.11,4.33,4.16,0.16999999999999993,4.0865,127412.94,54342.552,1.4307,4.174,70744.3,4.189,67482.39,4.2775,65430.481,4.3347,74525.2013,4.3343,73130.0293,4.4295,115167.8057,4.7768,175924.6102
9,20210714,002392.SZ,4.12,4.19,4.12,4.16,4.13,0.03000000000000025,0.7264,67087.0,27876.173,0.7533,4.126,64303.112,4.188,59367.152,4.284,62218.434,4.3337,71747.3367,4.3403,72302.1868,4.4278,115340.38,4.7775,178403.2445
10,20210713,002392.SZ,4.13,4.14,4.09,4.13,4.13,0.0,0.0,43905.46,18065.563,0.493,4.134,65796.112,4.21,61174.803,4.299,61322.523,4.3387,71386.4597,4.3482,72951.1702,4.4264,115982.8437,4.7792,180428.8015
11,20210712,002392.SZ,4.12,4.18,4.12,4.13,4.12,0.009999999999999787,0.2427,56724.95,23475.896,0.637,4.154,64363.42,4.229,65349.508,4.3175,63222.3755,4.3433,71224.311,4.3577,73318.9197,4.4259,116824.9648,,
12,20210709,002392.SZ,4.08,4.12,4.06,4.12,4.09,0.03000000000000025,0.7335,58591.15,23971.299,0.6579,4.174,66315.184,4.253,67633.525,4.3385,65968.703,4.348,71759.846,4.3675,74046.9228,4.4253,117855.7403,,
13,20210708,002392.SZ,4.2,4.2,4.07,4.09,4.2,-0.11000000000000032,-2.619,95207.0,39252.156,1.0691,4.204,64220.48,4.275,66859.01,4.361,70181.8415,4.355,71498.4717,4.3788,74813.5103,4.4253,119263.1862,,
14,20210707,002392.SZ,4.23,4.23,4.19,4.2,4.23,-0.03000000000000025,-0.7092,74552.0,31339.03,0.8371,4.25,54431.192,4.302,61466.41,4.3845,75260.4285,4.3613,69821.964,4.3915,75997.6065,4.4257,120615.2102,,
15,20210706,002392.SZ,4.22,4.26,4.2,4.23,4.23,0.0,0.0,36742.0,15520.676,0.4126,4.286,56553.494,4.316,60329.509,4.3955,76777.175,4.364,69147.664,4.4027,78082.4412,4.4268,121741.0602,,
16,20210705,002392.SZ,4.26,4.28,4.19,4.23,4.27,-0.03999999999999915,-0.9368,66483.77,28178.073,0.7465,4.304,66335.596,4.331,61336.009,4.4005,77849.794,4.3647,69405.564,4.411,78756.5653,4.4293,122636.6772,,
17,20210702,002392.SZ,4.31,4.34,4.25,4.27,4.32,-0.05000000000000071,-1.1574,48117.63,20580.606,0.5403,4.332,68951.866,4.345,64097.631,4.4065,78398.1025,4.366,68765.239,4.4193,78619.0905,4.4328,123637.0708,,
18,20210701,002392.SZ,4.38,4.42,4.31,4.32,4.38,-0.05999999999999961,-1.3699,46260.56,20106.387,0.5195,4.346,69497.54,4.366,63378.572,4.4075,78046.607,4.3653,70328.2153,4.4253,79591.8183,4.4347,124331.343,,
19,20210630,002392.SZ,4.32,4.41,4.31,4.38,4.32,0.05999999999999961,1.3889,85163.51,37214.147,0.9563,4.354,68501.628,4.38,65069.716,4.4065,77937.429,4.3667,72236.734,4.4317,80313.7923,4.4364,124805.8717,,
