,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,600223.SH,11.92,11.98,10.98,11.1,11.83,-0.7300000000000004,-6.1708,217283.38,249590.532,2.1531,12.364,246218.378,12.932,221951.709,13.9845,252882.454,14.3873,252424.88,15.1866,488311.6713,13.8862,533605.3307,12.398,393720.0502
1,20210726,600223.SH,12.37,12.38,11.45,11.83,12.42,-0.5899999999999999,-4.7504,252418.5,301125.79,2.5013,12.808,229609.068,13.181,232993.586,14.207,255155.1945,14.5419,252186.2117,15.2427,501105.7993,13.8855,535527.3515,12.4007,394419.8413
2,20210723,600223.SH,12.85,12.85,12.27,12.42,12.87,-0.4499999999999993,-3.4965,244227.67,305863.661,2.4201,13.12,213393.256,13.416,232532.162,14.3905,253960.6595,14.6889,258108.7307,15.3022,512364.4737,13.8808,539634.8891,12.4,395382.0532
3,20210722,600223.SH,13.62,13.67,12.77,12.87,13.6,-0.7300000000000004,-5.3676,344847.22,450539.244,3.4172,13.292,200684.076,13.611,224900.163,14.5305,252970.054,14.8169,259833.3373,15.3506,526131.772,13.8638,541071.034,12.3981,396705.9494
4,20210721,600223.SH,13.29,13.6,13.27,13.6,13.32,0.27999999999999936,2.1021,172315.12,231793.005,1.7075,13.45,173915.692,13.749,223972.66,14.6295,246339.046,14.9368,262018.8713,15.3776,532720.1928,13.8404,541793.9875,12.3966,397576.9502
5,20210720,600223.SH,13.25,13.53,13.21,13.32,13.39,-0.07000000000000028,-0.5228,134236.83,179344.205,1.3302,13.5,197685.04,13.903,224719.039,14.7255,252390.469,15.0535,272564.661,15.3887,542033.5218,13.8133,544086.8976,12.3969,398787.4655
6,20210719,600223.SH,13.12,13.63,13.11,13.39,13.28,0.11000000000000121,0.8283,171339.44,229852.786,1.6979,13.554,236378.104,14.087,242813.368,14.8202,257507.916,15.1765,285148.0087,15.409,558924.7875,13.7808,545274.3619,12.3964,401115.1257
7,20210716,600223.SH,13.58,13.67,13.26,13.28,13.66,-0.3800000000000008,-2.7818,180681.77,242791.697,1.7904,13.712,251671.068,14.334,249688.96,14.9232,262855.2985,15.2831,292533.1993,15.4153,571658.3655,13.7469,545269.9608,12.396,403137.6554
8,20210715,600223.SH,13.73,13.81,13.31,13.66,13.85,-0.1899999999999995,-1.3718,211005.3,285407.422,2.0909,13.93,249116.25,14.559,259415.171,15.0145,265946.5875,15.3893,300846.9587,15.4104,576148.6183,13.7142,545540.366,12.3913,404788.6037
9,20210714,600223.SH,13.69,14.1,13.49,13.85,13.59,0.2599999999999998,1.9132,291161.86,402848.998,2.8852,14.048,274029.628,14.808,276279.518,15.0734,267209.8785,15.4783,315355.873,15.3979,580289.2732,13.6768,546323.8353,12.3841,407262.6625
10,20210713,600223.SH,14.18,14.18,13.45,13.59,14.18,-0.5899999999999999,-4.1608,327702.15,449990.538,3.2473,14.306,251753.038,15.037,283813.199,15.115,267661.4655,15.5925,336898.9787,15.3879,583618.1867,13.6432,547511.0319,12.3733,409688.1008
11,20210712,600223.SH,14.41,14.72,14.13,14.18,14.37,-0.1899999999999995,-1.3222,247804.26,357042.438,2.4556,14.62,249248.632,15.233,277316.803,15.2223,261782.5245,15.7464,356029.9503,15.3836,589834.3678,13.6106,549724.4791,,
12,20210709,600223.SH,14.19,14.4,14.03,14.37,14.25,0.11999999999999922,0.8421,167907.68,239477.094,1.6638,14.956,247706.852,15.365,275389.157,15.3254,270897.015,15.8457,372305.022,15.3625,593481.3202,13.5739,550684.7377,,
13,20210708,600223.SH,15.28,15.28,14.22,14.25,15.14,-0.8900000000000006,-5.8785,335572.19,488605.008,3.3253,15.188,269714.092,15.45,281039.945,15.4199,277299.9245,15.9465,394296.654,15.336,601191.324,13.5283,554666.2644,,
14,20210707,600223.SH,15.14,15.28,14.85,15.14,15.16,-0.019999999999999574,-0.1319,179778.91,271257.372,1.7815,15.568,278529.408,15.51,268705.432,15.5308,281041.977,16.0294,407934.534,15.3202,611131.2143,13.4823,552935.2392,,
15,20210706,600223.SH,16.21,16.21,14.74,15.16,15.86,-0.6999999999999993,-4.4136,315180.12,482175.171,3.1232,15.768,315873.36,15.548,280061.899,15.6288,296487.472,16.0838,429059.1,15.2831,623206.9102,13.4223,553921.1841,,
16,20210705,600223.SH,15.79,16.12,15.45,15.86,15.53,0.33000000000000007,2.1249,240095.36,380757.019,2.3792,15.846,305384.974,15.5534,272202.464,15.7213,306315.329,16.1379,440334.4707,15.2261,622875.1493,13.3644,553346.5913,,
17,20210702,600223.SH,16.2,16.22,15.29,15.53,16.15,-0.6199999999999992,-3.839,277943.88,434445.146,2.7542,15.774,303071.462,15.5125,276021.637,15.7576,313955.319,16.1628,456075.046,15.1602,624053.8885,13.302,553245.0031,,
18,20210701,600223.SH,16.24,16.78,15.97,16.15,16.14,0.00999999999999801,0.062,379648.77,622743.274,3.7621,15.712,292365.798,15.47,272478.004,15.8045,321562.8525,16.2178,480946.7053,15.1044,626476.6592,13.2427,552148.9893,,
19,20210630,600223.SH,15.63,16.29,15.47,16.14,15.55,0.5899999999999999,3.7942,366498.67,587541.9,3.6317,15.452,258881.456,15.3389,258140.239,15.8135,334894.0505,16.2609,517017.8237,15.0381,629533.9685,13.1774,550258.7331,,
20,20210629,600223.SH,15.42,15.86,15.16,15.55,15.5,0.05000000000000071,0.3226,262738.19,408870.364,2.6036,15.328,244250.438,15.1929,251509.732,15.8703,363441.8685,16.2814,524542.21,14.9646,629992.8797,13.1135,548793.1989,,
21,20210628,600223.SH,15.35,15.76,15.34,15.5,15.22,0.27999999999999936,1.8397,228527.8,355344.369,2.2646,15.2608,239019.954,15.2117,246248.246,16.0031,395386.524,16.2709,556324.7297,14.8979,631684.9933,13.0535,549252.8797,,
22,20210625,600223.SH,14.85,15.53,14.72,15.22,14.85,0.370000000000001,2.4916,224415.56,341948.37,2.2238,15.2509,248971.812,15.2857,266404.873,16.086,420762.9545,16.2159,565027.2233,14.8324,633393.1455,12.9999,549145.4023,,
23,20210624,600223.SH,15.67,15.67,14.85,14.85,15.52,-0.6699999999999999,-4.317,212227.06,319798.247,2.103,15.228,252590.21,15.3898,273559.904,16.1948,450925.0085,16.1844,580002.1283,14.7665,633133.7578,12.9481,549248.5583,,
24,20210623,600223.SH,15.1053,15.668,14.9078,15.52,15.2139,0.30609999999999893,2.012,293343.58,456061.426,2.9068,15.2257,257399.022,15.5516,293378.522,16.289,477549.085,16.1748,598554.7697,14.7012,633080.1298,12.9001,552820.9533,,
25,20210622,600223.SH,15.7569,15.7668,15.1349,15.2139,15.4508,-0.23689999999999856,-1.5333,236585.77,367532.092,2.3444,15.0579,258769.026,15.7095,312913.045,16.3517,503557.7005,16.1136,609463.9027,14.6319,631664.873,12.8543,553813.8554,,
26,20210621,600223.SH,14.8881,15.6977,14.8684,15.4508,15.1053,0.3454999999999995,2.2873,278287.09,434232.749,2.7576,15.1626,253476.538,15.8892,340428.194,16.4302,524400.474,16.0554,617037.868,14.5659,633765.9557,12.8203,553506.1595,,
27,20210618,600223.SH,14.8387,15.2435,14.6413,15.1053,14.8387,0.2666000000000004,1.7967,242507.55,368418.14,2.4031,15.3205,283837.934,16.0027,351889.001,16.488,546101.7505,15.9833,635632.023,14.5078,634884.7007,12.786,552326.0587,,
28,20210617,600223.SH,14.8091,15.1843,14.7203,14.8387,14.6808,0.1578999999999997,1.0756,236271.12,357247.304,2.3413,15.5516,294529.598,16.139,370647.701,16.5916,585181.056,15.9573,668068.537,14.4486,636382.7053,12.7565,551851.9657,,
29,20210616,600223.SH,15.6483,15.7372,14.6215,14.6808,15.7372,-1.0564,-6.7128,300193.6,457598.641,2.9747,15.8774,329358.022,16.288,411647.862,16.722,646456.616,15.9932,706616.585,14.3966,640598.6445,12.7266,551364.2568,,
30,20210615,600223.SH,16.1716,16.2505,15.6483,15.7372,16.2407,-0.5035000000000007,-3.1002,210123.33,338743.015,2.0822,16.3611,367057.064,16.5477,475374.005,16.8256,661058.449,15.9859,724198.4627,14.339,639605.22,12.6992,550987.7222,,
