,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,601238.SH,13.95,14.18,13.51,13.52,13.98,-0.46000000000000085,-3.2904,513177.49,711990.641,0.7175,14.382,591481.704,14.407,579697.611,14.305,739451.2355,13.6903,686351.2403,12.6381,598110.365,11.6189,472946.0602,11.5742,468665.6216
1,20210726,601238.SH,14.7,14.7,13.51,13.98,14.78,-0.7999999999999989,-5.4127,715337.34,1005136.594,1.0001,14.512,567066.358,14.633,617298.439,14.2815,736551.624,13.64,685249.5157,12.5909,593602.9353,11.5982,472600.7106,11.5565,467282.6934
2,20210723,601238.SH,15.01,15.35,14.75,14.78,15.0,-0.22000000000000064,-1.4667,527933.81,792547.753,0.7381,14.542,506920.588,14.777,733848.072,14.2485,735810.329,13.575,682700.705,12.5348,586819.3887,11.5771,471983.1978,11.537,465513.7433
3,20210722,601238.SH,14.6,15.39,14.55,15.0,14.63,0.3699999999999992,2.529,612855.43,926904.502,0.8568,14.478,499355.674,14.883,796932.685,14.156,734321.0655,13.4663,675691.3423,12.4694,584113.0412,11.553,473360.6353,11.5156,464813.5565
4,20210721,601238.SH,14.25,14.79,14.25,14.63,14.17,0.46000000000000085,3.2463,588104.45,860146.014,0.8222,14.386,503669.0,14.877,862275.693,14.053,741142.9225,13.3437,662040.762,12.4012,578963.5755,11.526,474486.9942,11.4947,464641.0058
5,20210720,601238.SH,14.05,14.27,13.95,14.17,14.13,0.03999999999999915,0.2831,391100.76,552326.83,0.5468,14.432,567913.518,14.861,901389.411,13.958,754454.9685,13.236,649931.6023,12.3395,575468.9117,11.5018,476118.1377,11.4749,464043.7103
6,20210719,601238.SH,14.31,14.6,14.06,14.13,14.46,-0.33000000000000007,-2.2822,414608.49,589968.541,0.5797,14.754,667530.52,14.759,923136.734,13.8815,782046.124,13.1414,646604.925,12.2859,579671.6093,11.4821,485367.0887,11.4562,464046.4348
7,20210716,601238.SH,14.5,14.92,14.36,14.46,14.54,-0.0799999999999983,-0.5502,490109.24,715550.668,0.6852,15.012,960775.556,14.701,954657.685,13.77,780828.284,13.0577,641526.5787,12.2418,593399.2642,11.473,501293.2215,11.438,464056.0752
8,20210715,601238.SH,14.68,14.93,14.28,14.54,14.86,-0.3200000000000003,-2.1534,634422.06,923096.045,0.887,15.288,1094509.696,14.567,961700.458,13.6495,786387.863,12.9623,638339.9883,12.2033,610070.5942,11.4555,504336.7864,11.4182,464200.3441
9,20210714,601238.SH,15.46,15.56,14.86,14.86,15.78,-0.9199999999999999,-5.8302,909327.04,1373002.948,1.2713,15.368,1220882.386,14.394,946212.67,13.5005,766787.1175,12.8731,636403.3473,12.145,615216.5163,11.4279,504721.8206,11.3983,464006.7493
