,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
28,20200918,000523.SZ,5.86,5.88,5.8,5.86,5.86,0.0,0.0,36609.6,21402.429,0.5733,5.816,38361.716,5.9025,47056.097,6.0304,91094.0213,5.9833,109245.6237,5.9469,91279.3508,,
29,20200917,000523.SZ,5.83,5.9,5.8,5.86,5.85,0.010000000000000675,0.1709,31147.03,18249.379,0.4968,5.823,39668.698,5.922,48183.043,6.0434,93158.339,5.9759,109387.9087,5.9514,91418.7992,,
30,20200916,000523.SZ,5.75,5.96,5.75,5.85,5.75,0.09999999999999964,1.7391,55476.02,32573.946,0.8848,5.823,41375.456,5.9395,50947.4915,6.0538,95147.3407,5.9698,109494.8715,5.9561,91650.0467,,
31,20200915,000523.SZ,5.79,5.79,5.73,5.75,5.76,-0.009999999999999787,-0.1736,14984.85,8621.052,0.239,5.831,40398.614,5.9635,55458.9835,6.0691,97450.629,5.9645,109279.0915,5.9599,91703.1982,,
32,20200914,000523.SZ,5.73,5.8,5.73,5.76,5.76,0.0,0.0,27914.06,16106.45,0.4452,5.85,43839.158,5.9945,63341.4575,6.0881,102825.475,5.9615,109893.0577,5.9636,92140.0112,,
33,20200911,000523.SZ,5.71,5.79,5.63,5.76,5.73,0.02999999999999936,0.5236,29303.32,16743.429,0.4674,5.874,46053.388,6.022,70410.67,6.1005,105182.611,5.9582,110127.8002,5.9702,92426.343,,
34,20200910,000523.SZ,5.87,5.87,5.71,5.73,5.85,-0.11999999999999922,-2.0513,44425.72,25680.295,0.7086,5.903,47583.276,6.0471,88156.852,6.1088,106520.0813,5.9551,110377.5148,5.9763,92909.6471,,
35,20200909,000523.SZ,5.85,5.9,5.77,5.85,5.88,-0.03000000000000025,-0.5102,60670.98,35350.78,0.9677,5.932,47905.623,6.0965,113049.568,6.1185,107596.062,5.952,110395.0265,5.9832,93359.386,,
36,20200908,000523.SZ,5.86,5.91,5.8,5.88,5.86,0.019999999999999574,0.3413,29126.37,17061.922,0.4646,5.948,48236.644,6.1095,114055.045,6.1259,108157.446,5.9462,110174.2303,5.9915,94258.8179,,
37,20200907,000523.SZ,5.92,5.98,5.81,5.86,5.93,-0.0699999999999994,-1.1804,53959.21,31814.179,0.8607,5.962,52973.907,6.1186,116256.7325,6.1306,110010.6537,5.9402,110455.751,5.9987,95417.1413,,
38,20200904,000523.SZ,5.75,5.96,5.71,5.93,5.86,0.0699999999999994,1.1945,49679.42,29000.605,0.7924,5.989,55750.478,6.1376,117460.174,6.1386,112258.4063,5.9348,110304.0067,6.0062,96062.4833,,
39,20200903,000523.SZ,5.91,5.96,5.85,5.86,5.93,-0.0699999999999994,-1.1804,48214.61,28418.641,0.769,6.021,56697.388,6.1536,119903.1595,6.1393,119232.4223,5.9292,109953.203,6.0121,96420.7131,,
40,20200902,000523.SZ,5.94,5.96,5.9,5.93,5.94,-0.010000000000000675,-0.1684,45707.6,27073.527,0.729,6.0561,60519.527,6.1691,122033.283,6.16,131062.2287,5.9259,109793.8578,6.0201,96783.2048,,
41,20200901,000523.SZ,5.98,5.98,5.91,5.94,6.0,-0.05999999999999961,-1.0,49390.29,29305.21,0.7878,6.0961,70519.353,6.1881,125976.6365,6.165,135247.466,5.9211,109883.5478,6.0285,97331.9412,,
42,20200831,000523.SZ,6.0,6.08,5.98,6.0,6.05,-0.04999999999999982,-0.8264,50056.36,30182.983,0.7984,6.1391,82843.757,6.2071,132318.6335,6.1614,135637.2783,5.9173,110315.8843,6.0366,98059.9373,,
43,20200828,000523.SZ,6.04,6.06,5.97,6.05,6.02,0.03000000000000025,0.4983,44602.2,26839.531,0.7114,6.1701,94767.952,6.2137,134747.2225,6.1538,136276.157,5.9146,111348.7518,6.0463,98612.7588,,
44,20200827,000523.SZ,6.01,6.05,5.96,6.02,6.01,0.009999999999999787,0.1664,47649.19,28699.458,0.76,6.1911,128730.428,6.2117,135988.484,6.1392,137022.358,5.9083,111508.1485,6.0554,99315.7043,,
45,20200826,000523.SZ,6.0,6.09,5.95,6.01,6.02,-0.009999999999999787,-0.1661,63981.19,38508.349,1.0205,6.261,178193.513,6.2118,137441.2815,6.1263,139282.923,5.9027,111996.127,6.0635,99747.9737,,
46,20200825,000523.SZ,6.15,6.17,5.99,6.02,6.13,-0.11000000000000032,-1.7945,76499.0,46480.981,1.2202,6.2711,179873.446,6.2148,138117.847,6.1197,144869.58,5.8952,111814.3638,6.0719,100133.0134,,
47,20200824,000523.SZ,6.23,6.25,6.1,6.13,6.25,-0.1200000000000001,-1.92,81724.92,50333.604,1.3035,6.2752,179539.558,6.2149,138529.027,6.125,147099.3153,5.8859,111074.9405,6.0804,100265.5348,,
48,20200821,000523.SZ,6.2304,6.2902,6.2005,6.2503,6.2104,0.03990000000000027,0.6425,59148.52,37042.218,0.9434,6.2862,179169.87,6.2134,140512.3705,6.1294,150667.6557,5.8743,110490.8552,6.0864,100833.0473,,
49,20200820,000523.SZ,6.2802,6.3201,6.1905,6.2104,6.3301,-0.11969999999999992,-1.891,86436.0,54205.392,1.3787,6.2862,183108.931,6.1985,150499.9395,6.1214,153521.884,5.862,110286.4265,6.0943,101383.5352,,
50,20200819,000523.SZ,6.3301,6.4198,6.2403,6.3301,6.3699,-0.0398000000000005,-0.6248,145705.86,92466.441,2.3241,6.2822,183547.039,6.2119,166333.5795,6.1127,155404.8113,5.8519,109660.3833,6.1032,102396.6844,,
51,20200818,000523.SZ,6.2603,6.3899,6.2104,6.3699,6.3101,0.059800000000000075,0.9477,172634.33,109292.963,2.7536,6.2802,181433.92,6.1995,167611.5225,6.0971,155037.4677,5.8389,108258.5423,6.1134,104063.7729,,
52,20200817,000523.SZ,6.2702,6.35,6.2104,6.3101,6.2603,0.04980000000000029,0.7955,169298.31,106656.943,2.7004,6.2752,181793.51,6.1725,162034.039,6.0802,155374.3113,5.8271,106880.9018,6.1211,104214.3449,,
53,20200814,000523.SZ,6.4098,6.5095,6.2104,6.2603,6.7188,-0.4584999999999999,-6.8241,384226.96,242935.513,6.1285,6.2573,174726.493,6.1456,157030.2595,6.0622,154734.3,5.8178,107140.0657,6.1279,103939.6849,,
54,20200813,000523.SZ,6.3799,6.7188,6.2902,6.7188,6.1107,0.6081000000000003,9.9514,542280.04,361736.455,8.6495,6.2324,143246.54,6.1132,141168.323,6.0406,145004.326,5.806,102384.533,6.1355,101768.3178,,
55,20200812,000523.SZ,6.0709,6.1706,5.9313,6.1107,6.0609,0.0497999999999994,0.8217,80780.52,48991.789,1.2885,6.1626,96689.05,6.0589,119827.628,6.0011,129468.7833,5.7858,94077.8257,6.1388,98595.5853,,
56,20200811,000523.SZ,6.2304,6.2702,6.031,6.0609,6.2403,-0.17940000000000023,-2.8749,73160.12,45213.087,1.1669,6.1586,96362.248,6.044,127367.647,5.9825,129744.3083,5.7755,93690.938,6.1494,100072.3114,,
57,20200810,000523.SZ,6.2204,6.3201,6.2104,6.2403,6.2503,-0.009999999999999787,-0.16,78028.04,49081.732,1.2446,6.1546,97518.496,6.0499,130879.194,5.9635,128921.9403,5.7682,93519.366,6.1582,100614.2031,,
58,20200807,000523.SZ,6.1407,6.3101,6.0808,6.2503,6.1706,0.07969999999999988,1.2916,98539.13,61133.682,1.5717,6.1407,101854.871,6.0509,136416.5485,5.9363,127397.226,5.7567,92983.3853,6.1637,100871.4178,,
59,20200806,000523.SZ,6.2802,6.2902,6.1107,6.1706,6.3101,-0.13949999999999996,-2.2107,90817.08,56310.46,1.4486,6.1108,117890.948,6.039,138728.3605,5.9084,125617.4783,5.7476,92641.5875,6.1699,101476.2142,,
60,20200805,000523.SZ,6.2503,6.3899,6.2104,6.3101,6.3201,-0.009999999999999787,-0.1582,124574.67,78419.495,1.987,6.1417,149120.12,6.028,141333.6975,5.8858,123842.4023,5.7371,91911.4465,6.1784,101861.0906,,
61,20200804,000523.SZ,6.1407,6.3201,6.0709,6.3201,6.1307,0.1894,3.0894,176230.23,109707.716,2.8109,6.1187,153789.125,6.0056,141839.2415,5.8599,121107.554,5.7251,90732.6767,6.1855,102891.9209,,
62,20200803,000523.SZ,6.031,6.1407,6.0111,6.1307,6.0111,0.11960000000000015,1.9897,98628.14,60224.634,1.5731,6.0699,142274.568,5.9827,142164.712,5.835,116960.6403,5.7147,88389.0595,6.1958,103685.3156,,
63,20200731,000523.SZ,6.021,6.0808,5.9612,6.0111,6.021,-0.00990000000000002,-0.1644,69427.43,41832.195,1.1074,6.034,139334.026,5.9647,144738.2035,5.816,115072.9893,5.7064,87474.8752,6.2081,106602.7673,,
64,20200730,000523.SZ,6.0808,6.1706,5.9612,6.021,6.0709,-0.049900000000000055,-0.822,76705.14,46506.922,1.2235,5.9941,139090.106,5.9448,145883.219,5.8014,114234.9483,5.7015,87082.0513,6.2235,110381.1416,,
65,20200729,000523.SZ,6.021,6.0709,5.9213,6.0709,6.021,0.049900000000000055,0.8288,77512.5,46812.514,1.2363,5.9552,142966.206,5.9204,145858.65,5.7854,113193.991,5.6951,86596.749,6.2341,113083.7553,,
66,20200728,000523.SZ,6.0509,6.1506,5.9513,6.021,6.1008,-0.07979999999999965,-1.308,84722.6,51270.762,1.3514,5.9293,158373.046,5.8944,146435.3385,5.7665,112191.0147,5.6858,86073.5027,6.2403,114661.6913,,
67,20200727,000523.SZ,6.0111,6.1107,5.8017,6.1008,5.9513,0.14949999999999974,2.5121,121391.79,72548.502,1.9362,5.9453,164239.892,5.868,144623.6625,5.7499,110900.8483,5.6788,86541.1568,6.2463,116964.4256,,
68,20200724,000523.SZ,6.3201,6.3301,5.9014,5.9513,6.4796,-0.5282999999999998,-8.1533,258899.9,158788.732,4.1295,5.9612,170978.226,5.8341,140168.4035,5.7309,108349.607,5.6748,85291.2475,6.2506,117483.0827,,
69,20200723,000523.SZ,5.9812,6.6391,5.9812,6.4796,6.0808,0.3987999999999996,6.5583,403108.8,258879.076,6.4297,5.9672,159565.773,5.8072,129480.7435,5.719,100673.9837,5.6755,82007.013,6.2595,116342.9748,,
70,20200722,000523.SZ,5.8217,6.2603,5.8017,6.0808,5.8316,0.2492000000000001,4.2733,171264.72,103061.484,2.7317,5.9144,133547.275,5.7579,111203.5435,5.6917,88525.487,5.6701,76341.5042,6.2649,113826.1808,,
71,20200721,000523.SZ,5.7818,5.8416,5.7319,5.8316,5.7718,0.059800000000000075,1.0361,61084.66,35465.809,0.9743,5.8924,129889.358,5.7304,104766.7685,5.6771,84519.6297,5.6706,74487.74,6.275,113678.4413,,
72,20200720,000523.SZ,5.6323,5.7718,5.6323,5.7718,5.6123,0.15949999999999953,2.842,69222.72,39661.753,1.1041,5.8954,142054.856,5.7175,104303.6765,5.6731,84994.4903,5.6755,74938.6557,6.2862,114089.0398,,
73,20200717,000523.SZ,5.6422,5.6921,5.5525,5.6123,5.6323,-0.019999999999999574,-0.3551,66988.23,37750.572,1.0685,5.8954,150142.381,5.707,102942.471,5.6755,86421.3467,5.6809,75032.6305,6.2982,114347.1487,,
74,20200716,000523.SZ,5.8117,5.8815,5.5924,5.6323,5.8117,-0.17940000000000023,-3.0869,115466.14,66503.065,1.8417,5.8954,152676.332,5.705,101807.3695,5.6774,85993.939,5.6899,75981.72,6.3111,114523.1425,,
75,20200715,000523.SZ,6.1008,6.1506,5.7319,5.8117,6.1805,-0.36880000000000024,-5.9672,231580.9,137657.682,3.6938,5.8855,148751.094,5.7005,98307.8835,5.6791,84709.331,5.7014,76032.9552,6.3246,114780.5583,,
76,20200714,000523.SZ,6.2603,6.35,6.0609,6.1805,6.2603,-0.07979999999999965,-1.2747,143391.06,89026.793,2.2871,5.8595,134497.631,5.6851,89099.999,5.6708,78759.1477,5.7117,77592.1935,6.3365,113461.5534,,
77,20200713,000523.SZ,6.0111,6.3201,6.0011,6.2603,6.0111,0.2492000000000001,4.1457,188775.13,117345.222,3.011,5.7908,125007.433,5.6522,84231.3265,5.6469,75050.5657,5.7276,76967.1182,6.3453,113109.4051,,
78,20200710,000523.SZ,5.9413,6.1307,5.9213,6.0111,5.9513,0.059800000000000075,1.0048,144775.37,87695.054,2.3092,5.707,109358.581,5.6158,77035.2975,5.6193,70314.0547,5.7414,75551.2452,6.3534,112598.6634,,
79,20200709,000523.SZ,5.8615,6.021,5.8416,5.9513,5.8615,0.08979999999999944,1.532,142923.82,85094.61,2.2797,5.6472,99395.714,5.5949,71228.089,5.6027,67050.969,5.7577,74707.454,6.3629,113109.7117,,
80,20200708,000523.SZ,5.8316,5.8815,5.7419,5.8615,5.8615,0.0,0.0,134685.55,78613.405,2.1483,5.6013,88859.812,5.5804,66014.593,5.5911,63915.9553,5.7756,74421.9417,6.3749,113178.9326,,
81,20200707,000523.SZ,5.8316,5.9712,5.722,5.8615,5.7718,0.08970000000000056,1.5541,182739.64,107016.067,2.9148,5.5685,79644.179,5.5695,61834.7655,5.5808,61479.617,5.7944,74509.3358,6.3874,113590.5098,,
82,20200706,000523.SZ,5.6422,5.8017,5.6223,5.7718,5.6123,0.15949999999999953,2.842,150097.97,86241.807,2.3941,5.5395,66552.497,5.562,56464.3075,5.5741,58387.4923,5.8114,73880.6745,6.4008,114080.6513,,
83,20200703,000523.SZ,5.4927,5.6622,5.4927,5.6123,5.5326,0.07969999999999988,1.4406,92327.74,51911.581,1.4727,5.5186,55742.561,5.5655,54560.8295,5.5734,59545.8313,5.8245,72140.2383,6.415,114528.1838,,
84,20200702,000523.SZ,5.4728,5.5525,5.4329,5.5326,5.5525,-0.019899999999999807,-0.3584,76213.76,42115.547,1.2156,5.5146,50938.407,5.5685,52652.7425,5.5715,59764.74,5.8406,71559.15,6.4298,115339.2938,,
85,20200701,000523.SZ,5.4827,5.6123,5.4229,5.5525,5.4927,0.059800000000000075,1.0887,89046.27,49188.276,1.4203,5.5156,47864.673,5.5759,52688.4495,5.5705,58686.868,5.8569,71605.7907,6.4457,117121.3438,,
86,20200630,000523.SZ,5.4229,5.5126,5.4129,5.4927,5.4229,0.06979999999999986,1.2871,48489.08,26688.491,0.7734,5.5106,43702.367,5.5764,50889.906,5.5685,57637.5677,5.8752,72012.6055,6.4599,118178.3603,,
87,20200629,000523.SZ,5.403,5.4429,5.383,5.4229,5.4129,0.010000000000000675,0.1847,32286.61,17508.519,0.515,5.5136,43455.22,5.5749,50072.132,5.5728,58116.7917,5.8918,72430.6337,6.4759,119788.2179,,
88,20200624,000523.SZ,5.5126,5.5126,5.393,5.4129,5.4927,-0.07980000000000054,-1.4528,45146.7,24640.837,0.7201,5.5246,44712.014,5.5754,50791.7915,5.5771,58569.5447,5.9104,73313.078,6.4916,121176.0308,,
89,20200623,000523.SZ,5.5425,5.5625,5.4827,5.4927,5.5326,-0.03990000000000027,-0.7212,37564.8,20762.942,0.5992,5.5425,43060.464,5.5804,50878.5965,5.5867,59665.6967,5.9268,73449.6897,6.5079,122595.1464,,
90,20200622,000523.SZ,5.5625,5.5724,5.5226,5.5326,5.5724,-0.03979999999999961,-0.7142,42529.22,23671.489,0.6784,5.5595,43169.374,5.5859,51444.027,5.5884,59980.4907,5.9424,73805.2218,6.5233,124971.2566,,
91,20200619,000523.SZ,5.5525,5.5924,5.5326,5.5724,5.5625,0.00990000000000002,0.178,51822.82,28943.312,0.8266,5.5705,44025.352,5.5869,52397.336,5.5904,60357.7993,5.9554,74127.3048,6.5421,128263.1753,,
92,20200618,000523.SZ,5.5824,5.6024,5.5425,5.5625,5.5724,-0.00990000000000002,-0.1777,41998.61,23441.806,0.6699,5.5844,46376.118,5.5914,54304.99,5.5944,59817.4787,5.9657,74386.9647,6.5627,133117.3532,,
93,20200617,000523.SZ,5.5326,5.5724,5.5126,5.5724,5.5425,0.029899999999999594,0.5395,44286.2,24639.47,0.7064,5.6123,53379.098,5.6009,61447.4665,5.5967,59876.761,5.9822,74724.8858,6.5793,136951.176,,
94,20200616,000523.SZ,5.5326,5.5525,5.5126,5.5425,5.5027,0.0398000000000005,0.7233,45476.42,25255.893,0.7254,5.6223,54367.078,5.5999,64177.9065,5.6017,59929.1543,5.9974,75441.7793,6.5931,140448.3212,,
95,20200615,000523.SZ,5.5425,5.5625,5.5027,5.5027,5.5226,-0.019899999999999807,-0.3603,47423.21,26335.02,0.7564,5.6363,57512.226,5.5979,64097.9655,5.6047,59999.507,6.0144,76323.7455,6.6083,145864.8902,,
96,20200612,000523.SZ,5.4429,5.5724,5.4129,5.5226,5.5326,-0.010000000000000675,-0.1807,46017.61,25395.421,0.734,5.6422,58077.445,5.5974,64605.168,5.605,59955.9907,6.0368,78343.4055,6.6192,152001.5703,,
97,20200611,000523.SZ,5.6024,5.6422,5.5226,5.5326,5.5924,-0.05979999999999919,-1.0693,44854.55,25088.315,0.7154,5.6363,56689.044,5.6024,65447.5775,5.6077,62181.4653,6.0571,80378.5317,6.629,152623.427,,
98,20200610,000523.SZ,5.6422,5.6522,5.5824,5.5924,5.6622,-0.06980000000000075,-1.2327,28631.2,16104.772,0.4567,5.6263,56871.569,5.6034,65498.31,5.6186,62232.888,6.0777,81820.9598,6.6337,153235.1943,,
99,20200609,000523.SZ,5.6422,5.702,5.6123,5.6622,5.6422,0.020000000000000462,0.3545,38653.9,21921.37,0.6165,5.6183,58696.729,5.6088,67968.313,5.6319,63340.0423,6.095,82888.2232,6.6332,153484.5511,,
100,20200608,000523.SZ,5.712,5.7718,5.6323,5.6422,5.712,-0.06979999999999986,-1.222,51089.0,29128.605,0.8149,5.6123,59718.68,5.6029,68386.049,5.6485,64157.5213,6.1144,83772.5518,6.6327,153848.0906,,
101,20200605,000523.SZ,5.8416,5.8416,5.6721,5.712,5.8416,-0.12959999999999994,-2.2186,75330.48,43331.093,1.2015,5.6034,60769.32,5.6004,68524.023,5.6642,64455.8503,6.136,84780.3345,6.6314,153784.1256,,
102,20200604,000523.SZ,5.7319,5.8615,5.6821,5.8416,5.6721,0.16949999999999932,2.9883,112028.41,64972.795,1.7869,5.5984,62233.862,5.5994,66538.159,5.6778,64882.821,6.1559,85803.9903,6.6293,153562.4227,,
103,20200603,000523.SZ,5.6721,5.7419,5.6323,5.6721,5.6821,-0.009999999999999787,-0.176,54166.0,30874.456,0.864,5.5894,69515.835,5.5889,63125.5925,5.6864,63643.9143,6.178,85876.7658,6.6253,152822.3809,,
104,20200602,000523.SZ,5.5625,5.6821,5.5525,5.6821,5.5625,0.11960000000000015,2.1501,76927.9,43420.164,1.227,5.5774,73988.735,5.5914,62710.1925,5.7024,65969.501,6.2025,87123.26,6.623,152654.2436,,
105,20200601,000523.SZ,5.4628,5.5724,5.4628,5.5625,5.4628,0.09970000000000034,1.8251,53075.4,29551.258,0.8466,5.5595,70683.705,5.5889,61243.1475,5.7236,67356.5793,6.2244,87499.8203,6.6203,152272.435,,
106,20200529,000523.SZ,5.4229,5.4927,5.3631,5.4628,5.4329,0.029899999999999594,0.5504,32133.6,17574.557,0.5125,5.5525,71132.891,5.5864,60895.2635,5.7525,76425.2393,6.2487,88451.663,6.6185,152286.48,,
107,20200528,000523.SZ,5.5226,5.5525,5.393,5.4329,5.5126,-0.07969999999999988,-1.4458,46679.8,25562.172,0.7446,5.5685,74206.111,5.5934,64927.676,5.8084,78883.6707,6.2749,89456.129,6.6182,152577.4218,,
108,20200527,000523.SZ,5.5824,5.5824,5.5126,5.5126,5.6024,-0.08980000000000032,-1.6029,46882.8,26062.343,0.7478,5.5804,74125.051,5.6148,64913.5475,5.8635,80788.4357,6.2985,91175.2393,6.6188,152904.6775,,
109,20200526,000523.SZ,5.5625,5.6323,5.5226,5.6024,5.5525,0.049900000000000055,0.8987,48873.41,27341.569,0.7795,5.5994,77239.897,5.6387,65661.699,5.9127,82363.939,6.3266,92480.6438,6.6193,153277.5073,,
110,20200525,000523.SZ,5.6522,5.6622,5.5126,5.5525,5.6622,-0.10970000000000013,-1.9374,61595.4,34443.67,0.9825,5.5934,77053.418,5.6667,66376.942,5.9602,84927.928,6.3545,95132.9855,6.6199,153635.9912,,
111,20200522,000523.SZ,5.6123,5.7618,5.5824,5.6622,5.7519,-0.08969999999999967,-1.5595,89975.9,51102.201,1.4351,5.5974,76278.726,5.6946,66299.1155,6.0081,87539.0547,6.3879,99869.0035,6.6205,154465.9755,,
112,20200521,000523.SZ,5.5525,5.8815,5.4329,5.7519,5.5525,0.1993999999999998,3.5912,184848.14,105575.396,2.9484,5.6004,70842.456,5.7175,66207.3005,6.0486,89373.8567,6.4151,101547.788,6.6206,155987.2593,,
113,20200520,000523.SZ,5.4827,5.712,5.393,5.5525,5.5027,0.04980000000000029,0.905,98895.0,54952.025,1.5774,5.5884,56735.35,5.7349,60707.954,6.0755,84734.6453,6.4381,100739.3042,6.6201,155176.5089,,
