,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
18,20210408,000638.SZ,4.8,4.82,4.69,4.7,4.83,-0.1299999999999999,-2.6915,37902.02,17969.91,1.225,4.673,45077.673,4.8835,50164.313,5.0817,60297.9227,4.9562,63278.5688,5.9409,104865.8927,,
19,20210407,000638.SZ,4.73,4.87,4.65,4.83,4.65,0.17999999999999972,3.871,65157.59,31140.083,2.1059,4.675,45578.671,4.9145,50274.062,5.0977,60914.5463,4.9762,63920.2162,5.9639,107552.5807,,
20,20210406,000638.SZ,4.57,4.71,4.55,4.65,4.58,0.07000000000000028,1.5284,34441.0,15967.175,1.1132,4.674,46353.812,4.939,49967.219,5.1083,61332.453,4.9968,63959.54,5.9835,110441.337,,
21,20210402,000638.SZ,4.66,4.66,4.53,4.58,4.7,-0.1200000000000001,-2.5532,56711.01,25990.014,1.8329,4.717,47549.212,4.984,50644.3205,5.1257,63518.737,5.0227,65134.54,6.0017,112814.331,,
22,20210401,000638.SZ,4.63,4.81,4.56,4.7,4.62,0.08000000000000007,1.7316,81061.15,37951.232,2.6199,4.766,45359.911,5.031,52187.07,5.1363,64182.604,5.0478,66538.0163,6.0152,114550.0616,,
23,20210331,000638.SZ,4.58,4.69,4.54,4.62,4.61,0.009999999999999787,0.2169,34808.0,16036.727,1.125,4.803,40285.044,5.064,51578.1125,5.1323,63913.999,5.0742,66454.1093,6.0303,117123.1228,,
24,20210330,000638.SZ,4.71,4.71,4.57,4.61,4.71,-0.09999999999999964,-2.1231,33440.0,15399.726,1.0808,4.855,40703.646,5.1005,54796.6125,5.1253,66048.5253,5.1023,67900.6593,6.0496,120908.6723,,
25,20210329,000638.SZ,4.69,4.77,4.67,4.71,4.69,0.019999999999999574,0.4264,36930.47,17402.929,1.1936,4.914,42866.819,5.1445,57300.2315,5.1227,69076.8517,5.1357,70824.9095,6.0747,126680.3057,,
26,20210326,000638.SZ,4.65,4.73,4.57,4.69,4.64,0.05000000000000071,1.0776,38950.47,18163.312,1.2589,4.962,45258.66,5.197,60185.652,5.103,69137.536,5.1753,72523.285,6.1056,130642.4383,,
27,20210325,000638.SZ,4.71,4.76,4.63,4.64,4.72,-0.08000000000000007,-1.6949,31375.02,14703.368,1.0141,5.013,54267.813,5.25,64744.4485,5.085,69496.799,5.2097,73482.806,6.1302,132665.4211,,
28,20210324,000638.SZ,4.87,4.87,4.69,4.72,4.82,-0.10000000000000053,-2.0747,42912.0,20377.735,1.3869,5.094,55250.953,5.286,67908.0475,5.0677,70949.6407,5.249,74905.189,6.1495,134698.6135,,
29,20210323,000638.SZ,5.09,5.11,4.8,4.82,5.08,-0.2599999999999998,-5.1181,72909.0,35722.577,2.3565,5.154,54969.453,5.309,68582.484,5.0547,70805.136,5.2868,76219.389,6.1666,137137.2037,,
30,20210322,000638.SZ,5.1,5.18,5.01,5.08,5.07,0.009999999999999787,0.1972,46395.0,23581.078,1.4995,5.204,53580.626,5.3255,68821.7735,5.0447,69663.8703,5.3198,76378.639,6.1858,138950.3974,,
31,20210319,000638.SZ,5.04,5.15,4.98,5.07,5.07,0.0,0.0,34818.0,17704.464,1.1253,5.251,53739.429,5.33,71503.4995,5.029,69880.3377,5.3458,76987.339,6.1975,140455.3719,,
32,20210318,000638.SZ,5.16,5.17,5.05,5.07,5.14,-0.0699999999999994,-1.3619,30312.48,15449.775,0.9797,5.296,59014.229,5.3215,73593.9505,5.011,70582.2833,5.3743,78509.8057,6.2117,143203.7348,,
33,20210317,000638.SZ,5.19,5.24,5.11,5.14,5.2,-0.0600000000000005,-1.1538,38994.02,20051.104,1.2603,5.325,62871.181,5.297,75728.4765,4.995,70800.1673,5.3995,80534.2587,6.2274,146447.7832,,
34,20210316,000638.SZ,5.19,5.27,5.13,5.2,5.19,0.009999999999999787,0.1927,55071.73,28676.76,1.78,5.346,68889.579,5.2605,78720.965,4.9797,70724.5,5.431,81866.3248,6.2373,146456.1997,,
35,20210315,000638.SZ,5.1,5.3,5.02,5.19,5.2,-0.009999999999999787,-0.1923,60848.88,31538.387,1.9667,5.375,71733.644,5.227,82181.868,4.9643,70218.8757,5.4647,82440.5793,6.2419,147263.9717,,
36,20210312,000638.SZ,5.47,5.68,5.16,5.2,5.45,-0.25,-4.5872,129042.0,68355.363,4.1707,5.432,75112.644,5.1735,81076.974,4.9547,69870.547,5.5008,84656.7257,6.2432,148018.0777,,
37,20210311,000638.SZ,5.34,5.5,5.24,5.45,5.32,0.1299999999999999,2.4436,41206.42,22184.123,1.3318,5.487,75221.084,5.121,77111.292,4.9497,67168.717,5.5437,85247.359,6.2475,147992.0448,,
38,20210310,000638.SZ,5.32,5.43,5.19,5.32,5.32,0.0,0.0,40097.0,21388.717,1.296,5.478,80565.142,5.0545,78798.9845,4.9383,67786.682,5.5893,87402.0703,6.2526,148794.1028,,
39,20210309,000638.SZ,5.5,5.53,5.13,5.32,5.55,-0.22999999999999954,-4.1441,59020.73,31338.47,1.9076,5.464,82195.515,5.005,78722.9775,4.9303,67887.982,5.6328,89190.8203,6.2592,150884.8033,,
40,20210308,000638.SZ,5.47,5.64,5.45,5.55,5.52,0.03000000000000025,0.5435,47983.03,26637.413,1.5508,5.447,84062.921,4.965,77705.4925,4.9227,67806.9153,5.6785,91447.4933,6.2632,152611.3619,,
41,20210305,000638.SZ,5.36,5.68,5.3,5.52,5.36,0.15999999999999925,2.9851,87566.0,47879.107,2.8302,5.409,89267.57,4.918,77950.792,4.906,68128.281,5.719,95995.3287,6.262,153411.4761,,
42,20210304,000638.SZ,5.37,5.51,5.32,5.36,5.35,0.010000000000000675,0.1869,68882.0,37239.568,2.2263,5.347,88173.672,4.8685,76366.3105,4.8853,68287.1477,5.7587,99605.8477,6.2637,155586.9274,,
43,20210303,000638.SZ,5.38,5.53,5.25,5.35,5.49,-0.14000000000000057,-2.5501,99178.0,53083.794,3.2055,5.269,88585.772,4.83,74764.6605,4.8643,70394.6177,5.789,99936.4903,6.2652,157488.2046,,
44,20210302,000638.SZ,5.69,5.82,5.45,5.49,5.76,-0.2699999999999996,-4.6875,83512.38,46307.208,2.6992,5.175,88552.351,4.7965,71641.9605,4.8543,69897.3837,5.8198,100489.0692,6.2627,157050.0129,,
45,20210301,000638.SZ,5.86,5.96,5.7,5.76,5.75,0.009999999999999787,0.1739,94638.88,54939.746,3.0588,5.079,92630.092,4.759,69461.4915,4.8463,69057.6897,5.8447,100205.8628,6.2593,156769.6093,,
46,20210226,000638.SZ,5.4,5.79,5.28,5.75,5.36,0.3899999999999997,7.2761,130126.4,72753.745,4.2058,4.915,87041.304,4.716,67249.4985,4.8293,68583.0937,5.863,99599.2362,6.2523,156289.9928,,
47,20210225,000638.SZ,5.2,5.4,5.19,5.36,5.18,0.1800000000000006,3.4749,94647.0,50062.414,3.059,4.755,79001.5,4.681,63142.5335,4.8227,66076.772,5.8822,98937.4842,6.2447,155619.3062,,
48,20210224,000638.SZ,5.15,5.25,5.11,5.18,5.15,0.02999999999999936,0.5825,56400.73,29238.516,1.8229,4.631,77032.827,4.6685,61397.452,4.8307,66259.215,5.9095,99125.7175,6.2415,155153.7213,,
49,20210223,000638.SZ,5.15,5.2,5.01,5.15,5.17,-0.019999999999999574,-0.3868,77694.79,39811.419,2.5111,4.546,75250.44,4.6635,60734.2155,4.8547,66925.886,5.9398,99669.4387,6.2406,154906.3642,,
50,20210222,000638.SZ,4.92,5.31,4.92,5.17,4.9,0.2699999999999996,5.5102,100029.52,51846.197,3.233,4.483,71348.064,4.6605,59678.9125,4.8853,66586.627,5.973,100655.4422,6.2398,154524.3744,,
51,20210219,000638.SZ,4.58,4.96,4.52,4.9,4.58,0.3200000000000003,6.9869,76627.02,36659.927,2.4766,4.427,66634.014,4.6545,57558.6365,4.9197,66750.343,6.01,100654.1908,6.2388,154081.7872,,
52,20210218,000638.SZ,4.38,4.67,4.37,4.58,4.41,0.16999999999999993,3.8549,73003.0,33064.024,2.3595,4.39,64558.949,4.6545,58343.8855,4.9593,68893.4287,6.0517,101949.3525,6.2406,154034.6182,,
53,20210210,000638.SZ,4.54,4.56,4.33,4.41,4.53,-0.1200000000000001,-2.649,98843.79,43712.057,3.1947,4.391,60943.549,4.662,61299.0405,5.016,68994.2197,6.0938,102487.1845,6.2456,154389.0102,,
54,20210209,000638.SZ,4.12,4.53,4.03,4.53,4.12,0.41000000000000014,9.9515,124289.79,55286.116,4.0171,4.418,54731.57,4.694,60569.9,5.0793,69752.7933,6.1368,103068.988,6.2512,154523.3873,,
55,20210208,000638.SZ,4.2,4.2,4.06,4.12,4.15,-0.03000000000000025,-0.7229,38751.0,16037.874,1.2525,4.439,46292.891,4.73,57271.4885,5.1487,72572.9673,6.1787,103814.5822,6.2547,153806.8571,,
56,20210205,000638.SZ,4.16,4.37,4.14,4.15,4.12,0.03000000000000025,0.7282,49728.36,21010.974,1.6073,4.517,47457.693,4.7865,59353.9885,5.2477,75909.034,6.2233,105822.3545,6.2616,153863.6973,,
57,20210204,000638.SZ,4.31,4.34,4.0,4.12,4.33,-0.20999999999999996,-4.8499,74960.27,31076.956,2.4228,4.607,47283.567,4.8565,59614.408,5.3343,77468.813,6.2715,109338.1467,6.2672,153759.5594,,
58,20210203,000638.SZ,4.54,4.54,4.33,4.33,4.52,-0.1899999999999995,-4.2035,38576.86,16882.623,1.2468,4.706,45762.077,4.9305,60872.409,5.4303,78860.7373,6.3128,110309.2122,6.2734,153565.8072,,
59,20210202,000638.SZ,4.61,4.61,4.5,4.52,4.61,-0.09000000000000075,-1.9523,38671.03,17580.507,1.2499,4.781,46217.991,5.009,62763.609,5.519,81633.642,6.3487,112272.3548,6.2788,153673.5684,,
60,20210201,000638.SZ,4.47,4.67,4.36,4.61,4.53,0.08000000000000007,1.766,52889.02,24090.245,1.7094,4.838,48009.761,5.0865,64205.9085,5.595,83093.4077,6.3847,113566.342,6.2824,153762.7932,,
61,20210129,000638.SZ,4.61,4.69,4.45,4.53,4.59,-0.05999999999999961,-1.3072,55876.37,25447.364,1.806,4.882,48483.259,5.166,66808.5075,5.6627,84094.3403,6.4177,115136.6118,6.2854,153868.6197,,
62,20210128,000638.SZ,4.68,4.75,4.56,4.59,4.68,-0.08999999999999986,-1.9231,36849.0,17086.129,1.191,4.919,52128.822,5.244,71060.6685,5.7377,86437.328,6.4482,115513.0127,6.2897,154051.7868,,
63,20210127,000638.SZ,4.76,4.85,4.68,4.68,4.74,-0.0600000000000005,-1.2658,36724.0,17404.886,1.1869,4.933,61654.532,5.3285,73019.555,5.804,90268.35,6.477,116430.746,6.2947,154563.3302,,
64,20210126,000638.SZ,4.89,4.93,4.74,4.74,4.9,-0.16000000000000014,-3.2653,39903.0,19209.809,1.2897,4.97,66408.23,5.41,77263.405,5.8823,93008.1497,6.506,117247.2797,6.2987,155457.2778,,
65,20210125,000638.SZ,5.03,5.05,4.86,4.9,5.05,-0.14999999999999947,-2.9703,50399.02,24752.877,1.6289,5.021,68250.086,5.5035,85713.0055,5.965,94662.283,6.5333,118263.2077,6.3017,156182.9473,,
66,20210122,000638.SZ,5.1,5.11,4.99,5.05,5.11,-0.0600000000000005,-1.1742,47987.1,24222.983,1.551,5.056,71250.284,5.613,90134.7045,6.047,99442.9043,6.5567,119641.0397,6.3012,156574.8221,,
67,20210121,000638.SZ,5.1,5.22,5.1,5.11,5.08,0.03000000000000025,0.5906,59745.37,30794.702,1.931,5.106,71945.249,5.698,92561.436,6.1377,103326.001,6.584,121294.8517,6.299,156732.4131,,
68,20210120,000638.SZ,5.09,5.15,5.0,5.08,5.09,-0.009999999999999787,-0.1965,43136.0,21909.015,1.3942,5.155,75982.741,5.7925,95410.0675,6.2403,107017.4587,6.6077,122649.3928,6.2947,156455.6433,,
69,20210119,000638.SZ,5.16,5.17,4.98,5.09,5.05,0.040000000000000036,0.7921,56588.73,28799.516,1.829,5.237,79309.227,5.888,99341.4675,6.3353,110493.6587,6.6357,124362.2595,6.2905,156437.9433,,
70,20210118,000638.SZ,4.86,5.09,4.86,5.05,4.9,0.14999999999999947,3.0612,57624.0,28932.451,1.8624,5.335,80402.056,5.9735,100635.231,6.4343,115088.0713,6.6683,125438.5687,6.2868,156606.4597,,
71,20210115,000638.SZ,4.77,4.95,4.76,4.9,4.73,0.16999999999999993,3.5941,92332.0,44971.53,2.9842,5.45,85133.756,6.053,101899.881,6.532,123862.3763,6.701,126943.791,6.2843,156655.4682,,
72,20210114,000638.SZ,4.95,5.12,4.67,4.73,5.05,-0.3199999999999994,-6.3366,132106.1,63537.791,4.2698,5.569,89992.515,6.147,103591.581,6.632,130924.5477,6.7388,129385.8262,6.2835,156282.8567,,
73,20210113,000638.SZ,5.25,5.25,5.02,5.05,5.25,-0.20000000000000018,-3.8095,84260.98,42968.957,2.7234,5.724,84384.578,6.2395,104575.259,6.7137,129478.363,6.7832,133470.322,6.2837,155592.3999,,
74,20210112,000638.SZ,5.32,5.47,5.21,5.25,5.25,0.0,0.0,58321.56,31084.563,1.885,5.85,88118.58,6.3385,106308.1095,6.7853,131080.7547,6.8173,135004.6443,6.2817,155824.1835,,
75,20210111,000638.SZ,5.55,5.55,5.18,5.25,5.55,-0.2999999999999998,-5.4054,80401.0,42763.448,2.5986,5.986,103175.925,6.437,107868.3815,6.843,131354.036,6.8427,136948.852,6.276,155735.4038,,
76,20210108,000638.SZ,5.54,5.64,5.45,5.55,5.6,-0.04999999999999982,-0.8929,54936.75,30509.644,1.7756,6.17,109019.125,6.5425,113539.2145,6.8967,130615.3787,6.8728,138571.1187,6.2702,155722.7789,,
77,20210107,000638.SZ,5.87,5.94,5.5,5.6,5.9,-0.3000000000000007,-5.0847,100120.29,56864.47,3.2359,6.29,113177.623,6.6535,119016.377,6.9417,131798.1963,6.8993,142605.3155,6.2637,156283.9178,,
78,20210106,000638.SZ,6.13,6.17,5.88,5.9,6.07,-0.16999999999999993,-2.8007,76400.86,45635.189,2.4693,6.43,114837.394,6.783,122534.8175,6.9883,131992.22,6.9257,146453.2167,6.2586,156625.1404,,
79,20210105,000638.SZ,6.12,6.18,6.02,6.07,6.2,-0.1299999999999999,-2.0968,67517.02,41130.261,2.1822,6.539,119373.708,6.8845,126085.8745,7.025,132412.9913,6.9517,151184.9453,6.25,157113.7756,,
80,20210104,000638.SZ,6.03,6.25,5.93,6.2,6.09,0.11000000000000032,1.8062,104941.0,64102.01,3.3918,6.612,120868.406,6.984,132431.079,7.0607,134724.2573,6.9702,156923.134,6.2377,157513.9923,,
81,20201231,000638.SZ,6.35,6.35,6.0,6.09,6.28,-0.1900000000000004,-3.0255,140919.59,86741.993,4.5546,6.656,118666.006,7.073,143226.6865,7.1003,134558.0387,6.9807,160494.122,6.225,157588.236,,
82,20201230,000638.SZ,6.3,6.33,6.17,6.28,6.31,-0.02999999999999936,-0.4754,76026.73,47434.575,2.4572,6.725,117190.647,7.1635,151390.564,7.144,135005.2763,6.9827,162562.1068,6.2122,157266.9723,,
83,20201229,000638.SZ,6.4,6.55,6.21,6.31,6.61,-0.3000000000000007,-4.5386,121601.0,77362.799,3.9302,6.755,124765.94,7.2085,152025.2555,7.1717,135980.1493,6.9865,167792.1363,6.1972,157848.2245,,
84,20201228,000638.SZ,7.14,7.14,6.47,6.61,7.09,-0.47999999999999954,-6.7701,208895.01,140575.374,6.7516,6.827,124497.639,7.253,152561.842,7.1943,136385.1827,6.9968,173916.6853,6.1821,158152.9415,,
85,20201225,000638.SZ,6.72,7.17,6.64,7.09,6.75,0.33999999999999986,5.037,138833.0,96941.832,4.4872,6.888,112560.838,7.2715,145443.0915,7.2087,135056.197,7.0137,182535.7018,6.1633,157482.7724,,
86,20201224,000638.SZ,6.95,6.97,6.66,6.75,7.0,-0.25,-3.5714,96521.73,65629.714,3.1196,6.915,118059.304,7.26,141413.5055,7.199,135735.675,7.0358,188761.5917,6.1397,157034.1849,,
87,20201223,000638.SZ,7.0,7.21,6.87,7.0,6.99,0.009999999999999787,0.1431,116718.0,82372.102,3.7724,7.017,124855.131,7.2675,141108.483,7.2087,141207.4803,7.0508,191848.0362,6.1182,156783.9372,,
88,20201222,000638.SZ,6.9,7.17,6.8,6.99,6.8,0.1900000000000004,2.7941,121764.0,84956.925,3.9355,7.136,130232.241,7.2675,140569.633,7.1953,141757.687,7.05,194492.038,6.0947,156468.0241,,
89,20201221,000638.SZ,6.61,6.96,6.53,6.8,6.64,0.16000000000000014,2.4096,82464.0,55634.413,2.6653,7.23,132798.041,7.268,138932.633,7.1783,142911.0677,7.0463,198055.0183,6.0712,156164.971,,
90,20201218,000638.SZ,6.75,6.79,6.62,6.64,6.78,-0.14000000000000057,-2.0649,82917.0,55311.344,2.6799,7.356,143993.752,7.285,141652.183,7.1743,144039.2763,7.0518,201522.1558,6.0492,156738.4527,,
91,20201217,000638.SZ,6.5,6.96,6.4,6.78,6.58,0.20000000000000018,3.0395,126166.0,84706.917,4.0778,7.49,167787.367,7.3225,142504.055,7.1727,146178.8833,7.0492,203923.4048,6.0297,158294.1767,,
92,20201216,000638.SZ,7.0,7.0,6.49,6.58,7.03,-0.4500000000000002,-6.4011,151779.66,101573.893,4.9056,7.602,185590.481,7.3535,143912.591,7.1587,144588.6973,7.049,207897.664,6.0125,160946.3318,,
93,20201215,000638.SZ,7.32,7.32,6.91,7.03,7.22,-0.1899999999999995,-2.6316,118917.99,84045.233,3.8435,7.662,179284.571,7.38,141587.254,7.15,142593.142,7.0553,212361.3077,5.9987,160019.7022,,
94,20201214,000638.SZ,7.45,7.46,7.14,7.22,7.36,-0.14000000000000057,-1.9022,89527.0,64747.461,2.8936,7.679,180626.045,7.378,142328.9545,7.1297,141486.4097,7.0437,211046.0745,5.9773,159693.6712,,
95,20201211,000638.SZ,7.99,8.09,7.12,7.36,7.77,-0.40999999999999925,-5.2767,193817.66,144122.099,6.2643,7.655,178325.345,7.369,146303.8765,7.1017,141864.1323,7.0192,212087.364,5.951,159347.9412,,
96,20201210,000638.SZ,8.03,8.32,7.77,7.77,8.19,-0.41999999999999993,-5.1282,164480.0,132345.879,5.3161,7.605,164767.707,7.341,144573.8605,7.0663,139839.175,6.9855,211379.4297,5.9242,157884.9248,,
97,20201209,000638.SZ,7.87,8.2,7.81,8.19,7.93,0.2599999999999998,3.2787,170489.1,136533.774,5.5103,7.518,157361.835,7.3045,149383.655,7.0303,139263.7023,6.9513,210736.7305,5.8937,156742.7582,,
98,20201208,000638.SZ,7.99,8.14,7.82,7.93,8.06,-0.13000000000000078,-1.6129,147422.0,117142.121,4.7648,7.399,150907.025,7.225,147520.41,6.975,138281.327,6.9158,210186.1353,5.86,155557.3847,,
99,20201207,000638.SZ,7.98,8.13,7.71,8.06,7.98,0.08000000000000007,1.0025,194421.11,154450.335,6.2838,7.306,145067.225,7.1525,147967.581,6.936,138230.8603,6.8857,212578.7862,5.8279,154507.153,,
100,20201204,000638.SZ,7.9,8.39,7.76,7.98,7.9,0.08000000000000007,1.0127,320853.15,257450.612,10.3702,7.214,139310.614,7.0835,144062.0385,6.9023,135789.066,6.848,213775.2305,5.7952,153048.3188,,
101,20201203,000638.SZ,7.19,7.9,7.08,7.9,7.18,0.7200000000000006,10.0279,304197.14,232069.804,9.8318,7.155,117220.743,7.014,135374.6415,6.87,130025.2057,6.805,210827.6235,5.7636,150508.0175,,
102,20201202,000638.SZ,7.17,7.25,7.09,7.18,7.2,-0.020000000000000462,-0.2778,88720.56,63499.02,2.8675,7.105,102234.701,6.937,124087.8055,6.8457,127847.1047,6.7688,211568.0072,5.7324,148104.1413,,
103,20201201,000638.SZ,7.06,7.33,7.01,7.2,6.98,0.21999999999999975,3.1519,132332.73,94865.592,4.2771,7.098,103889.937,6.894,124247.4275,6.8527,137462.281,6.7415,215039.9188,5.7072,147526.7617,,
104,20201130,000638.SZ,6.9,7.04,6.85,6.98,6.86,0.1200000000000001,1.7493,66520.0,46353.906,2.15,7.077,104031.864,6.855,121916.592,6.8493,138928.534,6.7055,213610.9567,5.6821,146596.1306,,
105,20201127,000638.SZ,6.9,6.94,6.76,6.86,6.9,-0.040000000000000036,-0.5797,58241.28,39854.554,1.8824,7.083,114282.408,6.825,123633.526,6.8423,142543.668,6.674,213333.3558,5.6588,146294.064,,
106,20201126,000638.SZ,6.95,7.01,6.81,6.9,7.0,-0.09999999999999964,-1.4286,90421.28,62477.67,2.9225,7.077,124380.014,6.797,127374.909,6.849,146526.8587,6.6417,212980.7495,5.6363,146000.3867,,
107,20201125,000638.SZ,7.0,7.2,6.9,7.0,7.0,0.0,0.0,105941.0,74498.3,3.4241,7.091,141405.475,6.7865,130214.636,6.857,153412.4347,6.6072,212301.1282,5.6134,145488.1676,,
108,20201124,000638.SZ,7.13,7.14,6.93,7.0,7.14,-0.13999999999999968,-1.9608,89024.0,62325.996,2.8773,7.051,144133.795,6.763,131968.478,6.863,160914.2133,6.5735,211181.725,5.5889,144733.5557,,
109,20201123,000638.SZ,7.35,7.55,7.08,7.14,7.39,-0.25,-3.3829,136855.0,98952.64,4.4232,6.999,150867.937,6.751,134812.678,6.8783,169956.8993,6.5413,210143.2897,5.5641,144131.5557,,
110,20201120,000638.SZ,7.4,7.52,7.26,7.39,7.4,-0.010000000000000675,-0.1351,99954.44,73663.041,3.2306,6.953,148813.463,6.7465,134028.292,6.8797,179122.0107,6.5067,208393.3067,5.5384,143124.6141,,
111,20201119,000638.SZ,7.1,7.55,7.03,7.4,7.11,0.29000000000000004,4.0788,154336.72,113196.56,4.9883,6.873,153528.54,6.7275,136427.437,6.861,186430.2053,6.4677,207509.3835,5.5107,142443.8937,,
112,20201118,000638.SZ,6.99,7.13,6.91,7.11,6.99,0.1200000000000001,1.7167,105272.92,73946.409,3.4025,6.769,145940.91,6.716,140653.3065,6.8213,190118.9373,6.4295,206119.8838,5.4822,141246.6539,,
113,20201117,000638.SZ,7.05,7.22,6.92,6.99,7.04,-0.04999999999999982,-0.7102,133752.0,94185.664,4.3229,6.69,144604.918,6.73,154248.453,6.8013,199604.1233,6.3973,206290.8358,5.4561,140517.6668,,
114,20201116,000638.SZ,6.78,7.14,6.65,7.04,6.8,0.2400000000000002,3.5294,169025.44,117941.262,5.463,6.633,139801.32,6.7355,156376.869,6.7993,211448.188,6.3657,205977.7865,5.4312,139585.2707,,
115,20201113,000638.SZ,6.83,6.99,6.69,6.8,7.04,-0.2400000000000002,-3.4091,159217.34,108488.389,5.146,6.567,132984.644,6.722,156674.298,6.8187,230015.2067,6.3307,203799.132,5.4065,138352.92,,
116,20201112,000638.SZ,6.48,7.25,6.42,7.04,6.6,0.4400000000000004,6.6667,260675.89,180289.505,8.4252,6.517,130369.804,6.735,157600.281,6.8727,241787.5083,6.2998,201905.0402,5.3842,137213.0034,,
117,20201111,000638.SZ,6.33,6.78,6.3,6.6,6.48,0.11999999999999922,1.8519,133224.2,86427.748,4.3059,6.482,119023.797,6.74,159415.9145,6.893,242488.592,6.2628,198180.9722,5.3598,135169.0043,,
