,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
21,20210616,600593.SH,22.07,22.32,21.85,22.31,22.1,0.2099999999999973,0.9502,20652.0,45571.745,1.6034,23.025,25656.316,23.705,34926.537,23.6733,39045.1877,23.217,41724.8775,22.2324,52880.9717,,
22,20210615,600593.SH,22.35,22.5,21.95,22.1,22.37,-0.2699999999999996,-1.207,22518.2,49833.056,1.7483,23.244,27282.117,23.713,35093.887,23.6747,40595.9397,23.259,42458.0442,22.2383,53927.5011,,
23,20210611,600593.SH,22.68,22.77,22.27,22.37,22.68,-0.3099999999999987,-1.3668,22170.36,49801.51,1.7213,23.551,28413.097,23.7275,35109.577,23.6713,42365.5267,23.3167,43289.2235,22.2408,54594.7276,,
24,20210610,600593.SH,22.96,23.2,22.6,22.68,23.01,-0.33000000000000185,-1.4342,27201.4,61953.187,2.1119,23.884,31620.242,23.7685,35204.809,23.6457,42510.2813,23.389,44087.4835,22.2376,55285.2392,,
25,20210609,600593.SH,22.86,23.27,22.68,23.01,22.88,0.13000000000000256,0.5682,29799.2,68468.161,2.3136,24.162,33735.502,23.8165,35019.289,23.6227,42500.4013,23.4498,45029.5488,22.2323,56556.4772,,
26,20210608,600593.SH,23.39,23.4,22.83,22.88,23.41,-0.5300000000000011,-2.264,23225.0,53495.864,1.8032,24.314,35403.382,23.8695,36036.179,23.585,42439.2613,23.5042,46143.3288,22.2447,56437.4588,,
27,20210607,600593.SH,23.53,23.75,23.14,23.41,23.59,-0.17999999999999972,-0.763,23964.0,55835.588,1.8606,24.479,38318.384,23.9295,36861.279,23.5793,42662.8413,23.5605,48026.9155,22.2809,58371.919,,
28,20210604,600593.SH,23.86,23.94,23.37,23.59,23.88,-0.28999999999999915,-1.2144,24743.0,58524.116,1.921,24.629,41600.644,23.972,37562.033,23.5747,43115.968,23.5902,49034.4822,22.2927,58224.7023,,
29,20210603,600593.SH,24.01,24.21,23.71,23.88,24.02,-0.14000000000000057,-0.5828,31778.0,75986.189,2.4672,24.64,44500.905,24.0035,40524.3335,23.5733,43691.0687,23.6253,50536.2722,22.3261,58026.4357,,
30,20210602,600593.SH,24.45,24.51,23.8,24.02,24.5,-0.4800000000000004,-1.9592,30512.0,73653.952,2.3689,24.547,45083.648,23.988,42050.514,23.565,44214.364,23.6383,51917.8055,22.3826,57765.8773,,
31,20210601,600593.SH,25.11,25.3,24.2,24.5,25.17,-0.6700000000000017,-2.6619,36910.01,90860.907,2.8657,24.385,44196.758,23.9975,45739.6235,23.5373,44038.3127,23.6377,52397.0222,22.4663,57517.094,,
32,20210531,600593.SH,25.67,25.94,24.9,25.17,25.7,-0.5299999999999976,-2.0623,33828.0,85509.558,2.6264,24.182,42905.657,23.89,47252.851,23.4957,44250.8193,23.6352,52999.9253,22.5776,57224.7273,,
33,20210528,600593.SH,25.68,26.98,25.43,25.7,25.46,0.23999999999999844,0.9427,54241.81,141591.218,4.2113,23.904,41806.057,23.7315,49341.7415,23.4353,45018.9553,23.6368,54092.1355,22.7182,56980.5156,,
34,20210527,600593.SH,24.58,25.64,24.13,25.46,24.53,0.9299999999999997,3.7913,48354.0,120783.895,3.7542,23.653,38789.376,23.5265,47955.301,23.3183,44474.1283,23.6432,55392.0427,22.8555,56581.4947,,
35,20210526,600593.SH,24.6,25.2,24.08,24.53,24.53,0.0,0.0,46478.0,114268.639,3.6085,23.471,36303.076,23.353,46882.851,23.193,44080.0617,23.6347,56663.3137,22.9957,56248.3947,,
36,20210525,600593.SH,25.01,26.13,24.46,24.53,24.91,-0.379999999999999,-1.5255,52375.02,131790.657,4.0664,23.425,36668.976,23.2205,45957.201,23.1063,43431.0617,23.6042,57710.327,23.1451,55909.6613,,
37,20210524,600593.SH,23.68,25.48,23.45,24.91,23.7,1.2100000000000009,5.1055,56786.6,139266.009,4.4089,23.38,35404.174,23.1295,44835.07,23.0257,42828.461,23.5462,57826.8072,23.294,55522.9778,,
38,20210521,600593.SH,22.98,24.44,22.98,23.7,22.95,0.75,3.268,53745.61,127462.284,4.1728,23.315,33523.422,23.0475,43873.63,22.9317,42093.7397,23.4755,57954.1732,23.4413,55104.6728,,
39,20210520,600593.SH,22.32,23.9,22.22,22.95,22.4,0.5500000000000007,2.4554,37605.43,86950.403,2.9197,23.367,36547.762,23.04,43286.1505,22.89,41371.1193,23.4258,57881.2132,23.606,54708.5844,,
40,20210519,600593.SH,22.46,22.73,22.12,22.4,22.47,-0.07000000000000028,-0.3115,21643.1,48432.967,1.6804,23.429,39017.38,23.074,43779.722,22.8833,41355.9717,23.3963,58050.4127,23.7802,54464.137,,
41,20210518,600593.SH,22.39,22.9,22.18,22.47,22.39,0.0799999999999983,0.3573,23999.0,53945.728,1.8633,23.61,47282.489,23.1135,43959.09,22.901,41850.1353,23.366,58563.0177,23.9603,54360.1528,,
42,20210517,600593.SH,23.12,23.12,22.22,22.39,23.19,-0.8000000000000007,-3.4498,22832.0,51378.403,1.7727,23.598,51600.045,23.1525,44923.4005,22.8947,42039.5153,23.3235,59143.7243,24.1363,54226.0528,,
43,20210514,600593.SH,23.62,24.0,22.9,23.19,23.64,-0.4499999999999993,-1.9036,24075.0,56466.157,1.8692,23.559,56877.426,23.201,46625.4045,22.8827,42572.5953,23.2933,59808.9477,24.3116,54108.5445,,
44,20210513,600593.SH,24.07,24.41,23.48,23.64,24.07,-0.4299999999999997,-1.7865,23491.0,55954.533,1.8238,23.4,57121.226,23.151,47316.5045,22.8697,43342.162,23.249,60114.2448,24.4811,53964.5778,,
45,20210512,600593.SH,23.96,25.11,23.85,24.07,24.08,-0.00999999999999801,-0.0415,50137.0,122719.983,3.8926,23.235,57462.626,23.054,47968.5545,22.8433,43975.0287,23.2078,60509.4848,24.6457,53829.4678,,
46,20210511,600593.SH,24.2,24.39,23.56,24.08,24.26,-0.18000000000000327,-0.742,39727.0,95145.685,3.0844,23.016,55245.426,22.947,46812.1045,22.8017,43591.2087,23.1817,61009.4773,24.8025,53467.9195,,
47,20210510,600593.SH,24.25,24.8,23.84,24.26,24.22,0.0400000000000027,0.1652,37979.08,91801.534,2.9487,22.879,54265.966,22.8485,46540.6045,22.7583,43678.1757,23.1582,62028.8607,24.9583,53191.3712,,
48,20210507,600593.SH,23.57,25.74,23.08,24.22,23.57,0.6499999999999986,2.7577,83989.01,206065.435,6.5209,22.78,54223.838,22.74,46378.8985,22.749,44175.891,23.1013,63100.7135,25.1112,52943.0356,,
49,20210506,600593.SH,24.1,24.99,22.92,23.57,24.21,-0.6400000000000006,-2.6435,62301.61,148947.334,4.8371,22.713,50024.539,22.6515,43782.798,22.7517,44065.5907,23.017,62472.5367,25.266,52304.9888,,
50,20210430,600593.SH,24.0,24.55,22.47,24.21,22.35,1.8599999999999994,8.3221,104294.19,247953.183,8.0974,22.719,48542.064,22.6105,42525.2675,22.77,45495.977,22.9592,62489.9185,25.4271,51890.9588,,
51,20210429,600593.SH,21.77,22.75,21.33,22.35,22.0,0.3500000000000014,1.5909,67174.56,148193.782,5.2154,22.617,40635.691,22.5465,39133.9585,22.7607,44404.5673,22.886,61335.8053,25.5906,51095.5739,,
52,20210428,600593.SH,21.3,22.75,20.9,22.0,21.6,0.3999999999999986,1.8519,75605.81,166126.308,5.87,22.707,38246.756,22.543,37259.2505,22.8433,44320.1487,22.8482,60722.246,25.7677,50616.9171,,
53,20210427,600593.SH,21.98,22.19,21.32,21.6,21.99,-0.389999999999997,-1.7735,26513.0,57381.568,2.0585,22.843,36373.383,22.5445,35420.18,22.962,44212.9203,22.819,60224.8128,25.9385,50073.1271,,
54,20210426,600593.SH,21.99,22.29,21.6,21.99,21.88,0.10999999999999943,0.5027,26905.0,59128.948,2.0889,22.902,37511.783,22.6045,36452.63,23.1323,45664.6857,22.7917,60610.1057,26.1193,49909.1021,,
55,20210423,600593.SH,22.8,22.81,21.8,21.88,22.71,-0.8300000000000018,-3.6548,27965.0,62182.235,2.1712,22.873,38474.483,22.6475,37231.23,23.277,47558.6963,22.7418,60618.6857,26.302,49739.2688,,
56,20210422,600593.SH,23.25,23.5,22.71,22.71,23.27,-0.5599999999999987,-2.4065,29932.4,69187.029,2.3239,22.878,38378.783,22.6945,37764.1,23.4233,49847.3963,22.6942,60654.969,26.4857,49559.0625,,
57,20210421,600593.SH,23.4,23.86,23.18,23.27,23.55,-0.28000000000000114,-1.189,37557.8,88142.208,2.916,22.818,38815.243,22.698,38384.2805,23.5417,53390.9897,22.6377,60673.8792,26.6605,49369.3442,,
58,20210420,600593.SH,23.32,23.67,22.85,23.55,23.63,-0.0799999999999983,-0.3386,41996.02,97558.707,3.2606,22.7,38533.959,22.7335,39151.9175,23.6057,54952.9963,22.5827,60524.0992,26.8296,49114.4958,,
59,20210419,600593.SH,23.2,23.99,22.97,23.63,23.19,0.4399999999999977,1.8974,47476.86,112116.044,3.6861,22.59,37541.057,22.771,41086.1165,23.6773,57381.4757,22.5278,60371.796,27.0015,48818.7358,,
60,20210416,600593.SH,23.21,23.5,22.86,23.19,23.25,-0.05999999999999872,-0.2581,25230.46,58588.648,1.9589,22.502,36508.471,22.7955,43972.9335,23.7117,59621.247,22.4765,60290.455,27.1719,48487.6953,,
61,20210415,600593.SH,23.25,23.83,22.73,23.25,23.36,-0.10999999999999943,-0.4709,43285.21,100836.696,3.3607,22.476,37632.226,22.8325,46289.0055,23.738,60755.7317,22.4227,60642.4773,27.3449,48345.4335,,
62,20210414,600593.SH,22.22,23.75,21.9,23.36,22.19,1.1699999999999982,5.2726,56872.08,130810.27,4.4155,22.379,36271.745,22.9115,47356.845,23.7747,61749.0313,22.3543,60408.5805,27.5157,48043.1631,,
63,20210413,600593.SH,21.73,22.39,21.31,22.19,21.7,0.490000000000002,2.2581,37897.0,82889.42,2.9423,22.246,34466.977,23.0215,48132.689,23.8383,63165.3157,22.2877,60366.166,27.6827,47628.9247,,
64,20210412,600593.SH,21.98,22.06,21.09,21.7,21.93,-0.23000000000000043,-1.0488,36532.0,78877.095,2.8363,22.307,35393.477,23.2475,49741.137,23.968,66309.957,22.2343,60427.366,27.8559,47400.0792,,
65,20210409,600593.SH,22.1,22.26,21.78,21.93,22.11,-0.17999999999999972,-0.8141,27008.0,59513.419,2.0969,22.422,35987.977,23.479,52100.803,24.0763,69246.5657,22.1893,60585.6977,28.0378,47207.7908,,
66,20210408,600593.SH,22.11,22.3,21.73,22.11,22.09,0.019999999999999574,0.0905,34297.0,75659.312,2.6628,22.511,37149.417,23.696,55581.703,24.102,71989.5923,22.1347,60914.655,28.2172,47053.3038,,
67,20210407,600593.SH,22.45,22.45,21.6,22.09,22.45,-0.35999999999999943,-1.6036,34744.96,76550.34,2.6976,22.578,37953.318,23.9035,60678.863,24.0667,72825.1533,22.08,61234.6285,28.3922,46835.9467,,
68,20210406,600593.SH,22.67,22.82,22.28,22.45,22.75,-0.3000000000000007,-1.3187,32067.0,72071.831,2.4897,22.767,39769.876,24.0585,63162.515,24.0193,73814.6067,22.0282,61835.0925,28.5661,46639.1469,,
69,20210402,600593.SH,22.82,22.95,22.35,22.75,22.93,-0.17999999999999972,-0.785,37151.0,83839.876,2.8844,22.952,44631.176,24.221,67301.685,23.9617,74391.307,21.9615,61946.3592,28.7364,46446.2017,,
70,20210401,600593.SH,22.35,23.46,21.93,22.93,22.28,0.6499999999999986,2.9174,36468.01,82879.315,2.8314,23.089,51437.396,24.3165,71177.635,23.9093,74744.8537,21.894,62175.8463,28.9035,46242.4783,,
71,20210331,600593.SH,22.03,22.48,21.53,22.28,22.03,0.25,1.1348,29680.4,65778.249,2.3044,23.189,54945.785,24.369,72317.4845,23.831,75275.9,21.8255,62553.1462,29.0662,46022.0025,,
72,20210330,600593.SH,22.8,22.88,21.94,22.03,22.8,-0.7699999999999996,-3.3772,38824.4,86211.864,3.0143,23.444,58441.945,24.4725,74487.6745,23.7523,76247.9333,21.7638,62846.4892,29.2404,45841.8251,,
73,20210329,600593.SH,22.63,23.07,22.45,22.8,22.85,-0.05000000000000071,-0.2188,47162.0,107296.791,3.6616,23.797,61798.401,24.6345,77514.485,23.704,77045.3,21.7113,62836.5225,29.4175,45592.2134,,
74,20210326,600593.SH,22.83,23.58,22.67,22.85,22.82,0.030000000000001137,0.1315,42477.0,97860.659,3.2979,24.188,64088.797,24.7985,81768.197,23.6283,76886.3277,21.6578,62897.8682,29.5873,45291.5633,,
75,20210325,600593.SH,22.81,23.06,22.13,22.82,22.78,0.03999999999999915,0.1756,38622.4,87933.629,2.9986,24.536,68213.629,24.9035,85875.86,23.5723,77043.941,21.6027,63148.0082,29.7568,45025.1383,,
76,20210324,600593.SH,23.89,24.02,22.78,22.78,23.98,-1.1999999999999993,-5.0042,42336.01,99454.013,3.287,24.881,74013.989,24.8975,89409.68,23.5617,78427.746,21.5462,63437.9485,29.9219,44792.4183,,
77,20210323,600593.SH,24.3,24.37,23.7,23.98,24.3,-0.3200000000000003,-1.3169,52910.54,126768.049,4.108,25.229,83404.408,24.811,90261.071,23.558,80379.5457,21.4873,63658.9905,30.093,44528.3083,,
78,20210322,600593.SH,24.16,24.9,23.6,24.3,24.12,0.17999999999999972,0.7463,80680.0,195531.523,6.264,25.35,86555.154,24.6455,90836.972,23.4537,82025.536,21.421,63818.1783,30.2495,44201.9704,,
79,20210319,600593.SH,23.9,25.48,23.1,24.12,23.93,0.19000000000000128,0.794,105213.2,257588.747,8.1687,25.49,89972.194,24.4665,89271.3725,23.2823,80879.4827,21.357,63731.8687,30.3941,43645.6554,,
80,20210318,600593.SH,24.83,24.83,23.08,23.93,24.83,-0.8999999999999986,-3.6246,71551.9,171015.011,5.5553,25.544,90917.874,24.3195,86398.5825,23.1483,79483.86,21.3008,63327.4028,30.5512,42875.7385,,
81,20210317,600593.SH,25.2,25.75,24.45,24.83,25.56,-0.7300000000000004,-2.856,64642.0,162234.344,5.0188,25.549,89689.184,24.152,85440.9575,23.0113,78267.0433,21.2478,64037.0658,30.6987,42386.1583,,
82,20210316,600593.SH,26.64,26.88,25.27,25.56,26.71,-1.1500000000000021,-4.3055,72388.96,189462.052,5.6203,25.501,90533.404,23.9065,85150.9275,22.853,77124.3433,21.2177,65396.958,30.8342,41936.2084,,
83,20210315,600593.SH,26.13,26.9,25.53,26.71,26.33,0.38000000000000256,1.4432,70065.96,184605.044,5.4399,25.472,93230.569,23.6575,84668.7495,22.676,76236.7053,21.165,65900.2317,30.9671,41428.978,,
84,20210312,600593.SH,26.28,26.99,26.05,26.33,26.27,0.05999999999999872,0.2284,83725.32,222443.047,6.5004,25.409,99447.597,23.3485,83285.093,22.451,75555.5257,21.0862,66482.9948,31.0917,40976.9017,,
85,20210311,600593.SH,25.97,26.98,25.49,26.27,26.26,0.00999999999999801,0.0381,96626.0,253725.693,7.502,25.271,103538.091,23.0905,81459.097,22.2067,73678.675,21.0148,68083.4055,31.2134,40447.6463,,
86,20210310,600593.SH,24.98,27.18,24.4,26.26,25.19,1.0700000000000003,4.2477,136240.2,357317.975,10.5777,24.914,104805.371,22.902,80634.6245,21.965,71462.5417,20.9853,66731.5888,31.3316,39794.4113,,
87,20210309,600593.SH,25.5,26.25,24.26,25.19,25.7,-0.509999999999998,-1.9844,84418.0,213781.564,6.5542,24.393,97117.734,22.7225,78867.1145,21.7337,67956.7687,21.0013,68716.9225,31.4584,38841.5347,,
88,20210308,600593.SH,24.56,26.4,24.2,25.7,24.66,1.0399999999999991,4.2174,114850.4,292369.542,8.917,23.941,95118.79,22.5055,79760.727,21.5597,66095.202,20.9953,67414.9225,31.575,38228.6754,,
89,20210305,600593.SH,23.72,25.99,23.46,24.66,23.98,0.6799999999999997,2.8357,114670.0,288597.321,8.903,23.443,88570.551,22.1785,76333.127,21.3783,63362.1163,21.0268,65516.5992,31.6942,37366.0923,,
90,20210304,600593.SH,24.09,24.43,23.6,23.98,24.35,-0.370000000000001,-1.5195,59265.0,142610.343,4.6013,23.095,81879.291,21.9505,73766.853,21.2413,60959.663,21.1268,63613.9492,31.8245,36522.7173,,
91,20210303,600593.SH,24.8,25.39,23.75,24.35,25.27,-0.9199999999999982,-3.6407,73084.2,179261.986,5.6742,22.755,81192.731,21.7425,72555.973,21.1073,60529.223,21.295,62637.1658,31.9522,36145.9756,,
92,20210302,600593.SH,25.46,26.64,24.52,25.27,26.08,-0.8099999999999987,-3.1058,99360.61,252917.118,7.7143,22.312,79768.451,21.529,70419.813,20.934,59068.1297,21.52,61449.5292,32.0828,35606.894,,
93,20210301,600593.SH,24.96,26.9,23.25,26.08,24.95,1.129999999999999,4.5291,132236.24,337614.365,10.2668,21.843,76106.93,21.278,67739.7735,20.737,57567.0163,21.7997,59868.8957,32.2081,34868.4258,,
94,20210226,600593.SH,22.61,24.97,21.76,24.95,22.7,2.25,9.9119,124630.26,296163.108,9.6763,21.288,67122.589,20.972,63609.49,20.5007,54544.775,22.0678,57770.9467,32.3217,33825.5404,,
95,20210225,600593.SH,20.99,22.8,20.67,22.7,21.05,1.6499999999999986,7.8385,109298.8,240284.998,8.4859,20.91,59380.103,20.6745,58748.967,20.3023,51924.8297,22.3568,55833.4757,32.4485,32874.8067,,
96,20210224,600593.SH,20.69,21.3,20.45,21.05,20.67,0.379999999999999,1.8384,59363.83,124505.265,4.609,20.89,56463.878,20.4905,54791.127,20.1673,49839.7177,22.686,54108.9957,32.5937,32030.4267,,
97,20210223,600593.SH,20.69,21.54,20.05,20.67,20.72,-0.04999999999999716,-0.2413,64428.56,134602.341,5.0022,21.052,60616.495,20.404,53376.286,20.0933,49644.1037,23.0418,53219.1485,32.7541,31612.4648,,
98,20210222,600593.SH,21.14,21.87,20.7,20.72,21.18,-0.46000000000000085,-2.1719,49368.01,104866.485,3.8329,21.07,64402.664,20.369,51583.408,20.037,49855.5783,23.4072,52255.1725,32.9189,31160.2258,,
99,20210219,600593.SH,20.58,21.24,20.25,21.18,20.58,0.6000000000000014,2.9155,47757.4,98756.14,3.7079,20.914,64095.703,20.346,50757.899,19.9613,49501.4113,23.7862,51535.9557,33.085,30842.8424,,
100,20210218,600593.SH,19.9,21.08,19.59,20.58,19.92,0.6599999999999966,3.3133,52399.4,107138.828,4.0683,20.806,65654.415,20.3145,50499.849,19.8787,49606.839,24.164,50877.8613,33.251,30527.4375,,
101,20210210,600593.SH,20.56,21.2,19.6,19.92,20.58,-0.6599999999999966,-3.207,58841.4,120182.322,4.5684,20.73,63919.215,20.2835,50197.469,19.82,49830.3923,24.5547,50157.288,33.4286,30170.9008,,
102,20210209,600593.SH,20.48,22.3,20.28,20.58,20.53,0.04999999999999716,0.2435,62745.4,134317.917,4.8715,20.746,61071.175,20.245,48717.969,19.7753,49445.045,24.9492,49308.3813,33.6116,29762.2309,,
103,20210208,600593.SH,21.05,21.05,20.18,20.53,21.17,-0.6400000000000006,-3.0231,42392.83,87091.194,3.2914,20.713,59372.617,20.184,48297.0595,19.7187,48627.745,25.3298,48408.1413,33.7903,29320.8443,,
104,20210205,600593.SH,22.5,23.08,21.15,21.17,22.5,-1.3299999999999983,-5.9111,47205.4,103817.929,3.665,20.656,60096.391,20.107,48255.868,19.6873,48909.4087,25.7132,47814.9108,33.9742,29074.4507,,
105,20210204,600593.SH,22.65,24.2,21.53,22.5,22.67,-0.1700000000000017,-0.7499,80136.55,182058.189,6.2218,20.439,58117.831,19.9985,48197.193,19.633,49252.0753,26.0835,47149.4508,34.1519,28825.629,,
106,20210203,600593.SH,20.62,22.93,20.36,22.67,20.85,1.8200000000000003,8.729,100890.0,220953.32,7.8331,20.091,53118.376,19.806,46527.6375,19.5307,48448.151,26.4233,45926.3617,34.3154,28300.7139,,
107,20210202,600593.SH,19.07,21.0,18.8,20.85,19.16,1.6900000000000013,8.8205,102290.25,208026.761,7.9418,19.756,46136.077,19.614,44157.908,19.4167,46938.4353,26.7585,44353.8817,34.4689,27550.4474,,
108,20210201,600593.SH,19.84,20.16,19.14,19.16,20.1,-0.9400000000000013,-4.6766,46298.4,90629.316,3.5946,19.668,38764.152,19.5205,42582.0355,19.3883,45610.8207,27.121,42785.3577,34.6375,26760.537,,
109,20210129,600593.SH,19.83,21.41,19.02,20.1,19.82,0.28000000000000114,1.4127,63344.52,129739.191,4.9181,19.778,37420.095,19.485,42204.2655,19.4317,46584.2547,27.515,42137.441,34.8217,26461.067,,
110,20210128,600593.SH,19.99,20.35,19.7,19.82,20.08,-0.259999999999998,-1.2948,35047.4,70017.915,2.7211,19.823,35345.283,19.415,41583.051,19.4533,47170.9457,27.895,41291.9992,34.9995,26019.6162,,
111,20210127,600593.SH,20.25,20.52,19.77,20.08,20.25,-0.1700000000000017,-0.8395,30361.0,61123.033,2.3572,19.837,36475.723,19.365,42785.981,19.4843,49807.0883,28.2952,40855.3425,35.1794,25839.7096,,
112,20210126,600593.SH,19.96,20.51,19.76,20.25,19.96,0.28999999999999915,1.4529,45759.82,92470.998,3.5528,19.744,36364.763,19.29,43631.98,19.5823,53669.5727,28.6872,40511.5882,35.3519,25687.2396,,
113,20210125,600593.SH,18.97,20.45,18.74,19.96,19.0,0.9600000000000009,5.0526,49630.57,97385.587,3.8533,19.655,37221.502,19.2215,43255.309,19.654,55563.758,29.058,39921.4413,35.5243,25368.2828,,
114,20210122,600593.SH,19.04,19.25,18.92,19.0,19.02,-0.019999999999999574,-0.1052,27419.8,52268.217,2.1289,19.558,36415.345,19.203,43315.9175,19.7213,57410.464,29.447,39208.0985,35.6996,25027.2147,,
115,20210121,600593.SH,19.27,19.44,18.94,19.02,19.32,-0.3000000000000007,-1.5528,30142.0,57708.514,2.3402,19.558,38276.555,19.23,44819.1975,19.823,62488.136,29.8622,38859.8518,35.8862,24878.4747,,
116,20210120,600593.SH,19.97,20.18,19.32,19.32,19.97,-0.6499999999999986,-3.2549,31067.01,61281.992,2.412,19.521,39936.899,19.2505,46113.0385,20.0057,62000.636,30.2773,38463.156,36.0742,24736.1933,,
117,20210119,600593.SH,20.23,20.49,19.66,19.97,20.26,-0.2900000000000027,-1.4314,28571.0,57490.178,2.2182,19.472,42179.739,19.247,47339.6145,20.269,69477.0763,30.6833,38064.8092,36.2502,24548.6848,,
118,20210118,600593.SH,20.48,20.68,20.07,20.26,20.55,-0.28999999999999915,-1.4112,32857.83,66743.389,2.5511,19.373,46399.919,19.2485,49034.155,20.431,68734.643,31.0765,37704.8925,36.4193,24411.1995,,
