,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
0,20210727,605118.SH,13.15,13.29,12.95,13.04,13.14,-0.10000000000000142,-0.761,6190.41,8105.742,1.5099,13.534,9509.088,13.751,8241.541,13.9765,8955.366,14.025,9371.975,14.0841,10252.4412,14.4191,16492.0223,,
1,20210726,605118.SH,13.55,13.66,12.75,13.14,13.52,-0.379999999999999,-2.8107,14734.06,19438.251,3.5937,13.692,9117.406,13.884,8615.165,14.026,8999.3105,14.055,9380.8947,14.1083,10383.101,14.4446,16789.4441,,
2,20210723,605118.SH,14.01,14.01,13.5,13.52,14.01,-0.4900000000000002,-3.4975,14567.3,19938.784,3.553,13.828,7475.854,14.002,8403.858,14.0785,8569.3575,14.0877,9203.8847,14.1331,10498.6558,14.4635,16805.8302,,
3,20210722,605118.SH,14.0,14.06,13.82,14.01,13.96,0.049999999999998934,0.3582,6141.67,8555.02,1.498,13.91,6021.794,14.072,7778.128,14.112,8582.1925,14.113,8958.008,14.1568,10586.6008,14.4826,16915.8058,,
4,20210721,605118.SH,13.89,14.03,13.85,13.96,13.83,0.13000000000000078,0.94,5912.0,8230.515,1.442,13.92,6665.86,14.078,8117.061,14.136,9206.2915,14.1213,9226.119,14.1739,11130.7893,14.4947,17057.6808,,
5,20210720,605118.SH,13.78,13.85,13.69,13.83,13.82,0.009999999999999787,0.0724,4232.0,5821.527,1.0322,13.968,6973.994,14.115,8462.761,14.154,9547.074,14.1223,9280.286,14.2058,11523.8727,14.5104,17263.3308,,
6,20210719,605118.SH,13.94,14.04,13.67,13.82,13.93,-0.10999999999999943,-0.7897,6526.3,8970.039,1.5918,14.076,8112.924,14.152,8927.491,14.169,9737.474,14.13,9331.486,14.2439,12035.356,14.5232,17357.5307,,
7,20210716,605118.SH,14.02,14.04,13.91,13.93,14.06,-0.13000000000000078,-0.9246,7297.0,10191.307,1.7798,14.176,9331.862,14.181,9085.961,14.1865,9945.509,14.1357,9428.6093,14.2856,12924.8865,14.5369,17471.2119,,
8,20210715,605118.SH,14.28,14.28,13.96,14.06,14.2,-0.1399999999999988,-0.9859,9362.0,13132.098,2.2834,14.234,9534.462,14.181,9132.828,14.1865,9853.859,14.1433,9422.2427,14.3355,13932.9032,14.5513,17658.3396,,
9,20210714,605118.SH,14.36,14.42,14.2,14.2,14.37,-0.16999999999999993,-1.183,7452.67,10647.382,1.8177,14.236,9568.262,14.19,9241.893,14.172,9974.4755,14.1467,9382.1983,14.3769,15013.2968,14.5598,17784.608,,
10,20210713,605118.SH,14.29,14.4,14.19,14.37,14.32,0.049999999999998934,0.3492,9926.65,14166.97,2.4211,14.262,9951.528,14.202,9669.191,14.162,9937.192,14.1467,9379.6547,14.4215,17035.6375,14.5697,18011.5167,,
11,20210712,605118.SH,14.29,14.32,14.16,14.32,14.22,0.09999999999999964,0.7032,12620.99,17987.149,3.0783,14.228,9742.058,14.168,9383.456,14.1405,9763.7595,14.1391,9229.845,14.4604,17703.152,14.5783,18248.262,,
12,20210709,605118.SH,14.06,14.22,13.93,14.22,14.07,0.15000000000000036,1.0661,8310.0,11685.829,2.0268,14.186,8840.06,14.155,8734.857,14.1305,9603.898,14.1313,9155.924,14.4748,18708.5448,14.5915,18331.2657,,
13,20210708,605118.SH,14.33,14.43,14.06,14.07,14.33,-0.2599999999999998,-1.8144,9531.0,13530.632,2.3246,14.128,8731.194,14.152,9386.257,14.1335,9547.948,14.1354,9295.3573,14.5125,20175.8245,14.5935,18382.353,,
14,20210707,605118.SH,14.2,14.37,14.09,14.33,14.2,0.13000000000000078,0.9155,9369.0,13366.046,2.2851,14.144,8915.524,14.194,10295.522,14.143,9780.648,14.1362,9367.6543,14.5421,20759.9468,14.5933,18431.9698,,
15,20210706,605118.SH,14.11,14.27,14.05,14.2,14.11,0.08999999999999986,0.6378,8879.3,12566.628,2.1657,14.142,9386.854,14.193,10631.387,14.126,9689.0485,14.1228,9348.4877,14.5588,21094.989,14.5973,18449.4587,,
16,20210705,605118.SH,13.93,14.18,13.9,14.11,13.93,0.17999999999999972,1.2922,8111.0,11388.203,1.9783,14.108,9024.854,14.186,10547.457,14.119,9533.4835,14.1084,9308.3777,14.5878,21533.8288,14.6057,18445.6984,,
17,20210702,605118.SH,14.16,14.27,13.9,13.93,14.15,-0.22000000000000064,-1.5548,7765.67,10903.567,1.8941,14.124,8629.654,14.192,10805.057,14.113,9599.9335,14.0977,9269.678,14.613,21882.146,14.614,18464.0529,,
18,20210701,605118.SH,14.32,14.46,14.15,14.15,14.32,-0.16999999999999993,-1.1872,10452.65,14967.285,2.5494,14.176,10041.32,14.192,10574.89,14.1245,9566.95,14.0926,9305.501,14.6416,22477.6765,14.6228,18509.4596,,
19,20210630,605118.SH,14.0,14.52,14.0,14.32,14.03,0.2900000000000009,2.067,11725.65,16691.313,2.8599,14.244,11675.52,14.154,10707.058,14.125,9452.351,14.0842,9279.3097,14.6611,22853.2637,14.6261,18489.2954,,
20,20210629,605118.SH,14.16,14.29,14.0,14.03,14.19,-0.16000000000000014,-1.1276,7069.3,9944.094,1.7242,14.244,11875.92,14.122,10205.193,14.119,9234.8865,14.0678,9401.6517,14.6697,22959.422,14.6287,18480.1428,,
21,20210628,605118.SH,14.17,14.21,13.98,14.19,14.19,0.0,0.0,6135.0,8672.888,1.4963,14.264,12070.06,14.113,10144.063,14.1247,9153.0395,14.0657,10348.5013,14.6789,23042.792,14.6322,18515.4126,,
22,20210625,605118.SH,14.49,14.53,14.05,14.19,14.49,-0.3000000000000007,-2.0704,14824.0,21079.849,3.6156,14.26,12980.46,14.106,10472.939,14.1195,9366.4575,14.0968,11256.3107,14.6806,23206.2368,14.6387,18548.8868,,
23,20210624,605118.SH,14.3,14.63,14.21,14.49,14.32,0.16999999999999993,1.1872,18623.65,26945.186,4.5424,14.208,11108.46,14.115,9709.639,14.1271,9249.9075,14.1127,11164.7863,14.6888,23123.4035,14.6437,18546.5758,,
24,20210623,605118.SH,14.22,14.44,14.08,14.32,14.13,0.1899999999999995,1.3447,12727.65,18172.802,3.1043,14.064,9738.596,14.092,9265.774,14.1073,8903.7205,14.1111,10908.539,14.6902,23026.4602,14.6499,18513.3305,,
25,20210622,605118.SH,14.18,14.37,14.1,14.13,14.17,-0.03999999999999915,-0.2823,8040.0,11399.497,1.961,14.0,8534.466,14.059,8746.71,14.0877,8707.038,14.1099,10856.9733,14.699,23303.3052,14.6612,18517.5972,,
26,20210621,605118.SH,13.78,14.17,13.78,14.17,13.93,0.2400000000000002,1.7229,10687.0,15007.349,2.6066,13.962,8218.066,14.052,8519.51,14.0696,8688.838,14.1048,10926.5733,14.7011,23432.0885,14.6793,18516.0805,,
27,20210618,605118.SH,13.76,13.98,13.76,13.93,13.77,0.16000000000000014,1.1619,5464.0,7585.722,1.3327,13.952,7965.418,14.034,8394.81,14.0505,8501.9885,14.1039,10845.296,14.7053,23462.9218,14.6976,18493.1692,,
28,20210617,605118.SH,13.9,14.05,13.66,13.77,14.0,-0.23000000000000043,-1.6429,11774.33,16257.138,2.8718,14.022,8310.818,14.057,8559.01,14.0429,8670.8065,14.1186,10984.185,14.7113,23621.0772,14.7196,18615.794,,
29,20210616,605118.SH,13.95,14.08,13.89,14.0,13.94,0.0600000000000005,0.4304,6707.0,9371.503,1.6359,14.12,8792.952,14.096,8197.644,14.0493,8565.4355,14.1298,10980.8407,14.7157,23548.7218,14.7475,18596.1053,,
30,20210615,605118.SH,14.06,14.11,13.92,13.94,14.12,-0.17999999999999972,-1.2748,6458.0,9033.386,1.5751,14.118,8958.954,14.116,8264.58,14.0407,8999.881,14.1432,11132.9073,14.7152,23537.683,14.7794,18610.0915,,
31,20210611,605118.SH,14.3,14.38,14.01,14.12,14.28,-0.16000000000000014,-1.1204,9423.76,13321.141,2.2985,14.142,8820.954,14.1364,8162.016,14.042,10450.7205,14.1615,11385.3073,14.7131,23541.3608,14.8101,18614.586,,
32,20210610,605118.SH,14.19,14.35,14.13,14.28,14.26,0.019999999999999574,0.1403,7191.0,10235.5,1.7539,14.116,8824.202,14.1329,8259.976,14.0922,11647.9965,14.1785,11793.427,14.7023,23483.226,14.8398,18653.8431,,
33,20210609,605118.SH,13.99,14.32,13.98,14.26,13.99,0.2699999999999996,1.9299,14185.0,20138.112,3.4598,14.092,8807.202,14.1392,8790.176,14.1116,11892.36,14.2007,12215.1937,14.6905,23453.9372,14.8679,18655.8653,,
34,20210608,605118.SH,14.08,14.08,13.89,13.99,14.06,-0.07000000000000028,-0.4979,7537.01,10526.968,1.8383,14.072,7602.336,14.1227,8541.667,14.1207,11729.9215,14.2265,13035.4597,14.6822,23319.4372,14.896,18663.0031,,
35,20210607,605118.SH,13.99,14.15,13.89,14.06,13.99,0.07000000000000028,0.5004,5768.0,8072.911,1.4068,14.114,7570.206,14.1164,8667.366,14.1353,11912.105,14.2894,13767.4593,14.6767,23285.5537,14.9297,18666.9383,,
36,20210604,605118.SH,14.16,14.21,13.95,13.99,14.16,-0.16999999999999993,-1.2006,9440.0,13234.73,2.3024,14.1309,7503.078,14.0872,8858.166,14.1311,12130.105,14.3578,14739.226,14.6708,23356.306,14.9619,18711.4238,,
37,20210603,605118.SH,14.17,14.28,14.12,14.16,14.16,0.0,0.0,7106.0,10088.68,1.7332,14.1499,7695.75,14.067,8609.167,14.1388,12070.539,14.4355,16421.1637,14.6721,23297.3727,14.9966,18805.8743,,
38,20210602,605118.SH,14.25,14.25,14.07,14.16,14.2,-0.03999999999999915,-0.2817,8160.67,11533.098,1.9904,14.1863,8773.15,14.0289,8782.603,14.1494,12196.7725,14.5276,18443.5637,14.674,23266.2727,15.0329,18960.3732,,
39,20210601,605118.SH,14.26,14.27,14.11,14.2,14.15,0.049999999999998934,0.3534,7376.36,10468.475,1.7991,14.1733,9480.998,14.0026,8933.227,14.1467,12372.439,14.6072,20644.3953,14.6737,23264.2452,15.0727,19298.8336,,
40,20210531,605118.SH,14.095,14.1741,14.0455,14.1444,14.0851,0.059299999999998576,0.421,5432.36,7757.911,1.325,14.1187,9764.526,13.9654,9735.182,14.1568,12567.071,14.6963,24691.6203,14.6777,23242.4727,15.1055,19338.3702,,
