,trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma250,ma_v_250
12,20210414,600093.SH,8.34,8.37,8.15,8.26,8.29,-0.02999999999999936,-0.3619,89067.57,73301.735,0.7935,8.187,109348.938,8.0875,116399.7415,8.0497,109759.2967,7.8808,108162.4958,8.3582,99931.7462,,
13,20210413,600093.SH,8.09,8.42,8.05,8.29,8.09,0.1999999999999993,2.4722,140794.55,116083.476,1.2544,8.176,111924.581,8.0695,115428.009,8.0423,110475.4577,7.8785,109883.0908,8.3782,99637.5329,,
14,20210412,600093.SH,8.1,8.24,8.04,8.09,8.06,0.02999999999999936,0.3722,86103.33,70067.334,0.7671,8.177,115263.833,8.042,111288.6595,8.039,109305.0787,7.8713,111254.2115,8.3985,98901.8033,,
15,20210409,600093.SH,8.15,8.17,8.03,8.06,8.1,-0.03999999999999915,-0.4938,60206.33,48580.594,0.5364,8.208,136382.54,8.026,110354.768,8.0357,109621.5707,7.8717,113490.1537,8.4214,98613.038,,
16,20210408,600093.SH,8.23,8.36,8.08,8.1,8.23,-0.13000000000000078,-1.5796,106869.16,87918.189,0.9521,8.257,159146.175,8.02,111684.965,8.0357,110402.4513,7.8602,114844.7518,8.4448,98632.583,,
17,20210407,600093.SH,8.22,8.26,8.12,8.23,8.27,-0.03999999999999915,-0.4837,93622.3,76576.54,0.8341,8.224,154982.601,7.9995,111779.4965,8.0323,110409.4677,7.855,114450.2852,8.4696,98256.0471,,
18,20210406,600093.SH,8.15,8.29,8.12,8.27,8.15,0.11999999999999922,1.4724,94290.79,77312.187,0.84,8.183,155469.039,7.9865,114177.4705,8.0233,111400.8177,7.8522,114225.1537,8.4942,98321.615,,
19,20210402,600093.SH,8.14,8.31,8.03,8.15,8.1,0.05000000000000071,0.6173,130004.47,106193.798,1.1582,8.127,149687.54,7.984,117486.716,8.017,115281.719,7.8507,114128.8453,8.5151,98052.9497,,
20,20210401,600093.SH,8.24,8.26,8.05,8.1,8.32,-0.22000000000000064,-2.6442,126169.86,102439.573,1.1241,8.076,141674.907,7.987,116161.3845,8.0163,117993.4117,7.8483,113309.8163,8.5333,97482.6712,,
21,20210331,600093.SH,8.21,8.53,8.13,8.32,8.15,0.16999999999999993,2.0859,166361.02,138355.165,1.4821,8.037,134762.871,7.9875,113385.2885,8.0133,117408.8847,7.8445,112322.3628,8.5536,97238.5864,,
22,20210330,600093.SH,8.25,8.39,8.14,8.15,8.3,-0.15000000000000036,-1.8072,114824.0,94558.823,1.023,7.988,123450.545,7.981,109964.476,7.9787,115200.5333,7.837,111101.5712,8.5705,96636.0697,,
23,20210329,600093.SH,8.37,8.66,8.29,8.3,8.4,-0.09999999999999964,-1.1905,174187.07,146883.335,1.5519,7.963,118931.437,7.9755,109750.896,7.941,113929.2513,7.8297,110636.2545,8.5934,96444.3492,,
24,20210326,600093.SH,8.3,8.52,8.25,8.4,8.55,-0.15000000000000036,-1.7544,297290.4,249608.718,2.6486,7.907,107313.486,7.97,106325.7015,7.8907,109997.9507,7.8215,108833.9582,8.6171,95500.1852,,
25,20210325,600093.SH,7.71,8.55,7.71,8.55,7.77,0.7800000000000011,10.0386,287842.68,239914.449,2.5644,7.844,84326.996,7.9495,96241.086,7.8393,102211.6707,7.8127,105873.0705,8.6421,93349.5902,,
26,20210324,600093.SH,7.8,7.87,7.71,7.77,7.82,-0.05000000000000071,-0.6394,65233.42,50715.427,0.5812,7.783,64223.755,7.925,86030.5895,7.7857,96002.217,7.8082,102154.6945,8.666,91364.3845,,
27,20210323,600093.SH,7.69,7.92,7.6,7.82,7.71,0.11000000000000032,1.4267,98486.68,76781.187,0.8774,7.775,68576.392,7.9365,88122.901,7.765,95775.876,7.8157,102730.8022,8.6987,91319.4518,,
28,20210322,600093.SH,7.63,7.73,7.62,7.71,7.64,0.07000000000000028,0.9162,36475.8,28031.527,0.325,7.79,72885.902,7.9435,89366.707,7.744,95209.6833,7.8285,102533.581,8.731,91070.6102,,
29,20210319,600093.SH,7.64,7.74,7.55,7.64,7.71,-0.07000000000000028,-0.9079,49878.14,38124.62,0.4444,7.841,85285.892,7.962,98078.8085,7.7333,95929.2737,7.8445,104540.7425,8.7625,91172.8937,,
30,20210318,600093.SH,7.84,7.86,7.69,7.71,7.83,-0.1200000000000001,-1.5326,57049.5,44184.017,0.5083,7.898,90647.862,7.9865,106152.664,7.7243,97539.5067,7.857,105543.364,8.7946,91160.4589,,
31,20210317,600093.SH,7.88,7.91,7.77,7.83,7.9,-0.07000000000000028,-0.8861,53237.76,41710.904,0.4743,7.938,92007.706,8.0015,108731.8915,7.7233,98794.4763,7.8637,105354.5445,8.8269,91102.6818,,
32,20210316,600093.SH,7.72,7.92,7.72,7.9,7.74,0.16000000000000014,2.0672,69632.92,54735.987,0.6204,7.974,96478.407,7.974,111075.5275,7.7147,98821.3903,7.8712,105248.0787,8.8577,91059.088,,
33,20210315,600093.SH,7.81,7.89,7.65,7.74,7.77,-0.02999999999999936,-0.3861,58007.56,45016.092,0.5168,7.988,100570.355,7.93,111428.1585,7.7033,98942.4497,7.8767,104940.8837,8.8878,91213.1187,,
34,20210312,600093.SH,7.96,7.98,7.75,7.77,7.94,-0.17000000000000082,-2.1411,67425.5,52716.72,0.6007,8.033,105337.917,7.8825,111340.183,7.6973,99973.461,7.884,105722.646,8.9165,91456.0597,,
35,20210311,600093.SH,7.75,7.99,7.67,7.94,7.69,0.25,3.251,86810.27,68217.952,0.7734,8.055,108155.176,7.837,111154.008,7.6957,101933.756,7.8962,105461.0377,8.947,91593.6547,,
36,20210310,600093.SH,8.02,8.18,7.68,7.69,7.97,-0.27999999999999936,-3.5132,108759.79,85439.477,0.969,8.067,107837.424,7.787,111891.448,7.6983,103725.4717,7.9045,105177.1503,8.9781,91613.8437,,
37,20210309,600093.SH,8.21,8.28,7.83,7.97,8.22,-0.2500000000000009,-3.0414,141581.78,114173.754,1.2614,8.098,107669.41,7.76,109375.618,7.7093,103168.7167,7.9212,104187.042,9.0103,91538.8575,,
38,20210308,600093.SH,8.24,8.45,8.19,8.22,8.21,0.009999999999999787,0.1218,160475.7,133574.774,1.4297,8.097,105847.512,7.721,106371.574,7.716,103489.815,7.935,102644.3947,9.0424,91273.985,,
39,20210305,600093.SH,8.08,8.25,8.02,8.21,8.11,0.10000000000000142,1.233,103497.84,84573.409,0.9221,8.083,110871.725,7.6795,101250.9645,7.7133,102178.4187,7.9455,100982.8917,9.0711,91124.4424,,
40,20210304,600093.SH,8.19,8.22,8.06,8.11,8.19,-0.08000000000000007,-0.9768,70647.94,57364.08,0.6294,8.075,121657.466,7.6375,100985.329,7.7137,103288.2217,7.958,100517.7218,9.1011,93225.6039,,
41,20210303,600093.SH,8.0,8.22,7.96,8.19,8.04,0.15000000000000036,1.8657,97944.77,79616.573,0.8726,8.065,125456.077,7.616,102187.8615,7.7183,106242.7853,7.9722,100936.8417,9.1406,93291.7233,,
42,20210302,600093.SH,8.27,8.31,7.97,8.04,8.19,-0.15000000000000036,-1.8315,110552.4,89742.139,0.9849,7.974,125672.648,7.585,99992.882,7.712,106565.695,7.9848,101805.5188,9.1797,93430.5879,,
43,20210301,600093.SH,8.08,8.31,8.0,8.19,7.99,0.1999999999999993,2.5031,105683.18,86239.42,0.9415,7.872,122285.962,7.561,98128.497,7.7147,109290.724,7.9962,102149.9072,9.2213,93342.5615,,
44,20210226,600093.SH,7.93,8.11,7.86,7.99,8.06,-0.07000000000000028,-0.8685,95598.09,76608.32,0.8517,7.732,117342.449,7.5295,97291.233,7.7037,113203.3443,8.002,101313.8188,9.2599,93404.1968,,
45,20210225,600093.SH,8.01,8.1,7.91,8.06,8.0,0.0600000000000005,0.75,83632.75,67043.521,0.7451,7.619,114152.84,7.516,98823.046,7.7077,117358.7367,8.0107,100998.5103,9.2997,93762.4557,,
46,20210224,600093.SH,7.86,8.12,7.86,8.0,7.96,0.040000000000000036,0.5025,107079.65,86066.816,0.954,7.507,115945.472,7.514,101669.4955,7.6847,119287.0523,8.0208,100793.8623,9.3423,94173.7147,,
47,20210223,600093.SH,7.87,8.11,7.83,7.96,8.08,-0.1200000000000001,-1.4851,123362.8,98777.922,1.0991,7.422,111081.826,7.515,100918.37,7.6777,118491.1027,8.0323,100593.4667,9.3854,94226.3114,,
48,20210222,600093.SH,8.13,8.39,8.08,8.08,8.13,-0.05000000000000071,-0.615,210717.83,172992.282,1.8773,7.345,106895.636,7.5255,102310.9665,7.681,117049.4897,8.0442,100357.1858,9.4277,94572.6677,,
49,20210219,600093.SH,7.86,8.16,7.75,8.13,8.01,0.120000000000001,1.4981,211355.25,168825.323,1.883,7.276,91630.204,7.5285,97831.7655,7.6843,112975.9717,8.054,98890.6532,9.4718,94254.5358,,
50,20210218,600093.SH,7.7,8.01,7.51,8.01,7.28,0.7299999999999995,10.0275,108634.05,84701.133,0.9678,7.2,80313.192,7.533,94103.5995,7.6803,108626.221,8.0615,97754.1272,9.5163,93834.1289,,
51,20210210,600093.SH,6.99,7.36,6.96,7.28,7.02,0.2600000000000007,3.7037,100110.48,72287.032,0.8919,7.167,78919.646,7.545,96636.1395,7.6757,107235.841,8.0692,101305.0093,9.5629,94131.7724,,
52,20210209,600093.SH,6.97,7.13,6.93,7.02,6.79,0.22999999999999954,3.3873,76685.54,53753.664,0.6832,7.196,74313.116,7.581,97012.2185,7.6953,107002.609,8.1018,100878.8822,9.6153,94914.6194,,
53,20210208,600093.SH,6.9,6.93,6.78,6.79,6.86,-0.07000000000000028,-1.0204,56248.05,38548.104,0.5011,7.25,73971.032,7.636,102793.105,7.7183,107343.2577,8.1417,100630.4308,9.6686,95467.6194,,
54,20210205,600093.SH,6.97,7.14,6.85,6.86,6.94,-0.08000000000000007,-1.1527,63702.0,44380.521,0.5675,7.327,77240.017,7.6895,111133.792,7.7523,107669.9657,8.1853,100473.8843,9.722,95996.615,,
55,20210204,600093.SH,7.13,7.15,6.76,6.94,7.15,-0.20999999999999996,-2.9371,101559.07,70529.226,0.9048,7.413,83493.252,7.752,118961.685,7.786,109534.4703,8.2265,100168.0567,9.7733,97077.7853,,
56,20210203,600093.SH,7.21,7.28,7.11,7.15,7.19,-0.040000000000000036,-0.5563,58443.19,42018.734,0.5207,7.521,87393.519,7.7735,120957.8425,7.8307,108307.172,8.268,99420.9248,9.8267,97959.7276,,
57,20210202,600093.SH,7.37,7.39,7.15,7.19,7.39,-0.1999999999999993,-2.7064,81500.9,58839.258,0.7261,7.608,90754.914,7.8055,122195.741,7.8663,109685.7283,8.3093,99872.5618,9.883,98819.1377,,
58,20210201,600093.SH,7.41,7.51,7.33,7.39,7.37,0.019999999999999574,0.2714,58063.51,43021.775,0.5173,7.706,97726.297,7.849,122126.4165,7.913,109857.4787,8.3538,100066.6683,9.9393,100237.2884,,
59,20210129,600093.SH,7.73,7.79,7.33,7.37,7.68,-0.3099999999999996,-4.0365,98185.13,73585.224,0.8747,7.781,104033.327,7.8885,123648.8555,7.9557,113152.2113,8.3917,100929.7563,9.9964,102275.1168,,
60,20210128,600093.SH,7.49,7.75,7.41,7.68,7.57,0.10999999999999943,1.4531,94698.59,72233.594,0.8437,7.866,107894.007,7.9205,122782.7355,7.9897,113547.2213,8.4285,100615.8033,10.0552,105278.9122,,
61,20210127,600093.SH,7.48,7.63,7.42,7.57,7.56,0.010000000000000675,0.1323,54045.18,40743.93,0.4815,7.923,114352.633,7.93,121393.9385,8.004,111914.6127,8.458,100095.3963,10.1071,109224.8943,,
62,20210126,600093.SH,7.55,7.7,7.43,7.56,7.56,0.0,0.0,73264.7,55382.745,0.6527,7.966,119711.321,7.945,123347.3555,8.0277,111674.767,8.4912,100695.899,10.1619,112098.6736,,
63,20210125,600093.SH,7.75,7.82,7.5,7.56,7.72,-0.16000000000000014,-2.0725,88937.9,67813.529,0.7924,8.022,131615.178,7.9525,124029.3705,8.05,110939.3177,8.5188,101029.127,10.2149,114848.6668,,
64,20210122,600093.SH,8.02,8.05,7.67,7.72,8.02,-0.2999999999999998,-3.7406,126234.35,98362.905,1.1246,8.052,145027.567,7.965,122884.94,8.0707,111471.831,8.5508,100919.36,10.2661,118135.2522,,
65,20210121,600093.SH,8.0,8.17,7.85,8.02,8.02,0.0,0.0,140561.74,112564.874,1.2523,8.091,154430.118,7.9725,122555.0795,8.0967,108988.3193,8.5865,99610.4612,10.3213,123349.4613,,
66,20210120,600093.SH,8.13,8.19,7.94,8.02,8.17,-0.15000000000000036,-1.836,92057.14,73893.173,0.8201,8.026,154522.166,7.9855,118763.9985,8.1107,106628.829,8.6182,98258.5793,10.3699,124867.6665,,
67,20210119,600093.SH,8.15,8.29,7.88,8.17,8.14,0.02999999999999936,0.3686,151214.73,122662.595,1.3472,8.003,153636.568,7.9955,119151.1355,8.133,105205.3673,8.6507,97640.794,10.408,125164.0099,,
68,20210118,600093.SH,8.11,8.34,8.1,8.14,8.22,-0.08000000000000007,-0.9732,121133.81,99305.365,1.0792,7.992,146526.536,8.0165,115923.0695,8.154,101798.9743,8.6803,96870.2397,10.4432,125828.2697,,
69,20210115,600093.SH,8.26,8.43,8.13,8.22,8.25,-0.02999999999999936,-0.3636,136791.93,113113.006,1.2187,7.996,143264.384,8.043,117711.6535,8.1777,99787.3647,8.7155,95914.6455,10.4852,127571.4333,,
70,20210114,600093.SH,8.0,8.35,8.0,8.25,8.0,0.25,3.125,159284.85,131023.955,1.4191,7.975,137671.464,8.0515,116373.8285,8.2023,97747.222,8.753,94489.5457,10.5298,130689.9454,,
71,20210113,600093.SH,8.08,8.09,7.91,8.0,8.12,-0.11999999999999922,-1.4778,107632.06,86063.334,0.9589,7.937,128435.244,8.0445,110695.6025,8.226,95630.898,8.791,92617.5777,10.5673,130760.5517,,
72,20210112,600093.SH,7.8,8.39,7.75,8.12,7.86,0.2599999999999989,3.3079,192303.27,156217.498,1.7132,7.924,126983.39,8.0585,107656.49,8.2577,97045.3427,8.8357,91700.9965,10.6063,130982.0366,,
73,20210111,600093.SH,7.98,8.0,7.6,7.86,8.11,-0.2499999999999991,-3.0826,223061.79,175313.194,1.9873,7.883,116443.563,8.064,100601.3875,8.2777,95009.0903,8.8778,89391.975,10.6413,130751.1513,,
74,20210108,600093.SH,7.4,8.11,7.39,8.11,7.37,0.7399999999999993,10.0407,220259.86,175206.696,1.9623,7.878,100742.313,8.08,94693.963,8.3003,89424.2933,8.9257,86549.3952,10.6793,130837.8921,,
75,20210107,600093.SH,7.79,7.81,7.3,7.37,7.79,-0.41999999999999993,-5.3915,141482.22,105661.713,1.2605,7.854,90680.041,8.0995,86267.42,8.3137,84638.284,8.9712,83735.9223,10.7195,130866.4915,,
76,20210106,600093.SH,8.0,8.03,7.75,7.79,8.06,-0.27000000000000046,-3.3499,83201.16,65254.67,0.7412,7.945,83005.831,8.153,82682.1605,8.357,82300.6723,9.0293,82420.4142,10.7689,131729.0801,,
77,20210105,600093.SH,8.12,8.22,8.03,8.06,8.18,-0.11999999999999922,-1.467,80114.41,64866.557,0.7137,7.988,84665.703,8.198,80989.767,8.387,82695.8307,9.0842,82061.809,10.8154,133461.3106,,
78,20210104,600093.SH,8.27,8.27,8.09,8.18,8.01,0.16999999999999993,2.1223,88512.29,72316.391,0.7886,8.041,85319.603,8.235,79435.1935,8.4073,83664.882,9.1362,82418.0763,10.8553,134993.3202,,
79,20201231,600093.SH,7.87,8.05,7.85,8.01,7.87,0.13999999999999968,1.7789,80862.73,64567.764,0.7204,8.09,92158.923,8.2685,78048.855,8.4237,84805.3347,9.1795,81977.0542,10.8978,137191.2531,,
80,20201230,600093.SH,7.82,7.94,7.73,7.87,7.87,0.0,0.0,66922.65,52365.046,0.5962,8.128,95076.193,8.316,77785.101,8.4427,86882.0333,9.2183,81655.5262,10.9402,139378.7046,,
81,20201229,600093.SH,7.71,8.05,7.7,7.87,7.71,0.16000000000000014,2.0752,93113.52,73767.719,0.8296,8.152,92955.961,8.3705,79228.725,8.4627,95374.1777,9.2627,82154.81,10.9793,142019.3386,,
82,20201228,600093.SH,7.83,7.9,7.6,7.71,7.81,-0.09999999999999964,-1.2804,86905.0,67363.004,0.7742,8.193,88329.59,8.4245,82076.319,8.5083,94755.1553,9.304,82170.5682,11.0199,143793.7347,,
83,20201225,600093.SH,7.9,7.92,7.71,7.81,7.87,-0.0600000000000005,-0.7624,66049.29,51576.108,0.5884,8.245,84759.212,8.475,84291.854,8.565,93917.604,9.3572,82252.444,11.0573,145013.3401,,
84,20201224,600093.SH,8.25,8.26,7.82,7.87,8.28,-0.40999999999999925,-4.9517,119637.14,95518.661,1.0659,8.282,88645.613,8.5115,83765.2835,8.6183,93277.803,9.4127,82166.4122,11.0919,146172.9624,,
85,20201223,600093.SH,8.25,8.3,8.13,8.28,8.22,0.05999999999999872,0.7299,64740.12,53231.162,0.5768,8.345,81854.799,8.5435,81617.4055,8.667,90801.643,9.4715,80826.1098,11.124,146365.692,,
86,20201222,600093.SH,8.56,8.57,8.18,8.22,8.59,-0.3699999999999992,-4.3073,99799.88,83465.429,0.8891,8.361,82358.49,8.563,81948.093,8.7053,90534.6777,9.5238,80574.0745,11.1527,147239.1782,,
87,20201221,600093.SH,8.67,8.67,8.52,8.59,8.67,-0.08000000000000007,-0.9227,86653.41,74383.346,0.772,8.408,77313.831,8.5865,81710.8945,8.7523,90059.3953,9.5817,79908.1015,11.1773,147139.5503,,
88,20201218,600093.SH,8.35,8.92,8.3,8.67,8.39,0.27999999999999936,3.3373,156905.49,136025.847,1.3979,8.429,73550.784,8.5905,82837.5215,8.7947,90275.858,9.6335,79607.6393,11.2008,147147.1363,,
89,20201217,600093.SH,8.23,8.57,8.19,8.39,8.11,0.28000000000000114,3.4525,110035.43,91846.572,0.9803,8.447,63938.787,8.5905,81128.5405,8.8277,88707.3013,9.6805,77805.0448,11.2249,146570.9702,,
90,20201216,600093.SH,8.28,8.28,8.11,8.11,8.28,-0.16999999999999993,-2.0531,45720.33,37350.655,0.4073,8.504,60494.009,8.6,82784.9535,8.8673,87684.3853,9.7322,76777.5538,11.2519,146801.3858,,
91,20201215,600093.SH,8.23,8.32,8.21,8.28,8.23,0.049999999999998934,0.6075,46849.81,38762.102,0.4174,8.589,65501.489,8.618,96583.286,8.912,88276.18,9.7902,76850.819,11.2808,147174.6979,,
92,20201214,600093.SH,8.15,8.23,8.08,8.23,8.18,0.05000000000000071,0.6112,51201.22,41812.437,0.4562,8.656,75823.048,8.666,97967.938,8.9547,89717.031,9.8442,76870.0973,11.308,147538.1394,,
93,20201211,600093.SH,8.49,8.5,8.08,8.18,8.5,-0.3200000000000003,-3.7647,104913.3,86033.032,0.9347,8.705,83824.496,8.725,98496.8,8.9877,91118.9363,9.899,77485.3537,11.3362,148079.0154,,
94,20201210,600093.SH,8.43,8.62,8.42,8.5,8.44,0.0600000000000005,0.7109,51729.0,44018.508,0.4609,8.741,78884.954,8.7865,95593.898,9.031,90366.889,9.949,77189.4733,11.3633,147904.6166,,
95,20201209,600093.SH,8.69,8.72,8.41,8.44,8.69,-0.25,-2.8769,69777.03,59745.158,0.6217,8.742,81380.012,8.828,95275.065,9.0763,90232.603,9.9978,77726.2717,11.3862,148146.425,,
96,20201208,600093.SH,8.78,8.81,8.66,8.69,8.8,-0.11000000000000121,-1.25,49353.29,42966.615,0.4397,8.765,81537.696,8.8775,94622.7715,9.1257,89888.3297,10.0517,78050.537,11.4099,148286.6766,,
97,20201207,600093.SH,8.89,8.9,8.78,8.8,8.85,-0.049999999999998934,-0.565,49022.94,43310.134,0.4368,8.765,86107.958,8.9245,96432.1775,9.1683,90076.2207,10.0995,78890.673,11.4324,148558.9376,,
98,20201204,600093.SH,8.97,8.99,8.79,8.85,8.96,-0.11000000000000121,-1.2277,60785.52,53761.186,0.5415,8.752,92124.259,8.9775,98638.395,9.2067,91941.505,10.1498,79903.5753,11.4548,148819.8945,,
99,20201203,600093.SH,8.98,9.05,8.85,8.96,8.96,0.0,0.0,75587.65,67634.142,0.6734,8.734,98318.294,9.018,101091.5585,9.2533,92041.9263,10.1967,81265.9932,11.4778,149223.9818,,
100,20201202,600093.SH,8.89,9.06,8.86,8.96,8.95,0.010000000000001563,0.1117,95795.13,85857.885,0.8534,8.696,105075.898,9.049,101279.5735,9.3037,91231.8693,10.2442,85933.486,11.498,149223.9943,,
101,20201201,600093.SH,8.78,9.0,8.72,8.95,8.72,0.22999999999999865,2.6376,150065.4,133267.265,1.3369,8.647,127665.083,9.0735,99663.5255,9.356,89604.2573,10.309,85646.605,11.5192,148988.9083,,
102,20201130,600093.SH,8.52,8.82,8.5,8.72,8.54,0.1800000000000015,2.1077,131215.7,114387.734,1.169,8.676,120112.828,9.104,96664.0225,9.4137,86356.6503,10.3745,85055.657,11.5398,148625.2734,,
103,20201127,600093.SH,8.52,8.55,8.41,8.54,8.51,0.02999999999999936,0.3525,55517.88,47099.381,0.4946,8.745,113169.104,9.129,94766.1565,9.478,83774.8597,10.4465,84535.2158,11.5636,148405.1389,,
104,20201126,600093.SH,8.63,8.66,8.47,8.51,8.67,-0.16000000000000014,-1.8454,76679.58,65390.735,0.6831,8.832,112302.842,9.176,96107.8565,9.551,83674.497,10.5178,85494.5748,11.5903,148851.0925,,
105,20201125,600093.SH,8.73,8.79,8.66,8.67,8.69,-0.019999999999999574,-0.2301,71353.87,62181.53,0.6357,8.914,109170.118,9.2435,94658.8985,9.6287,82833.5607,10.5887,86526.401,11.6167,149343.0338,,
106,20201124,600093.SH,8.7,8.83,8.66,8.69,8.67,0.019999999999999574,0.2307,95055.91,82998.814,0.8469,8.99,107707.847,9.306,94063.6465,9.7017,82540.156,10.6638,87553.567,11.639,149299.7907,,
107,20201123,600093.SH,8.67,8.73,8.57,8.67,8.67,0.0,0.0,109185.95,94676.828,0.9727,9.084,106756.397,9.37,92060.352,9.7813,81427.7873,10.7385,87859.1562,11.6618,149183.6349,,
108,20201120,600093.SH,8.53,8.75,8.46,8.67,8.58,0.08999999999999986,1.049,122725.87,105483.288,1.0934,9.203,105152.531,9.434,91850.128,9.865,81171.2707,10.8112,88788.1495,11.6843,148857.9733,,
109,20201119,600093.SH,8.54,8.73,8.46,8.58,8.47,0.10999999999999943,1.2987,143163.69,123014.82,1.2755,9.302,103864.823,9.513,88903.7425,9.9353,79148.7737,10.8897,89618.4185,11.7084,148676.0669,,
110,20201118,600093.SH,9.12,9.12,8.37,8.47,9.24,-0.7699999999999996,-8.3333,321686.98,277780.905,2.8659,9.402,97483.249,9.6075,84309.855,9.994,76429.019,10.9712,89914.1307,11.7304,148122.3531,,
111,20201117,600093.SH,9.41,9.45,9.19,9.24,9.41,-0.16999999999999993,-1.8066,74542.85,68998.024,0.6641,9.5,71661.968,9.7105,70573.8445,10.0627,68935.4423,11.0567,86958.5355,11.7551,146455.8735,,
112,20201116,600093.SH,9.43,9.5,9.39,9.41,9.41,0.0,0.0,61778.46,58266.014,0.5504,9.532,73215.217,9.7825,69478.5615,10.0997,69585.981,11.1287,88950.3567,11.7764,146842.4181,,
113,20201113,600093.SH,9.35,9.46,9.25,9.41,9.33,0.08000000000000007,0.8574,46855.26,43851.051,0.4174,9.513,76363.209,9.8445,69077.7375,10.1493,70587.284,11.1955,90304.808,11.7987,147077.3082,,
114,20201112,600093.SH,9.43,9.46,9.32,9.33,9.43,-0.09999999999999964,-1.0604,45352.34,42502.94,0.404,9.52,79912.871,9.9105,69360.3245,10.207,71055.0213,11.2587,91519.3457,11.8229,147959.9702,,
115,20201111,600093.SH,9.67,9.67,9.4,9.43,9.63,-0.20000000000000107,-2.0768,56731.16,53767.979,0.5054,9.573,80147.679,9.986,69665.282,10.276,70850.5767,11.3202,93987.514,11.8469,148753.2858,,
116,20201110,600093.SH,9.86,9.93,9.58,9.63,9.86,-0.22999999999999865,-2.3327,85541.41,83046.963,0.7621,9.622,80419.446,10.0575,69956.3105,10.3423,70613.4713,11.3853,96498.5303,11.8731,149287.3702,,
117,20201109,600093.SH,9.7,9.94,9.69,9.86,9.66,0.1999999999999993,2.0704,93147.29,91621.976,0.8299,9.656,77364.307,10.13,68763.4825,10.411,69756.8077,11.4567,97765.7135,11.8974,149580.9225,,
118,20201106,600093.SH,9.59,9.91,9.52,9.66,9.58,0.08000000000000007,0.8351,109848.79,106518.599,0.9787,9.665,78547.725,10.196,69180.6405,10.4723,68939.4207,11.5247,100407.9085,11.9199,149648.8054,,
